Throughput;Throughput;Sending Rate;Sending Rate;
0.16204214096069336;0.5145463390101411;0.16204214096069336;1.0;
0.3620421886444092;0.5;0.3620421886444092;1.0;
0.562042236328125;0.5;0.562042236328125;1.0;
0.7620422840118408;0.5;0.7620422840118408;1.0;
0.9620423316955566;0.5;0.9620423316955566;1.0;
1.1620423793792725;0.5;1.1620423793792725;1.0;
1.3620424270629883;0.5;1.3620424270629883;1.0;
1.562042474746704;0.5;1.562042474746704;1.0;
1.76204252243042;0.5;1.76204252243042;1.0;
1.9620425701141357;0.5;1.9620425701141357;1.0;
2.1620426177978516;0.5;2.1620426177978516;1.0;
2.3620426654815674;0.5;2.3620426654815674;1.0;
2.562042713165283;0.5;2.562042713165283;1.0;
2.762042760848999;0.5;2.762042760848999;1.0;
2.962042808532715;0.5;2.962042808532715;1.0;
3.1620428562164307;0.5;3.1620428562164307;1.0;
3.3620429039001465;0.5;3.3620429039001465;1.0;
3.5620429515838623;0.5;3.5620429515838623;1.0;
3.762042999267578;0.5;3.762042999267578;1.0;
3.962043046951294;0.5;3.962043046951294;1.0;
4.16204309463501;0.5;4.16204309463501;1.0;
4.362043142318726;0.5;4.362043142318726;1.0;
4.562043190002441;0.5;4.562043190002441;1.0;
4.762043237686157;0.5;4.762043237686157;1.0;
4.962043285369873;0.5;4.962043285369873;1.0;
5.162043333053589;0.5;5.162043333053589;1.0;
5.362043380737305;0.5;5.362043380737305;1.0;
5.5620434284210205;0.5;5.5620434284210205;1.0;
5.762043476104736;0.5;5.762043476104736;1.0;
5.962043523788452;0.5;5.962043523788452;1;
6.162043571472168;0.5;6.162043571472168;1.0;
6.362043619155884;0.5;6.362043619155884;1.0;
6.5620436668396;0.5;6.5620436668396;1.0;
6.762043714523315;0.5;6.762043714523315;1;
6.962043762207031;0.5;6.962043762207031;1;
7.162043809890747;0.5;7.162043809890747;1;
7.362043857574463;0.5;7.362043857574463;1;
7.562043905258179;0.5;7.562043905258179;1;
7.7620439529418945;0.5;7.7620439529418945;1;
7.96204400062561;0.5;7.96204400062561;1;
8.162044048309326;0.5;8.162044048309326;1.0;
8.362044095993042;0.5;8.362044095993042;1;
8.562044143676758;0.5;8.562044143676758;1;
8.762044191360474;0.5;8.762044191360474;1;
8.96204423904419;0.5;8.96204423904419;1;
9.162044286727905;0.5;9.162044286727905;1;
9.362044334411621;0.5;9.362044334411621;1;
9.562044382095337;0.5;9.562044382095337;1;
9.762044429779053;0.5;9.762044429779053;1;
9.962044477462769;0.5;9.962044477462769;1.0;
10.162044525146484;0.5;10.162044525146484;1.0;
10.3620445728302;0.5;10.3620445728302;1;
10.562044620513916;0.5;10.562044620513916;1;
10.762044668197632;0.5;10.762044668197632;1;
10.962044715881348;0.5;10.962044715881348;1;
11.162044763565063;0.5;11.162044763565063;1;
11.36204481124878;0.5;11.36204481124878;1;
11.562044858932495;0.5;11.562044858932495;1;
11.762044906616211;0.5;11.762044906616211;1;
11.962044954299927;0.5;11.962044954299927;1;
12.162045001983643;0.5;12.162045001983643;1.0;
12.362045049667358;0.5;12.362045049667358;1;
12.562045097351074;0.5;12.562045097351074;1;
12.76204514503479;0.5;12.76204514503479;1;
12.962045192718506;0.5;12.962045192718506;1;
13.162045240402222;0.5;13.162045240402222;1;
13.362045288085938;0.5;13.362045288085938;1;
13.562045335769653;0.5;13.562045335769653;1;
13.76204538345337;0.5;13.76204538345337;1;
13.962045431137085;0.5;13.962045431137085;1;
14.1620454788208;0.5;14.1620454788208;1.0;
14.362045526504517;0.5;14.362045526504517;1;
14.562045574188232;0.5;14.562045574188232;1;
14.762045621871948;0.5;14.762045621871948;1;
14.962045669555664;0.5;14.962045669555664;1;
15.16204571723938;0.5;15.16204571723938;1;
15.362045764923096;0.5;15.362045764923096;1;
15.562045812606812;0.5;15.562045812606812;1;
15.762045860290527;0.5;15.762045860290527;1;
15.962045907974243;0.5;15.962045907974243;1;
16.16204595565796;0.5;16.16204595565796;1.0;
16.362046003341675;0.5;16.362046003341675;1;
16.56204605102539;0.5;16.56204605102539;1;
16.762046098709106;0.5;16.762046098709106;1;
16.962046146392822;0.5;16.962046146392822;1;
17.162046194076538;0.5;17.162046194076538;1;
17.362046241760254;0.5;17.362046241760254;1;
17.56204628944397;0.5;17.56204628944397;1;
17.762046337127686;0.5;17.762046337127686;1;
17.9620463848114;0.5;17.9620463848114;1;
18.162046432495117;0.5;18.162046432495117;1.0;
18.362046480178833;0.5;18.362046480178833;1.0;
18.56204652786255;0.5;18.56204652786255;1;
18.762046575546265;0.5;18.762046575546265;1;
18.96204662322998;0.5;18.96204662322998;1;
19.162046670913696;0.5;19.162046670913696;1;
19.362046718597412;0.5;19.362046718597412;1;
19.562046766281128;0.5;19.562046766281128;1;
19.762046813964844;0.5;19.762046813964844;1;
19.96204686164856;0.5;19.96204686164856;1;
20.162046909332275;0.5;20.162046909332275;1;
20.36204695701599;0.5;20.36204695701599;1.0;
20.562047004699707;0.5;20.562047004699707;1;
20.762047052383423;0.5;20.762047052383423;1;
20.96204710006714;0.5;20.96204710006714;1;
21.162047147750854;0.5;21.162047147750854;1;
21.36204719543457;0.5;21.36204719543457;1;
21.562047243118286;0.5;21.562047243118286;1;
21.762047290802002;0.5;21.762047290802002;1;
21.962047338485718;0.5;21.962047338485718;1;
22.162047386169434;0.5;22.162047386169434;1;
22.36204743385315;0.5;22.36204743385315;1.0;
22.562047481536865;0.5;22.562047481536865;1.0;
22.76204752922058;0.5;22.76204752922058;1;
22.962047576904297;0.5;22.962047576904297;1;
23.162047624588013;0.5;23.162047624588013;1;
23.36204767227173;0.5;23.36204767227173;1;
