timestamp,rsrp,bler,mcs
0.0,-63,0.16667,6
1.0,-64,0.36811,6
2.0,-52,0.38489,6
3.0,-52,0.13607,6
4.0,-52,0.0501,6
5.0,-52,0.11062,6
6.0,-75,0.0844,8
7.0,-58,0.07728,7
8.0,-59,0.15058,6
9.0,-53,0.0525,6
10.0,-52,0.10658,7
11.0,-53,0.13762,8
12.0,-53,0.07557,6
13.0,-58,0.1237,7
14.0,-55,0.08896,8
15.0,-56,0.07845,6
16.0,-56,0.14095,7
17.0,-56,0.04915,8
18.0,-54,0.07388,7
19.0,-54,0.15222,6
20.0,-55,0.05308,6
21.0,-54,0.10857,7
22.0,-54,0.14588,8
23.0,-54,0.06939,6
24.0,-53,0.14502,7
25.0,-53,0.05057,7
26.0,-58,0.08607,7
27.0,-53,0.1409,7
28.0,-54,0.04913,8
29.0,-54,0.08649,7
30.0,-54,0.1532,6
31.0,-54,0.05342,6
32.0,-54,0.10318,6
33.0,-54,0.13437,8
34.0,-53,0.06382,7
35.0,-53,0.12908,6
36.0,-54,0.04592,7
37.0,-55,0.08142,7
38.0,-56,0.13232,7
39.0,-55,0.04769,8
40.0,-55,0.0852,6
41.0,-56,0.12498,8
42.0,-58,0.07361,6
43.0,-58,0.14909,7
44.0,-58,0.05199,7
45.0,-59,0.10131,6
46.0,-59,0.12494,8
47.0,-59,0.0669,7
48.0,-58,0.11491,6
49.0,-58,0.08745,8
50.0,-58,0.08693,6
51.0,-66,0.17635,7
52.0,-58,0.06302,6
53.0,-58,0.11504,7
54.0,-58,0.14575,7
55.0,-58,0.10593,6
56.0,-57,0.06803,6
57.0,-57,0.1021,6
58.0,-57,0.17089,6
59.0,-57,0.18234,6
60.0,-57,0.19458,6
61.0,-57,0.21819,6
62.0,-57,0.1193,6
63.0,-58,0.08588,6
64.0,-57,0.13417,6
65.0,-56,0.26805,6
66.0,-56,0.36234,6
67.0,-56,0.38372,6
68.0,-56,0.38911,6
69.0,-56,0.40921,6
70.0,-55,0.51928,6
71.0,-55,0.58874,6
72.0,-54,0.50355,6
73.0,-54,0.45427,6
74.0,-54,0.45091,6
75.0,-54,0.44906,6
76.0,-54,0.5115,6
77.0,-54,0.59273,6
78.0,-54,0.63612,6
79.0,-54,0.64458,6
80.0,-53,0.71324,6
81.0,-53,0.80896,6
82.0,-54,0.86534,6
83.0,-54,0.75812,6
84.0,-54,0.71404,6
85.0,-54,0.68381,6
86.0,-54,0.6634,6
87.0,-54,0.63612,6
88.0,-55,0.62112,6
89.0,-55,0.64207,6
90.0,-54,0.52737,6
91.0,-54,0.55693,6
92.0,-56,0.62391,6
93.0,-56,0.65443,6
94.0,-56,0.65363,6
95.0,-56,0.61402,6
96.0,-56,0.51784,6
97.0,-56,0.45285,6
98.0,-57,0.33729,6
99.0,-57,0.33847,6
100.0,-57,0.48934,6
