tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1687202999,06da,1,36.992592,0.454951,0,0,-63,12,15,190,150,839,1,0,0,0,237,0,6,9666798,8286,1458,0.16667,6,200217777,200081588,96359/223/13/2,1858039/230320/35261/9450
1687203000,06da,1,64.45475,1.625734,0,0,-63,9,15,170,135,833,1,0,0,0,237,0,6,9670628,8286,1458,0.33146,6,200268667,200131142,96409/223/13/2,1858343/230434/35289/9450
1687203001,06da,1,108.188972,2.414762,0,0,-57,5,15,340,250,944,1,0,0,0,237,0,6,9675468,8286,1458,0.36904,6,200364657,200227239,96476/223/13/2,1858703/230560/35302/9453
1687203002,06da,1,147.315903,2.823038,0,0,-52,2,15,300,250,944,1,0,0,0,237,0,6,9680508,8286,1458,0.12868,6,200520107,200382689,96546/223/13/2,1859303/230560/35302/9453
1687203003,06da,1,177.802124,3.04089,0,0,-52,14,15,290,220,944,1,0,0,0,237,0,6,9685596,8287,1458,0.04487,8,200678676,200540840,96616/223/13/2,1859903/230560/35302/9453
1687203004,06da,1,204.208069,2.987373,0,0,-57,11,15,300,245,937,1,0,0,0,237,0,6,9690136,8326,1458,0.09912,6,200807501,200670083,96679/223/13/2,1860353/230603/35345/9453
1687203005,06da,1,222.327881,2.943834,0,0,-53,7,15,280,225,929,1,0,0,0,237,0,6,9694888,8347,1458,0.12243,8,200951413,200813683,96745/223/13/2,1860876/230625/35366/9453
1687203006,06da,1,234.849457,3.004814,0,0,-53,4,15,290,235,929,1,0,0,0,237,0,6,9699716,8365,1458,0.08014,6,201095284,200958238,96812/223/13/2,1861401/230645/35387/9453
1687203007,06da,1,248.079712,2.865569,0,0,-53,16,15,280,240,929,1,0,0,0,238,0,6,9704252,8405,1458,0.16393,7,201227264,201090093,96875/224/13/2,1861860/230686/35427/9453
1687203008,06da,1,262.399719,3.228622,0,0,-53,13,15,280,240,937,1,0,0,0,238,0.00646,6,9709884,8405,1458,0.05785,7,201408715,201271495,96953/224/13/2,1862458/230686/35428/9453
1687203009,06da,1,273.033417,3.195796,0,0,-52,9,15,290,245,944,1,0,0,0,238,0.00225,6,9714924,8437,1458,0.10061,7,201560049,201422829,97023/224/13/2,1862940/230720/35460/9453
1687203010,06da,1,281.253632,3.119594,0,0,-53,6,15,300,245,937,1,0,0,0,238,0.00079,6,9719988,8467,1458,0.14476,8,201714488,201577238,97093/224/13/2,1863433/230751/35490/9453
1687203011,06da,1,277.442993,3.135569,0,0,-54,2,15,280,240,929,1,0,0,0,238,0.00027,6,9724976,8476,1458,0.07069,6,201864344,201727670,97162/224/13/2,1863993/230762/35502/9453
1687203012,06da,1,280.099762,3.015604,0,0,-54,15,15,290,235,929,1,0,0,0,238,0.0001,6,9729732,8505,1458,0.12304,7,202006661,201869441,97228/224/13/2,1864479/230794/35534/9453
1687203013,06da,1,286.357239,3.203102,0,0,-54,11,15,270,215,929,1,0,0,0,238,0.00003,6,9735152,8516,1458,0.07752,8,202180536,202042700,97303/224/13/2,1865045/230803/35543/9453
1687203014,06da,1,282.087158,3.154508,0,0,-55,8,15,330,240,929,1,0,0,0,238,0.00001,6,9740052,8538,1458,0.07543,6,202320240,202183566,97371/224/13/2,1865559/230829/35567/9453
1687203015,06da,1,283.39212,2.954584,0,0,-56,4,15,300,235,929,1,0,0,0,238,0,6,9744588,8575,1458,0.15449,6,202455109,202318435,97434/224/13/2,1866013/230868/35606/9453
1687203016,06da,1,277.09845,3.050197,0,0,-56,1,15,300,240,929,1,0,0,0,238,0,6,9749572,8575,1458,0.05387,6,202610559,202473885,97503/224/13/2,1866613/230868/35606/9453
1687203017,06da,1,279.321106,3.019982,0,0,-61,13,15,310,245,944,1,0,0,0,239,0.01063,6,9754328,8613,1458,0.11181,6,202745060,202608386,97569/225/13/2,1867068/230908/35646/9453
1687203018,06da,1,277.034851,3.041603,0,0,-54,10,15,290,245,937,1,0,0,0,239,0.00371,6,9759240,8623,1458,0.07447,8,202897038,202759788,97637/225/13/2,1867634/230919/35656/9453
1687203019,06da,1,284.019806,3.202135,0,0,-55,6,15,280,230,929,1,0,0,0,239,0.00129,6,9764524,8651,1458,0.07778,7,203051516,202914733,97710/225/13/2,1868126/230948/35686/9453
1687203020,06da,1,289.147186,3.244082,0,0,-54,3,15,270,225,920,1,0,0,0,239,0.00045,6,9769712,8680,1458,0.1236,7,203204410,203067627,97782/225/13/2,1868615/230980/35718/9453
1687203021,06da,1,293.123535,3.359342,0,0,-54,15,15,280,210,920,1,0,0,0,239,0.00016,6,9775260,8692,1458,0.08014,8,203377431,203239701,97859/225/13/2,1869180/230991/35728/9453
1687203022,06da,1,296.004456,3.369248,0,0,-60,12,15,300,230,920,1,0,0,0,239,0.00005,6,9780540,8710,1458,0.06515,7,203539763,203402980,97932/225/13/2,1869705/231012/35750/9453
1687203023,06da,1,297.973846,3.294159,0,0,-56,8,15,280,240,929,1,0,0,0,239,0.00002,6,9785656,8740,1458,0.10523,7,203692098,203555315,98003/225/13/2,1870188/231044/35782/9453
1687203024,06da,1,299.695618,3.282635,0,0,-67,5,15,280,235,929,1,0,0,0,239,0.00001,6,9791004,8762,1458,0.11782,8,203854673,203717423,98077/225/13/2,1870713/231067/35802/9453
1687203025,06da,1,300.669434,3.334223,0,0,-53,1,15,300,235,929,1,0,0,0,239,0,6,9796276,8781,1458,0.07086,7,204017474,203880691,98150/225/13/2,1871237/231086/35823/9453
1687203026,06da,1,301.314758,3.232426,0,0,-53,14,15,280,235,920,1,0,0,0,239,0,6,9801320,8809,1458,0.11088,7,204170961,204034178,98220/225/13/2,1871724/231117/35854/9453
1687203027,06da,1,302.257507,3.259901,0,0,-54,10,15,290,235,920,1,0,0,0,239,0,6,9806664,8828,1458,0.10981,8,204335611,204198841,98294/225/13/2,1872255/231137/35873/9453
1687203028,06da,1,302.77298,3.328191,0,0,-54,7,15,320,225,920,1,0,0,0,240,0.00797,6,9811996,8847,1458,0.07031,7,204498931,204362148,98368/226/13/2,1872782/231157/35894/9453
1687203029,06da,1,302.951294,3.250569,0,0,-54,3,15,280,230,920,1,0,0,0,240,0.00278,6,9817036,8876,1458,0.11658,7,204651128,204514345,98438/226/13/2,1873269/231190/35927/9453
1687203030,06da,1,303.006683,3.288703,0,0,-54,16,15,290,225,920,1,0,0,0,240,0.00097,6,9822452,8885,1458,0.08296,8,204823431,204686661,98513/226/13/2,1873830/231201/35938/9453
1687203031,06da,1,295.835663,3.140997,0,0,-56,12,15,270,225,920,1,0,0,0,240,0.00034,6,9827212,8914,1458,0.08836,6,204960182,204823508,98579/226/13/2,1874319/231233/35970/9453
1687203032,06da,1,291.339111,3.005871,0,0,-63,9,15,270,225,920,1,0,0,0,240,0.00012,6,9831964,8943,1458,0.12713,8,205099780,204962530,98645/226/13/2,1874817/231263/35998/9453
1687203033,06da,1,294.496155,3.236034,0,0,-53,5,15,290,220,907,1,0,0,0,240,0.00004,6,9837384,8952,1458,0.0613,7,205271739,205134956,98720/226/13/2,1875377/231273/36009/9453
1687203034,06da,1,296.744751,3.237539,0,0,-54,2,15,280,230,920,1,0,0,0,240,0.00001,6,9842500,8981,1458,0.09012,7,205424251,205287468,98791/226/13/2,1875864/231305/36041/9453
1687203035,06da,1,298.523926,3.162361,0,0,-60,14,15,270,215,907,1,0,0,0,240,0,6,9847560,9011,1458,0.14226,7,205576106,205439323,98861/226/13/2,1876350/231338/36074/9453
1687203036,06da,1,299.945099,3.378377,0,0,-55,11,15,250,220,907,1,0,0,0,240,0,6,9853252,9012,1458,0.0496,8,205758499,205621143,98940/226/13/2,1876950/231338/36074/9453
1687203037,06da,1,300.787933,3.29477,0,0,-56,7,15,260,205,890,1,0,0,0,240,0,6,9858264,9040,1458,0.0745,7,205910708,205773925,99009/226/13/2,1877436/231371/36106/9453
1687203038,06da,1,298.592102,3.091628,0,0,-55,4,15,240,205,890,1,0,0,0,240,0,6,9863020,9074,1458,0.15682,6,206050314,205913640,99075/226/13/2,1877889/231414/36143/9456
1687203039,06da,1,288.357208,3.140047,0,0,-55,16,15,260,215,890,1,0,0,0,240,0,6,9868076,9074,1458,0.05468,6,206205764,206069090,99145/226/13/2,1878489/231414/36143/9456
1687203040,06da,1,290.562866,3.069849,0,0,-56,13,15,280,220,907,1,0,0,0,240,0,6,9872836,9113,1458,0.11731,7,206345397,206208614,99211/226/13/2,1878944/231455/36183/9456
1687203041,06da,1,293.954407,3.24666,0,0,-57,9,15,270,210,920,1,0,0,0,240,0,6,9878328,9125,1458,0.0809,8,206517979,206380249,99287/226/13/2,1879507/231466/36193/9456
1687203042,06da,1,288.870392,3.125613,0,0,-58,6,15,270,230,920,1,0,0,0,240,0,6,9883096,9153,1458,0.09189,6,206653704,206517030,99353/226/13/2,1879993/231498/36225/9456
1687203043,06da,1,286.227631,3.070236,0,0,-59,2,15,280,220,907,1,0,0,0,240,0,6,9888000,9182,1458,0.13999,8,206792586,206655336,99421/226/13/2,1880484/231528/36254/9456
1687203044,06da,1,280.989594,3.078284,0,0,-59,15,15,270,220,907,1,0,0,0,240,0,6,9892844,9191,1458,0.06903,6,206941823,206805149,99488/226/13/2,1881042/231540/36266/9456
1687203045,06da,1,282.840118,3.026016,0,0,-59,11,15,250,220,907,1,0,0,0,240,0,6,9897604,9222,1458,0.12912,7,207082487,206945704,99554/226/13/2,1881525/231574/36300/9456
1687203046,06da,1,288.327576,3.294154,0,0,-59,8,15,280,195,907,1,0,0,0,240,0,6,9903244,9224,1458,0.04502,8,207264880,207127044,99632/226/13/2,1882125/231574/36300/9456
1687203047,06da,1,284.47226,3.116097,0,0,-58,4,15,240,205,890,1,0,0,0,240,0,6,9907852,9255,1458,0.08955,6,207397321,207260647,99696/226/13/2,1882602/231610/36334/9457
1687203048,06da,1,283.348907,2.972903,0,0,-58,1,15,230,195,890,1,0,0,0,240,0,6,9912492,9284,1458,0.15406,7,207534506,207397723,99760/226/13/2,1883084/231644/36366/9458
1687203049,06da,1,287.943878,3.307194,0,0,-58,13,15,240,190,860,1,0,0,0,240,0,6,9918200,9284,1458,0.06149,7,207714061,207577278,99839/226/13/2,1883674/231649/36366/9458
1687203050,06da,1,285.072601,3.174105,0,0,-64,10,15,240,190,860,1,0,0,0,240,0,6,9922980,9321,1459,0.12989,6,207843766,207706612,99905/226/13/2,1884129/231697/36403/9460
1687203051,06da,1,279.138275,3.213513,0,0,-58,6,15,240,190,860,1,0,0,0,240,0,6,9928092,9321,1459,0.0462,7,208000620,207863357,99976/226/13/2,1884727/231698/36403/9460
1687203052,06da,1,277.454681,3.084009,0,0,-59,3,15,210,180,860,1,0,0,0,240,0,6,9932724,9346,1459,0.09659,6,208136806,207999652,100040/226/13/2,1885210/231737/36430/9460
1687203053,06da,1,270.249847,2.980257,0,0,-58,15,15,220,170,860,1,0,0,0,240,0,6,9937376,9346,1459,0.07105,6,208280851,208143697,100104/226/13/2,1885760/231763/36430/9460
1687203054,06da,1,265.306549,3.013086,0,0,-58,12,15,230,170,860,1,0,0,0,240,0,6,9942212,9346,1459,0.05386,6,208425613,208288459,100171/226/13/2,1886314/231787/36430/9460
1687203055,06da,1,266.616913,2.906098,0,0,-58,8,15,230,165,860,1,0,0,0,240,0,6,9946748,9346,1459,0.12946,7,208563313,208426050,100234/226/13/2,1886773/231862/36430/9460
1687203056,06da,1,261.062042,2.771657,0,0,-57,5,15,200,165,860,1,0,0,0,240,0,6,9951016,9346,1459,0.15573,6,208690153,208552999,100293/226/13/2,1887238/231934/36430/9460
1687203057,06da,1,253.448303,2.637652,0,0,-57,1,15,240,170,860,1,0,0,0,240,0,6,9955048,9346,1459,0.19334,6,208803813,208666659,100349/226/13/2,1887665/232030/36431/9460
1687203058,06da,1,248.977036,2.578979,0,0,-57,14,15,170,165,859,1,0,0,0,240,0,6,9959096,9346,1459,0.19495,6,208923161,208785635,100405/226/13/2,1888112/232113/36431/9460
1687203059,06da,1,244.823425,2.540457,0,0,-57,10,15,210,160,860,1,0,0,0,240,0,6,9963072,9346,1459,0.19899,6,209039133,208901979,100460/226/13/2,1888546/232203/36431/9460
1687203060,06da,1,242.355179,2.570161,0,0,-57,7,15,200,160,857,1,0,0,0,240,0,6,9967196,9346,1459,0.19519,6,209157524,209020370,100517/226/13/2,1888986/232288/36431/9460
1687203061,06da,1,243.611359,2.76209,0,0,-58,3,15,210,170,860,1,0,0,0,240,0,6,9971804,9346,1459,0.12062,6,209295506,209158352,100581/226/13/2,1889510/232327/36431/9460
1687203062,06da,1,244.524185,2.877887,0,0,-58,16,15,210,160,860,1,0,0,0,240,0,6,9976556,9346,1459,0.0855,6,209435668,209298514,100647/226/13/2,1890043/232361/36431/9460
1687203063,06da,1,243.617493,2.768388,0,0,-57,12,15,200,160,856,1,0,0,0,240,0,6,9980876,9346,1459,0.11972,6,209564348,209427194,100707/226/13/2,1890530/232422/36431/9460
1687203064,06da,1,239.658966,2.509261,0,0,-56,9,15,200,150,849,1,0,0,0,240,0,6,9984564,9346,1459,0.27607,6,209662831,209525410,100758/226/13/2,1890900/232551/36435/9461
1687203065,06da,1,236.791885,2.332719,0,0,-56,5,15,200,145,843,1,0,0,0,240,0,6,9988096,9346,1459,0.3655,6,209757540,209620306,100807/226/13/2,1891251/232694/36435/9461
1687203066,06da,1,233.588562,2.179542,0,0,-56,2,15,220,150,846,1,0,0,0,241,0.01196,6,9991352,9346,1459,0.41993,6,209848050,209710816,100852/227/13/2,1891592/232846/36437/9461
1687203067,06da,1,232.248047,2.184984,0,0,-56,14,15,220,150,850,1,0,0,0,241,0.00417,6,9994808,9346,1459,0.42613,6,209941643,209804409,100900/227/13/2,1891940/232990/36439/9461
1687203068,06da,1,230.447845,2.232944,0,0,-56,11,15,160,140,842,1,0,0,0,241,0.00145,6,9998416,9348,1459,0.4218,6,210033745,209896219,100950/227/13/2,1892279/233135/36444/9461
1687203069,06da,1,228.420624,2.041443,0,0,-55,7,15,160,145,841,1,0,0,0,242,0.00936,6,10001444,9348,1459,0.51144,6,210117389,209979968,100992/228/13/2,1892588/233301/36449/9461
1687203070,06da,1,227.315582,1.981733,0,0,-55,4,15,170,140,839,1,0,0,0,243,0.01967,6,10004540,9350,1459,0.57864,6,210195441,210057915,101035/229/13/2,1892874/233475/36460/9462
1687203071,06da,1,226.291214,2.100735,0,0,-54,16,15,190,155,845,1,0,0,0,244,0.01882,6,10007996,9350,1459,0.51187,6,210283558,210146032,101083/230/13/2,1893201/233631/36466/9462
1687203072,06da,1,226.181305,2.164444,0,0,-54,13,15,200,145,845,1,0,0,0,244,0.00656,6,10011528,9351,1459,0.45701,6,210375103,210237577,101132/230/13/2,1893538/233772/36474/9464
1687203073,06da,1,226.165314,2.08382,0,0,-54,9,15,200,155,850,1,0,0,0,244,0.00229,6,10014768,9351,1459,0.42561,6,210469681,210331783,101177/230/13/2,1893884/233911/36477/9464
1687203074,06da,1,226.856033,2.170407,0,0,-54,6,15,190,145,843,1,0,0,0,244,0.0008,6,10018368,9351,1459,0.38336,6,210566840,210429314,101227/230/13/2,1894237/234042/36482/9464
