tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1687048326,4af6,1,242.473129,5.992812,0,0,-59,12,15,260,225,929,1,0,0,0,8,0.05455,14,193051,23,0,0.43934,23,4323866,4319544,1707/9/0/0,47962/221/0/0
1687048327,4af6,1,386.273438,15.92843,0,0,-61,9,15,250,210,907,1,0,0,0,8,0.02332,22,230784,23,0,0.17858,13,4791918,4790173,1876/12/0/0,48527/240/0/0
1687048328,4af6,1,408.13327,19.975414,0,0,-48,5,15,390,325,1039,1,0,0,0,10,0.08769,22,268255,26,0,0.06578,12,5072088,5070527,1988/30/0/0,49112/243/0/0
1687048329,4af6,1,440.574402,24.068155,0,0,-48,2,15,380,330,1039,1,0,0,0,13,0.14175,22,311345,26,0,0.02812,20,5389211,5384779,2118/46/0/0,49657/247/0/0
1687048330,4af6,1,550.790649,26.177488,0,0,-48,14,15,390,325,1039,1,0,0,0,18,0.11162,22,357382,42,0,0.18231,24,5803052,5802627,2261/56/1/0,50081/318/1/0
1687048331,4af6,1,601.655151,30.617016,0,0,-48,11,15,370,325,1029,1,0,0,1,19,0.08798,22,411332,46,0,0.07561,21,6245452,6240612,2427/69/2/1,50599/327/1/0
1687048332,4af6,1,680.174011,32.898949,0,0,-60,7,15,370,310,1029,1,0,0,1,31,0.11316,22,467882,69,0,0.06961,25,6750539,6746132,2601/85/4/1,51105/356/5/0
1687048333,4af6,1,754.8396,33.602962,0,0,-68,4,11,-60,325,1030,1,0,0,1,38,0.07245,22,521999,91,0,0.07589,25,7280883,7274054,2771/93/4/1,51602/391/7/0
1687048334,4af6,1,811.395142,33.478268,0,0,-56,16,15,380,310,1024,1,0,0,1,47,0.07991,22,576045,118,0,0.07561,25,7817374,7817142,2939/103/5/1,52091/434/7/0
1687048335,4af6,1,757.026611,29.559479,0,0,-55,13,15,370,270,1039,1,0,0,1,51,0.1166,23,619246,133,0,0.07196,25,8163317,8161806,3073/117/5/1,52545/463/10/0
1687048336,4af6,1,669.385986,22.989317,0,0,-66,9,15,390,320,1034,1,0,0,1,59,0.12064,20,646878,177,0,0.13567,22,8362454,8358903,3167/129/5/1,52936/527/17/0
1687048337,4af6,1,649.633179,22.979445,0,0,-50,6,15,370,310,1025,1,0,0,1,60,0.06103,20,683240,179,0,0.05953,22,8713044,8709493,3301/133/5/1,53453/539/17/0
1687048338,4af6,1,615.673462,19.729063,0,0,-50,2,15,370,325,1024,1,0,0,1,63,0.04733,21,710960,210,0,0.12859,26,8969372,8964774,3405/138/5/1,53864/597/18/0
1687048339,4af6,1,568.786316,18.93347,0,0,-50,15,15,360,305,1017,1,0,0,1,69,0.06069,21,739145,239,0,0.11123,22,9192732,9190822,3500/144/6/1,54284/639/22/0
1687048340,4af6,1,571.373779,22.523167,0,0,-51,11,15,380,320,1023,1,0,0,1,69,0.04549,22,779298,239,0,0.04771,23,9536410,9532564,3634/149/6/1,54799/645/22/0
1687048341,4af6,1,534.397461,18.991159,0,0,-64,8,12,-30,325,1031,1,0,0,1,76,0.06481,22,805785,286,0,0.14075,24,9732395,9728427,3715/156/6/1,55173/708/27/0
1687048342,4af6,1,507.168945,20.923288,0,0,-52,4,15,380,305,1024,1,0,0,1,79,0.09534,23,842772,295,0,0.07353,24,9978348,9978116,3827/164/6/1,55616/725/29/0
1687048343,4af6,1,482.415924,21.61805,0,0,-51,1,15,390,325,1034,1,0,0,1,87,0.15888,22,878425,313,0,0.06532,24,10203112,10200381,3934/179/6/1,56031/753/31/0
1687048344,4af6,1,483.024689,21.275549,0,0,-59,13,15,370,310,1034,1,0,0,1,90,0.08441,22,911812,361,0,0.13781,23,10453674,10449456,4042/183/6/1,56451/815/37/0
1687048345,4af6,1,475.082916,20.361555,0,0,-59,10,15,380,310,1025,1,0,0,1,99,0.09651,22,943108,400,0,0.14132,22,10691310,10688491,4140/192/6/1,56865/868/44/0
1687048346,4af6,1,488.830383,23.334705,0,0,-50,6,15,370,305,1014,1,0,0,1,100,0.06166,22,984164,400,0,0.05747,22,11004891,11000991,4267/197/6/1,57356/875/44/0
1687048347,4af6,1,495.153046,22.741508,0,0,-50,3,15,360,315,1014,1,0,0,1,104,0.05309,22,1019084,426,0,0.0681,23,11289269,11287012,4375/202/6/1,57813/906/46/0
1687048348,4af6,1,467.094513,20.816107,0,0,-50,15,15,350,310,1014,1,0,0,1,115,0.13002,23,1050714,445,0,0.09407,26,11488056,11485717,4467/216/7/1,58217/944/48/0
1687048349,4af6,1,471.751678,20.830864,0,0,-49,12,15,360,315,1024,1,0,0,1,123,0.10548,22,1083308,484,0,0.11106,22,11730922,11727823,4568/226/8/1,58634/995/51/0
1687048350,4af6,1,490.924316,22.882053,0,0,-56,8,15,350,295,1024,1,0,0,1,125,0.06803,22,1123382,492,0,0.04625,25,12054209,12051917,4694/232/8/1,59133/1005/51/0
1687048351,4af6,1,487.320099,21.7721,0,0,-49,5,15,360,315,1029,1,0,0,1,127,0.04759,22,1156451,518,0,0.08474,25,12306262,12305130,4799/235/8/1,59559/1050/59/0
1687048352,4af6,1,458.808563,21.038877,0,0,-50,1,15,360,315,1020,1,0,0,1,135,0.12983,24,1189523,563,0,0.14015,25,12495114,12491676,4894/248/10/1,59946/1110/63/0
1687048353,4af6,1,443.673767,21.214317,0,0,-57,14,15,370,320,1014,1,0,0,1,141,0.14606,24,1223681,596,0,0.11481,25,12702626,12700572,4991/264/11/1,60359/1155/68/0
1687048354,4af6,1,437.030975,21.105461,0,0,-55,10,15,360,300,1019,1,0,0,1,144,0.07918,22,1257154,615,0,0.10099,25,12934333,12934077,5096/268/11/1,60785/1188/72/0
1687048355,4af6,1,442.682587,20.88183,0,0,-54,7,15,360,305,1019,1,0,0,1,149,0.06122,22,1290435,654,0,0.13857,25,13172697,13169178,5203/273/11/1,61199/1248/79/0
1687048356,4af6,1,428.70813,20.04838,0,0,-50,3,15,370,310,1014,1,0,0,1,152,0.05445,23,1320409,683,0,0.10898,25,13375734,13372376,5293/278/11/1,61611/1287/82/0
1687048357,4af6,1,424.376587,19.742912,0,0,-52,16,15,370,305,1014,1,0,0,1,160,0.15594,22,1351363,724,0,0.13253,25,13578450,13576372,5381/294/11/1,62008/1339/86/0
1687048358,4af6,1,449.615417,21.704691,0,0,-50,12,15,370,310,1020,1,0,0,1,160,0.06152,22,1388226,744,0,0.09861,25,13863721,13858237,5497/295/11/1,62461/1371/86/0
1687048359,4af6,1,432.222046,20.395571,0,0,-49,9,15,340,295,1004,1,0,0,1,168,0.11808,23,1418471,771,0,0.09565,25,14060890,14060634,5593/306/12/1,62866/1414/90/0
1687048360,4af6,1,432.196014,21.531973,0,0,-50,5,15,370,300,1013,1,0,0,1,171,0.1187,23,1453799,790,0,0.07851,25,14293957,14293280,5699/318/12/1,63296/1447/92/0
1687048361,4af6,1,406.894531,19.284941,0,0,-51,2,15,360,295,1004,1,0,0,1,177,0.14917,23,1481830,811,0,0.08515,25,14470998,14466359,5780/330/13/1,63691/1481/93/0
1687048362,4af6,1,430.732147,20.334999,0,0,-51,14,15,360,300,1010,1,0,0,1,184,0.10706,22,1515272,830,0,0.09614,25,14732366,14724725,5883/339/13/1,64114/1521/98/0
1687048363,4af6,1,444.649597,19.997274,0,0,-51,11,15,330,285,994,1,0,0,1,188,0.0646,23,1546716,860,0,0.12321,25,14970124,14969984,5985/342/14/1,64525/1584/102/0
1687048364,4af6,1,429.234833,19.224884,0,0,-67,7,15,320,265,983,1,0,0,1,196,0.15564,22,1576642,887,0,0.14745,25,15158824,15158568,6073/358/16/1,64907/1638/106/0
1687048365,4af6,1,459.647217,21.226292,0,0,-52,4,15,340,290,992,1,0,0,1,196,0.06177,22,1612392,905,0,0.09411,23,15459947,15457210,6183/359/16/1,65375/1670/106/0
1687048366,4af6,1,455.344757,21.708254,0,0,-52,16,15,340,290,1003,1,0,0,1,201,0.11578,24,1648342,914,0,0.06059,24,15718621,15718365,6290/369/16/1,65824/1688/107/0
1687048367,4af6,1,419.086121,19.287865,0,0,-59,13,15,360,305,1013,1,0,0,1,210,0.16203,22,1675925,940,0,0.0678,24,15882432,15881523,6368/383/16/1,66207/1720/109/0
1687048368,4af6,1,440.205475,20.211582,0,0,-54,9,15,370,305,1019,1,0,0,1,211,0.06424,21,1708667,963,0,0.06685,24,16156359,16153053,6481/384/16/1,66649/1749/111/0
1687048369,4af6,1,427.417328,20.381819,0,0,-55,6,15,360,290,1004,1,0,0,1,215,0.10867,24,1741262,989,0,0.06276,24,16369925,16365806,6577/394/16/1,67061/1778/111/0
1687048370,4af6,1,401.900757,20.385052,0,0,-55,2,15,360,295,1004,1,0,0,1,225,0.16145,22,1773670,1004,0,0.06499,24,16541907,16541883,6667/411/17/1,67458/1804/112/0
1687048371,4af6,1,441.095947,20.405945,0,0,-58,15,15,350,295,1009,1,0,0,1,226,0.06956,22,1805877,1032,0,0.09674,24,16828491,16824925,6768/413/17/1,67898/1852/116/0
1687048372,4af6,1,453.170441,19.60989,0,0,-57,11,11,-90,295,1003,1,0,0,1,232,0.07567,22,1836957,1073,0,0.1256,24,17064875,17062045,6867/420/17/1,68310/1911/119/1
1687048373,4af6,1,464.232513,20.195402,0,0,-54,8,15,340,285,994,1,0,0,1,233,0.04448,24,1869750,1101,0,0.10315,24,17324066,17323926,6971/424/17/1,68743/1954/123/1
