timestamp,rsrp,bler,mcs
0.0,-62,0.0,28
1.0,-61,0.38765,20
2.0,-50,0.13853,11
3.0,-50,0.0483,12
4.0,-50,0.02491,22
5.0,-50,0.13004,25
6.0,-50,0.11982,25
7.0,-51,0.1016,25
8.0,-51,0.10601,25
9.0,-50,0.13947,25
10.0,-50,0.10968,23
11.0,-51,0.06142,23
12.0,-56,0.07341,25
13.0,-53,0.10026,25
14.0,-53,0.12216,25
15.0,-54,0.13586,25
16.0,-54,0.11762,25
17.0,-53,0.14538,25
18.0,-52,0.1183,22
19.0,-52,0.05616,22
20.0,-53,0.06755,25
21.0,-53,0.08597,25
22.0,-52,0.09279,25
23.0,0,0.09899,25
24.0,-54,0.09506,25
25.0,-61,0.13265,25
26.0,-55,0.13429,25
27.0,-52,0.10806,25
28.0,-51,0.10808,25
29.0,-57,0.08848,25
30.0,-52,0.08947,25
31.0,-66,0.1064,25
32.0,-52,0.07778,25
33.0,-51,0.08185,25
34.0,-51,0.10419,25
35.0,-52,0.14508,24
36.0,-53,0.06852,23
37.0,-53,0.04617,25
38.0,-60,0.10676,25
39.0,-53,0.10992,25
40.0,-54,0.10571,23
41.0,-141,0.08001,24
42.0,-64,0.08185,24
43.0,-57,0.09209,24
44.0,-55,0.07479,24
45.0,-57,0.13844,24
46.0,-61,0.09686,24
47.0,-63,0.13341,24
48.0,-56,0.09886,24
49.0,-56,0.09846,24
50.0,-56,0.13203,24
51.0,-56,0.13296,24
52.0,-55,0.11946,24
53.0,-56,0.09521,23
54.0,-56,0.05954,23
55.0,-56,0.14698,24
56.0,-55,0.09321,22
57.0,-55,0.0599,22
58.0,-55,0.0546,22
59.0,-55,0.10087,23
60.0,-58,0.09039,23
61.0,-55,0.07461,23
62.0,-56,0.06401,23
63.0,-55,0.07391,23
64.0,-54,0.11253,23
65.0,-54,0.08317,23
66.0,-54,0.08282,23
67.0,-54,0.07103,23
68.0,-54,0.08417,23
69.0,-53,0.14162,23
70.0,-53,0.08637,21
71.0,-52,0.05373,23
72.0,-52,0.07227,23
73.0,-52,0.08695,23
74.0,-52,0.11606,23
75.0,-52,0.14901,23
76.0,-52,0.09787,21
77.0,-52,0.07917,21
78.0,-52,0.06885,21
79.0,-51,0.13434,21
80.0,-51,0.13163,20
81.0,-52,0.08941,20
82.0,-52,0.06192,22
83.0,-52,0.13149,20
84.0,-52,0.04865,21
85.0,-52,0.14886,21
86.0,-53,0.06127,21
87.0,-53,0.10276,23
88.0,-59,0.12049,21
89.0,-52,0.0528,21
90.0,-52,0.10738,23
91.0,-54,0.11908,21
92.0,-54,0.08459,21
93.0,-54,0.07226,21
94.0,-54,0.06128,21
95.0,-54,0.0522,23
96.0,-54,0.09069,23
97.0,-54,0.0845,23
98.0,-55,0.07733,23
99.0,-55,0.14494,23
100.0,-56,0.0889,21
