('192.168.70.129', 39066, '12.1.1.153', 10000);('192.168.70.129', 39066, '12.1.1.153', 10000);('192.168.70.129', 39066, '12.1.1.153', 10000);
0.0;19.0;0;
0.10401344299316406;58.0;0;
0.20778298377990723;100.0;0;
0.3117339611053467;147.0;0;
0.41560912132263184;201.0;0;
0.5194365978240967;263.0;0;
0.6232388019561768;329.0;0;
0.7270233631134033;381.0;0;
0.8308284282684326;477.0;0;
0.9347152709960938;553.0;0;
1.0391101837158203;602.0;0;
1.143312931060791;667.0;0;
1.2474944591522217;779.0;0;
1.363781452178955;899.0;0;
1.4681153297424316;979.0;0;
1.5724332332611084;1065.0;0;
1.676300287246704;1123.0;0;
1.780111312866211;1186.0;0;
1.883887767791748;1281.0;0;
1.9876837730407715;1348.0;0;
2.0914783477783203;1416.0;0;
2.1952908039093018;1531.0;0;
2.2990918159484863;1623.0;0;
2.4030447006225586;1695.0;0;
2.506927251815796;1767.0;0;
2.610720157623291;1839.0;0;
2.7144997119903564;1913.0;0;
2.818269729614258;1983.0;0;
2.922060489654541;2056.0;0;
3.0258641242980957;2129.0;0;
3.129638433456421;2205.0;0;
3.2335526943206787;2279.0;0;
3.337344169616699;2347.0;0;
3.441284418106079;2417.0;0;
3.545051336288452;2495.0;0;
3.6488397121429443;2567.0;0;
3.752636194229126;2639.0;0;
3.8565404415130615;2709.0;0;
3.9604697227478027;2787.0;0;
4.0644004344940186;2869.0;0;
4.168192625045776;2953.0;0;
4.2719433307647705;3045.0;0;
4.375685214996338;3137.0;0;
4.479438543319702;3237.0;0;
4.58317756652832;3345.0;0;
4.68709397315979;3442.0;0;
4.791063547134399;3544.0;0;
4.8949360847473145;3652.0;0;
4.998834848403931;3754.0;0;
5.1026692390441895;3858.0;0;
5.206515550613403;3952.0;0;
5.3105788230896;4052.0;0;
5.41448712348938;4160.0;0;
5.518396615982056;4256.0;0;
5.62247633934021;4346.0;0;
5.726325035095215;4346.0;0;
5.830319166183472;4346.0;0;
5.934091567993164;4346.0;0;
6.0381081104278564;1801.0;2173.0;
6.14210319519043;1784.0;2173.0;
6.2458508014678955;1784.0;2173.0;
6.3495988845825195;1754.0;2173.0;
6.453347444534302;1656.0;2173.0;
6.557081699371338;1574.0;2173.0;
6.660786390304565;1484.0;2173.0;
6.764628171920776;1138.0;2173.0;
6.868400812149048;1138.0;2173.0;
6.974747180938721;1138.0;2173.0;
7.07849383354187;1104.0;2173.0;
7.182382822036743;1027.0;2173.0;
7.286376237869263;953.0;2173.0;
7.390326976776123;856.0;2173.0;
7.494091749191284;654.0;2173.0;
7.59783148765564;1243.0;2173.0;
7.701652765274048;1243.0;2173.0;
7.805519342422485;1243.0;2173.0;
7.909287214279175;1243.0;2173.0;
8.013071298599243;1243.0;2173.0;
8.116827726364136;1243.0;2173.0;
8.220640659332275;1243.0;2173.0;
8.32438850402832;1243.0;2173.0;
8.428177833557129;1316.0;2173.0;
8.531954288482666;1403.0;2173.0;
8.635711431503296;2173.0;2173.0;
8.739479303359985;2173.0;2173.0;
8.843256950378418;2173.0;2173.0;
8.947035312652588;2173.0;2173.0;
9.050824403762817;2173.0;2173.0;
9.154602289199829;2173.0;2173.0;
9.258404731750488;2173.0;2173.0;
9.362138032913208;2173.0;2173.0;
9.466028213500977;2173.0;2173.0;
9.569825172424316;2173.0;2173.0;
9.673598289489746;2173.0;2173.0;
9.777589559555054;2173.0;2173.0;
9.881467580795288;2173.0;2173.0;
9.985367059707642;2173.0;2173.0;
10.08925724029541;2173.0;2173.0;
10.193257093429565;2173.0;2173.0;
10.297089099884033;2173.0;2173.0;
10.400861263275146;2173.0;2173.0;
10.504894733428955;2173.0;2173.0;
10.608917951583862;2173.0;2173.0;
10.712901592254639;2173.0;2173.0;
10.816763877868652;2173.0;2173.0;
10.920812368392944;1985.0;1086.0;
11.024610042572021;1754.0;1086.0;
11.128403186798096;1712.0;1086.0;
11.232182264328003;1631.0;1086.0;
11.336089849472046;1588.0;1086.0;
11.440015077590942;1540.0;1086.0;
11.555712938308716;1305.0;1086.0;
11.660013675689697;1163.0;1086.0;
11.764090061187744;1129.0;1086.0;
11.86790418624878;1100.0;1086.0;
11.971727132797241;1086.0;1086.0;
12.07558012008667;1086.0;1086.0;
12.1793851852417;1086.0;1086.0;
12.283215522766113;1086.0;1086.0;
12.387057304382324;1059.0;1086.0;
12.490859746932983;1011.0;1086.0;
12.594707012176514;729.0;1086.0;
12.698490381240845;1086.0;1086.0;
12.80225944519043;1086.0;1086.0;
12.906036138534546;1086.0;1086.0;
13.009768724441528;1086.0;1086.0;
13.11375093460083;1086.0;1086.0;
13.217620134353638;1086.0;1086.0;
13.32147479057312;1086.0;1086.0;
13.425280570983887;1086.0;1086.0;
13.529099225997925;1086.0;1086.0;
13.632862091064453;1086.0;1086.0;
13.736622333526611;1086.0;1086.0;
