('192.168.70.129', 39138, '12.1.1.160', 10001);('192.168.70.129', 39138, '12.1.1.160', 10001);total;total;
1685900702.8638701;3368040.0;1685900702.8638701;3391480.0;
1685900703.0638702;20340000.0;1685900703.0638702;20340000.0;
1685900703.2638702;27122080.0;1685900703.2638702;27122080.0;
1685900703.4638703;19380000.0;1685900703.4638703;19380000.0;
1685900703.6638703;17220000.0;1685900703.6638703;17220000.0;
1685900703.8638704;19200000.0;1685900703.8638704;19200000.0;
1685900704.0638704;20160000.0;1685900704.0638704;20160000.0;
1685900704.2638705;15545600.0;1685900704.2638705;15545600.0;
1685900704.4638705;13980000.0;1685900704.4638705;13980000.0;
1685900704.6638706;13860000.0;1685900704.6638706;13860000.0;
1685900704.8638706;13980000.0;1685900704.8638706;13980000.0;
1685900705.0638707;13860000.0;1685900705.0638707;13860000.0;
1685900705.2638707;13920000.0;1685900705.2638707;13920000.0;
1685900705.4638708;14880000.0;1685900705.4638708;14880000.0;
1685900705.6638708;19440000.0;1685900705.6638708;19440000.0;
1685900705.8638709;22136480.0;1685900705.8638709;22136480.0;
1685900706.063871;28142080.0;1685900706.063871;28142080.0;
1685900706.263871;34620000.0;1685900706.263871;34620000.0;
1685900706.463871;34080000.0;1685900706.463871;34080000.0;
1685900706.663871;23520000.0;1685900706.663871;23520000.0;
1685900706.863871;38040000.0;1685900706.863871;38040000.0;
1685900707.0638711;38580000.0;1685900707.0638711;38580000.0;
1685900707.2638712;38760000.0;1685900707.2638712;38760000.0;
1685900707.4638712;36720000.0;1685900707.4638712;36720000.0;
1685900707.6638713;29280000.0;1685900707.6638713;29280000.0;
1685900707.8638713;31680000.0;1685900707.8638713;31680000.0;
1685900708.0638714;28200000.0;1685900708.0638714;28200000.0;
1685900708.2638714;30900000.0;1685900708.2638714;30900000.0;
1685900708.4638715;30660000.0;1685900708.4638715;30660000.0;
1685900708.6638715;30540000.0;1685900708.6638715;30540000.0;
1685900708.8638716;30660000.0;1685900708.8638716;30660000.0;
1685900709.0638716;30540000.0;1685900709.0638716;30540000.0;
1685900709.2638717;30660000.0;1685900709.2638717;30660000.0;
1685900709.4638717;30000000.0;1685900709.4638717;30000000.0;
1685900709.6638718;27060000.0;1685900709.6638718;27060000.0;
1685900709.8638718;26880000.0;1685900709.8638718;26880000.0;
1685900710.0638719;31140000.0;1685900710.0638719;31140000.0;
1685900710.263872;34260000.0;1685900710.263872;34260000.0;
1685900710.463872;34440000.0;1685900710.463872;34440000.0;
1685900710.663872;34320000.0;1685900710.663872;34320000.0;
1685900710.863872;34440000.0;1685900710.863872;34440000.0;
1685900711.063872;39000000.0;1685900711.063872;39000000.0;
1685900711.2638721;33240000.0;1685900711.2638721;33240000.0;
1685900711.4638722;27900000.0;1685900711.4638722;27900000.0;
1685900711.6638722;29400000.0;1685900711.6638722;29400000.0;
1685900711.8638723;32100000.0;1685900711.8638723;32100000.0;
1685900712.0638723;29460000.0;1685900712.0638723;29460000.0;
1685900712.2638724;26880000.0;1685900712.2638724;26880000.0;
1685900712.4638724;26880000.0;1685900712.4638724;26880000.0;
1685900712.6638725;26820000.0;1685900712.6638725;26820000.0;
1685900712.8638725;26880000.0;1685900712.8638725;26880000.0;
1685900713.0638726;26580000.0;1685900713.0638726;26580000.0;
1685900713.2638726;23340000.0;1685900713.2638726;23340000.0;
1685900713.4638727;22860000.0;1685900713.4638727;22860000.0;
1685900713.6638727;24360000.0;1685900713.6638727;24360000.0;
1685900713.8638728;23340000.0;1685900713.8638728;23340000.0;
1685900714.0638728;21480000.0;1685900714.0638728;21480000.0;
1685900714.2638729;22620000.0;1685900714.2638729;22620000.0;
1685900714.463873;26880000.0;1685900714.463873;26880000.0;
1685900714.663873;26820000.0;1685900714.663873;26820000.0;
1685900714.863873;26940000.0;1685900714.863873;26940000.0;
1685900715.063873;26820000.0;1685900715.063873;26820000.0;
1685900715.263873;28380000.0;1685900715.263873;28380000.0;
1685900715.4638731;34680000.0;1685900715.4638731;34680000.0;
1685900715.6638732;28980000.0;1685900715.6638732;28980000.0;
1685900715.8638732;28800000.0;1685900715.8638732;28800000.0;
1685900716.0638733;40920000.0;1685900716.0638733;40920000.0;
1685900716.2638733;40680000.0;1685900716.2638733;40680000.0;
1685900716.4638734;40980000.0;1685900716.4638734;40980000.0;
1685900716.6638734;40680000.0;1685900716.6638734;40680000.0;
1685900716.8638735;40920000.0;1685900716.8638735;40920000.0;
1685900717.0638735;40260000.0;1685900717.0638735;40260000.0;
1685900717.2638736;28920000.0;1685900717.2638736;28920000.0;
1685900717.4638736;40380000.0;1685900717.4638736;40380000.0;
1685900717.6638737;31800000.0;1685900717.6638737;31800000.0;
1685900717.8638737;26700000.0;1685900717.8638737;26700000.0;
1685900718.0638738;33360000.0;1685900718.0638738;33360000.0;
1685900718.2638738;25860000.0;1685900718.2638738;25860000.0;
1685900718.4638739;23640000.0;1685900718.4638739;23640000.0;
1685900718.663874;23580000.0;1685900718.663874;23580000.0;
1685900718.863874;23640000.0;1685900718.863874;23640000.0;
1685900719.063874;23520000.0;1685900719.063874;23520000.0;
1685900719.263874;23700000.0;1685900719.263874;23700000.0;
1685900719.463874;24840000.0;1685900719.463874;24840000.0;
1685900719.6638741;27780000.0;1685900719.6638741;27780000.0;
1685900719.8638742;27660000.0;1685900719.8638742;27660000.0;
1685900720.0638742;28560000.0;1685900720.0638742;28560000.0;
1685900720.2638743;23820000.0;1685900720.2638743;23820000.0;
1685900720.4638743;25920000.0;1685900720.4638743;25920000.0;
1685900720.6638744;26820000.0;1685900720.6638744;26820000.0;
1685900720.8638744;26880000.0;1685900720.8638744;26880000.0;
1685900721.0638745;26820000.0;1685900721.0638745;26820000.0;
1685900721.2638745;26880000.0;1685900721.2638745;26880000.0;
1685900721.4638746;26820000.0;1685900721.4638746;26820000.0;
1685900721.6638746;31800000.0;1685900721.6638746;31800000.0;
1685900721.8638747;39060000.0;1685900721.8638747;39060000.0;
1685900722.0638747;40080000.0;1685900722.0638747;40080000.0;
1685900722.2638748;29400000.0;1685900722.2638748;29400000.0;
1685900722.4638748;32340000.0;1685900722.4638748;32340000.0;
1685900722.6638749;29160000.0;1685900722.6638749;29160000.0;
1685900722.863875;31920000.0;1685900722.863875;31920000.0;
1685900723.063875;29340000.0;1685900723.063875;29340000.0;
1685900723.263875;24000000.0;1685900723.263875;24000000.0;
1685900723.463875;23520000.0;1685900723.463875;23520000.0;
1685900723.663875;23700000.0;1685900723.663875;23700000.0;
1685900723.8638752;23520000.0;1685900723.8638752;23520000.0;
1685900724.0638752;23640000.0;1685900724.0638752;23640000.0;
1685900724.2638752;24840000.0;1685900724.2638752;24840000.0;
1685900724.4638753;29520000.0;1685900724.4638753;29520000.0;
1685900724.6638753;29280000.0;1685900724.6638753;29280000.0;
1685900724.8638754;25500000.0;1685900724.8638754;25500000.0;
1685900725.0638754;30600000.0;1685900725.0638754;30600000.0;
1685900725.2638755;34380000.0;1685900725.2638755;34380000.0;
1685900725.4638755;34320000.0;1685900725.4638755;34320000.0;
1685900725.6638756;34440000.0;1685900725.6638756;34440000.0;
1685900725.8638756;34260000.0;1685900725.8638756;34260000.0;
1685900726.0638757;36120000.0;1685900726.0638757;36120000.0;
1685900726.2638757;32580000.0;1685900726.2638757;32580000.0;
1685900726.4638758;33120000.0;1685900726.4638758;33120000.0;
1685900726.6638758;36480000.0;1685900726.6638758;36480000.0;
1685900726.8638759;40920000.0;1685900726.8638759;40920000.0;
1685900727.063876;39720000.0;1685900727.063876;39720000.0;
1685900727.263876;40920000.0;1685900727.263876;40920000.0;
1685900727.463876;40740000.0;1685900727.463876;40740000.0;
1685900727.663876;34860000.0;1685900727.663876;34860000.0;
1685900727.863876;32220000.0;1685900727.863876;32220000.0;
1685900728.0638762;30180000.0;1685900728.0638762;30180000.0;
1685900728.2638762;28380000.0;1685900728.2638762;28380000.0;
1685900728.4638762;32640000.0;1685900728.4638762;32640000.0;
1685900728.6638763;29400000.0;1685900728.6638763;29400000.0;
1685900728.8638763;26940000.0;1685900728.8638763;26940000.0;
1685900729.0638764;26760000.0;1685900729.0638764;26760000.0;
1685900729.2638764;26940000.0;1685900729.2638764;26940000.0;
1685900729.4638765;26760000.0;1685900729.4638765;26760000.0;
1685900729.6638765;24240000.0;1685900729.6638765;24240000.0;
1685900729.8638766;22980000.0;1685900729.8638766;22980000.0;
1685900730.0638766;21900000.0;1685900730.0638766;21900000.0;
1685900730.2638767;23700000.0;1685900730.2638767;23700000.0;
1685900730.4638767;19620000.0;1685900730.4638767;19620000.0;
1685900730.6638768;26820000.0;1685900730.6638768;26820000.0;
1685900730.8638768;26880000.0;1685900730.8638768;26880000.0;
