('12.1.1.153', 46596, '192.168.70.129', 10000);('12.1.1.153', 46596, '192.168.70.129', 10000);('12.1.1.153', 46596, '192.168.70.129', 10000);
0.0;10.0;0;
0.0033881664276123047;10.0;0;
0.0070421695709228516;10.0;0;
0.01041412353515625;10.0;0;
0.013790130615234375;10.0;0;
0.017148971557617188;10.0;0;
0.020536184310913086;10.0;0;
0.02390909194946289;10.0;0;
0.02726602554321289;10.0;0;
0.030781030654907227;10.0;0;
0.034265995025634766;10.0;0;
0.03769111633300781;10.0;0;
0.04120302200317383;10.0;0;
0.04482102394104004;10.0;0;
0.04818916320800781;10.0;0;
0.051583051681518555;10.0;0;
0.054934024810791016;10.0;0;
0.0582880973815918;10.0;0;
0.06165909767150879;10.0;0;
0.06853699684143066;10.0;0;
0.07192707061767578;12.0;0;
0.07528018951416016;13.0;0;
0.07872295379638672;13.0;0;
0.08259701728820801;13.0;0;
0.08610796928405762;13.0;0;
0.08948206901550293;15.0;0;
0.09289312362670898;15.0;0;
0.09628701210021973;16.0;0;
0.10004401206970215;18.0;0;
0.10341906547546387;20.0;0;
0.1067800521850586;20.0;0;
0.11018800735473633;20.0;0;
0.11361002922058105;20.0;0;
0.11711597442626953;20.0;0;
0.12055110931396484;20.0;0;
0.12409806251525879;20.0;0;
0.12764716148376465;24.0;0;
0.13106799125671387;25.0;0;
0.13444900512695312;27.0;0;
0.13790607452392578;28.0;0;
0.14159798622131348;28.0;0;
0.1452171802520752;28.0;0;
0.14862298965454102;28.0;0;
0.1520991325378418;28.0;0;
0.15896916389465332;28.0;0;
0.16237807273864746;30.0;0;
0.1660599708557129;33.0;0;
0.16949701309204102;33.0;0;
0.17322015762329102;33.0;0;
0.1768341064453125;37.0;0;
0.18371105194091797;38.0;0;
0.18736004829406738;38.0;0;
0.1907060146331787;38.0;0;
0.19408798217773438;38.0;0;
0.19750404357910156;38.0;0;
0.20102310180664062;40.0;0;
0.20444202423095703;40.0;0;
0.20818018913269043;43.0;0;
0.21204209327697754;45.0;0;
0.21544098854064941;45.0;0;
0.21905207633972168;45.0;0;
0.2224721908569336;46.0;0;
0.230180025100708;49.0;0;
0.23398709297180176;49.0;0;
0.23778796195983887;49.0;0;
0.2413630485534668;49.0;0;
0.24489808082580566;49.0;0;
0.24922800064086914;49.0;0;
0.2528979778289795;49.0;0;
0.25670313835144043;49.0;0;
0.26033806800842285;49.0;0;
0.26434803009033203;49.0;0;
0.26813817024230957;49.0;0;
0.2719581127166748;49.0;0;
0.27568602561950684;49.0;0;
0.27918314933776855;49.0;0;
0.28264808654785156;49.0;0;
0.2862420082092285;49.0;0;
0.2896440029144287;50.0;0;
0.2930309772491455;50.0;0;
0.29638004302978516;54.0;0;
0.2997400760650635;54.0;0;
0.30309414863586426;54.0;0;
0.3064291477203369;54.0;0;
0.309906005859375;54.0;0;
0.31330418586730957;54.0;0;
0.3166811466217041;54.0;0;
0.32007718086242676;54.0;0;
0.32346415519714355;54.0;0;
0.32683396339416504;54.0;0;
0.3301990032196045;56.0;0;
0.33360815048217773;56.0;0;
0.3369619846343994;56.0;0;
0.3403000831604004;56.0;0;
0.34363603591918945;56.0;0;
0.347012996673584;59.0;0;
0.3537139892578125;59.0;0;
0.3570871353149414;59.0;0;
0.36046814918518066;59.0;0;
0.3638460636138916;59.0;0;
0.3672161102294922;59.0;0;
0.37055397033691406;59.0;0;
0.37400102615356445;59.0;0;
0.3774101734161377;59.0;0;
0.38079404830932617;67.0;0;
0.3841590881347656;67.0;0;
0.38753604888916016;67.0;0;
0.3908860683441162;67.0;0;
0.3942141532897949;67.0;0;
0.39759111404418945;67.0;0;
0.4009411334991455;67.0;0;
0.40438103675842285;80.0;0;
0.4548499584197998;80.0;0;
0.45823216438293457;80.0;0;
0.46167802810668945;82.0;0;
0.4651000499725342;82.0;0;
0.4684901237487793;82.0;0;
0.47186899185180664;84.0;0;
0.4752190113067627;84.0;0;
0.47855615615844727;86.0;0;
0.48193812370300293;86.0;0;
0.4886620044708252;86.0;0;
0.4920380115509033;88.0;0;
0.4954190254211426;90.0;0;
0.49875712394714355;90.0;0;
0.5021121501922607;90.0;0;
0.5054700374603271;90.0;0;
0.5088331699371338;90.0;0;
0.5122129917144775;92.0;0;
0.5155820846557617;94.0;0;
0.5189499855041504;94.0;0;
0.5222980976104736;94.0;0;
0.525719165802002;94.0;0;
0.5291280746459961;94.0;0;
0.5325520038604736;96.0;0;
0.5359289646148682;98.0;0;
0.5426101684570312;98.0;0;
0.5459470748901367;98.0;0;
0.5492830276489258;98.0;0;
0.5526771545410156;100.0;0;
0.5560359954833984;102.0;0;
0.5594000816345215;102.0;0;
0.5627319812774658;102.0;0;
0.5694291591644287;104.0;0;
0.5727810859680176;104.0;0;
0.576138973236084;106.0;0;
0.579477071762085;106.0;0;
0.5827960968017578;106.0;0;
0.5861380100250244;106.0;0;
0.5895061492919922;108.0;0;
0.5929131507873535;108.0;0;
0.596276044845581;110.0;0;
0.5996370315551758;110.0;0;
0.6030161380767822;110.0;0;
0.6063611507415771;110.0;0;
0.6097040176391602;112.0;0;
0.6130871772766113;112.0;0;
0.6164271831512451;114.0;0;
0.6197819709777832;114.0;0;
0.6231331825256348;114.0;0;
0.6264519691467285;114.0;0;
0.62978196144104;116.0;0;
0.6331479549407959;116.0;0;
0.6365189552307129;118.0;0;
0.6398780345916748;118.0;0;
0.6432340145111084;118.0;0;
0.6465880870819092;118.0;0;
0.649928092956543;120.0;0;
0.6532859802246094;120.0;0;
0.6566381454467773;122.0;0;
0.660020112991333;122.0;0;
0.6666731834411621;122.0;0;
0.6700060367584229;124.0;0;
0.6733860969543457;124.0;0;
0.680088996887207;126.0;0;
0.6834490299224854;126.0;0;
0.6867871284484863;126.0;0;
0.6870219707489014;128.0;0;
0.6935920715332031;128.0;0;
0.6969921588897705;128.0;0;
0.7003581523895264;130.0;0;
0.7037601470947266;130.0;0;
0.70713210105896;130.0;0;
