timestamp,rsrp,bler,mcs
0.0,-65,0.0,9
1.0,-65,0.04589,14
2.0,-66,0.0729,16
3.0,-54,0.11799,16
4.0,-54,0.04733,17
5.0,-58,0.16053,14
6.0,-54,0.14593,12
7.0,-55,0.05942,12
8.0,-55,0.12693,14
9.0,-55,0.04861,15
10.0,-63,0.19293,13
11.0,-54,0.07329,10
12.0,-55,0.12476,12
13.0,-55,0.0435,14
14.0,-56,0.10879,17
15.0,-57,0.06699,18
16.0,-58,0.08263,18
17.0,-58,0.12647,18
18.0,-58,0.05684,18
19.0,-57,0.13525,16
20.0,-56,0.04716,17
21.0,-57,0.18655,14
22.0,-62,0.10893,8
23.0,-56,0.04357,11
24.0,-56,0.07596,11
25.0,-55,0.07042,11
26.0,-55,0.07189,11
27.0,-55,0.08331,11
28.0,-56,0.11594,11
29.0,-56,0.05189,11
30.0,-77,0.11029,16
31.0,0,0.04676,17
32.0,-56,0.14003,18
33.0,-56,0.11318,11
34.0,-56,0.0572,13
35.0,-55,0.08181,13
36.0,-58,0.09943,17
37.0,-57,0.06092,17
38.0,-61,0.21157,16
39.0,-58,0.07951,13
