('12.1.1.152', 59690, '192.168.70.129', 10000);('12.1.1.152', 59690, '192.168.70.129', 10000);total;total;
0.12462210655212402;968040.0;0.12462210655212402;968040.0;
0.32462215423583984;1080000.0;0.32462215423583984;1080000.0;
0.5246222019195557;480000.0;0.5246222019195557;480000.0;
0.7246222496032715;540000.0;0.7246222496032715;540000.0;
0.9246222972869873;660000.0;0.9246222972869873;660000.0;
1.1246223449707031;1140000.0;1.1246223449707031;1140000.0;
1.324622392654419;1080000.0;1.324622392654419;1080000.0;
1.5246224403381348;1140000.0;1.5246224403381348;1140000.0;
1.7246224880218506;1080000.0;1.7246224880218506;1080000.0;
1.9246225357055664;1140000.0;1.9246225357055664;1140000.0;
2.1246225833892822;1080000.0;2.1246225833892822;1080000.0;
2.324622631072998;1020000.0;2.324622631072998;1020000.0;
2.524622678756714;1080000.0;2.524622678756714;1080000.0;
2.7246227264404297;1200000.0;2.7246227264404297;1200000.0;
2.9246227741241455;1200000.0;2.9246227741241455;1200000.0;
3.1246228218078613;900000.0;3.1246228218078613;900000.0;
3.324622869491577;480000.0;3.324622869491577;480000.0;
3.524622917175293;1560000.0;3.524622917175293;1560000.0;
3.724622964859009;1500000.0;3.724622964859009;1500000.0;
3.9246230125427246;1260000.0;3.9246230125427246;1260000.0;
4.12462306022644;1440000.0;4.12462306022644;1440000.0;
4.324623107910156;1440000.0;4.324623107910156;1440000.0;
4.524623155593872;780000.0;4.524623155593872;780000.0;
4.724623203277588;720000.0;4.724623203277588;720000.0;
4.924623250961304;1320000.0;4.924623250961304;1320000.0;
5.1246232986450195;1380000.0;5.1246232986450195;1380000.0;
5.324623346328735;1440000.0;5.324623346328735;1440000.0;
5.524623394012451;1380000.0;5.524623394012451;1380000.0;
5.724623441696167;1320000.0;5.724623441696167;1320000.0;
5.924623489379883;1500000.0;5.924623489379883;1500000.0;
6.124623537063599;600000.0;6.124623537063599;600000.0;
6.3246235847473145;600000.0;6.3246235847473145;600000.0;
6.52462363243103;1440000.0;6.52462363243103;1440000.0;
6.724623680114746;1440000.0;6.724623680114746;1440000.0;
6.924623727798462;1440000.0;6.924623727798462;1440000.0;
7.124623775482178;1260000.0;7.124623775482178;1260000.0;
7.3246238231658936;1440000.0;7.3246238231658936;1440000.0;
7.524623870849609;1380000.0;7.524623870849609;1380000.0;
7.724623918533325;540000.0;7.724623918533325;540000.0;
7.924623966217041;960000.0;7.924623966217041;960000.0;
8.124624013900757;1560000.0;8.124624013900757;1560000.0;
8.324624061584473;1320000.0;8.324624061584473;1320000.0;
8.524624109268188;1380000.0;8.524624109268188;1380000.0;
8.724624156951904;1440000.0;8.724624156951904;1440000.0;
8.92462420463562;1380000.0;8.92462420463562;1380000.0;
9.124624252319336;600000.0;9.124624252319336;600000.0;
9.324624300003052;480000.0;9.324624300003052;480000.0;
9.524624347686768;1380000.0;9.524624347686768;1380000.0;
9.724624395370483;1140000.0;9.724624395370483;1140000.0;
9.9246244430542;1200000.0;9.9246244430542;1200000.0;
10.124624490737915;1200000.0;10.124624490737915;1200000.0;
10.32462453842163;1200000.0;10.32462453842163;1200000.0;
10.524624586105347;1200000.0;10.524624586105347;1200000.0;
10.724624633789062;1200000.0;10.724624633789062;1200000.0;
10.924624681472778;480000.0;10.924624681472778;480000.0;
11.124624729156494;960000.0;11.124624729156494;960000.0;
11.32462477684021;1560000.0;11.32462477684021;1560000.0;
11.524624824523926;1440000.0;11.524624824523926;1440000.0;
11.724624872207642;1320000.0;11.724624872207642;1320000.0;
11.924624919891357;1440000.0;11.924624919891357;1440000.0;
12.124624967575073;1380000.0;12.124624967575073;1380000.0;
12.324625015258789;420000.0;12.324625015258789;420000.0;
12.524625062942505;960000.0;12.524625062942505;960000.0;
12.72462511062622;1560000.0;12.72462511062622;1560000.0;
12.924625158309937;1320000.0;12.924625158309937;1320000.0;
13.124625205993652;1380000.0;13.124625205993652;1380000.0;
13.324625253677368;1440000.0;13.324625253677368;1440000.0;
13.524625301361084;1260000.0;13.524625301361084;1260000.0;
13.7246253490448;660000.0;13.7246253490448;660000.0;
13.924625396728516;540000.0;13.924625396728516;540000.0;
14.124625444412231;1380000.0;14.124625444412231;1380000.0;
14.324625492095947;1200000.0;14.324625492095947;1200000.0;
14.524625539779663;1080000.0;14.524625539779663;1080000.0;
14.724625587463379;1260000.0;14.724625587463379;1260000.0;
14.924625635147095;1140000.0;14.924625635147095;1140000.0;
15.12462568283081;1200000.0;15.12462568283081;1200000.0;
15.324625730514526;1200000.0;15.324625730514526;1200000.0;
15.524625778198242;600000.0;15.524625778198242;600000.0;
15.724625825881958;540000.0;15.724625825881958;540000.0;
15.924625873565674;1380000.0;15.924625873565674;1380000.0;
16.12462592124939;1080000.0;16.12462592124939;1080000.0;
16.324625968933105;1200000.0;16.324625968933105;1200000.0;
16.52462601661682;1200000.0;16.52462601661682;1200000.0;
16.724626064300537;1200000.0;16.724626064300537;1200000.0;
16.924626111984253;1200000.0;16.924626111984253;1200000.0;
17.12462615966797;1440000.0;17.12462615966797;1440000.0;
17.324626207351685;480000.0;17.324626207351685;480000.0;
17.5246262550354;420000.0;17.5246262550354;420000.0;
17.724626302719116;1200000.0;17.724626302719116;1200000.0;
17.924626350402832;1140000.0;17.924626350402832;1140000.0;
18.124626398086548;1140000.0;18.124626398086548;1140000.0;
18.324626445770264;1140000.0;18.324626445770264;1140000.0;
18.52462649345398;1200000.0;18.52462649345398;1200000.0;
18.724626541137695;1140000.0;18.724626541137695;1140000.0;
18.92462658882141;1440000.0;18.92462658882141;1440000.0;
