timestamp,rsrp,bler,mcs
0.0,-59,0.0,9
1.0,-60,0.00083,16
2.0,-60,0.15398,20
3.0,-49,0.07959,18
4.0,-48,0.0507,21
5.0,-48,0.0857,21
6.0,-49,0.13065,21
7.0,-49,0.11862,21
8.0,-49,0.12222,21
9.0,-49,0.12098,21
10.0,-49,0.14821,21
11.0,-48,0.11941,19
12.0,-49,0.06688,19
13.0,-50,0.05785,20
14.0,-51,0.05508,20
15.0,-52,0.06283,21
16.0,-52,0.06958,21
17.0,-52,0.06995,21
18.0,-52,0.06777,21
19.0,-51,0.06963,21
20.0,-50,0.07428,21
21.0,-51,0.07546,21
22.0,-50,0.08494,21
23.0,-50,0.09038,21
24.0,-50,0.10264,21
25.0,-49,0.13807,21
26.0,-49,0.13015,21
27.0,-50,0.11999,21
28.0,-50,0.09363,21
29.0,-50,0.08254,21
30.0,-50,0.096,21
31.0,-50,0.0894,21
32.0,-50,0.09496,21
33.0,-50,0.08976,21
34.0,-50,0.0975,21
35.0,-49,0.10684,21
36.0,-51,0.09242,21
37.0,-51,0.07667,21
38.0,-52,0.07207,21
39.0,-51,0.07146,21
40.0,-51,0.06671,21
41.0,-53,0.08865,21
42.0,-54,0.08928,21
43.0,-54,0.0955,21
44.0,-54,0.10062,21
45.0,-55,0.09823,21
46.0,-55,0.10461,21
47.0,-55,0.10083,21
48.0,-55,0.08673,21
49.0,-54,0.09498,21
50.0,-55,0.08909,21
51.0,-54,0.10777,21
52.0,-54,0.10144,21
53.0,-54,0.09886,21
54.0,-55,0.09774,21
55.0,-54,0.1025,21
56.0,-54,0.10271,21
57.0,-54,0.09119,21
58.0,-53,0.09089,21
59.0,-53,0.08191,21
60.0,-53,0.08282,21
61.0,-53,0.08853,21
62.0,-53,0.08761,21
63.0,-54,0.10413,21
64.0,-54,0.10144,21
65.0,-53,0.0842,21
66.0,-52,0.07931,21
67.0,-52,0.07591,21
68.0,-52,0.07119,21
69.0,-52,0.07372,21
70.0,-52,0.06979,21
71.0,-51,0.06733,21
72.0,-51,0.08104,21
73.0,-50,0.08415,21
74.0,-50,0.10268,21
75.0,-50,0.09831,21
76.0,-50,0.09695,21
77.0,-51,0.0863,21
78.0,-50,0.0897,21
79.0,-50,0.09591,21
80.0,-50,0.10373,21
81.0,-49,0.10685,21
82.0,-51,0.0864,21
83.0,-51,0.08692,21
84.0,-50,0.08336,21
85.0,-50,0.08643,21
86.0,-50,0.08962,21
87.0,-51,0.07755,21
88.0,-51,0.06723,21
89.0,-51,0.0708,21
90.0,-51,0.07621,21
91.0,-51,0.07411,21
92.0,-52,0.0745,21
93.0,-52,0.07846,21
94.0,-52,0.07839,21
95.0,-52,0.08448,21
96.0,-53,0.07677,21
97.0,-52,0.06728,21
98.0,-52,0.06944,21
99.0,-53,0.09458,21
100.0,-54,0.09332,21
