tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
21:20:40,7d38,1,44.7547,0.669836,0,0,-61,3,15,260,200,907,1,0,0,0,26,0,9,3854782,2287,1,0.04701,28,48691943,48690414,20360/85/2/0,439443/5905/2102/1
21:20:41,7d38,1,191.981018,4.665727,0,0,-61,16,15,250,200,890,1,0,0,0,31,0.03565,13,3865635,2298,1,0.39144,24,48874038,48866557,20438/90/2/0,439720/6020/2102/1
21:20:42,7d38,1,357.929504,17.440096,0,0,-53,12,15,350,315,1023,1,0,0,0,33,0.04963,23,3908246,2300,1,0.28162,14,49284360,49280862,20648/100/2/0,440189/6094/2103/2
21:20:43,7d38,1,374.564789,22.81555,0,0,-49,9,15,370,315,1023,1,0,0,0,33,0.11524,26,3954086,2302,1,0.10177,9,49539230,49536514,20786/119/2/0,440785/6096/2103/2
21:20:44,7d38,1,382.919891,22.83964,0,0,-49,5,15,360,255,1023,1,0,0,0,33,0.14692,26,3991285,2302,1,0.03548,13,49781822,49778572,20885/134/2/0,441385/6096/2103/2
21:20:45,7d38,1,504.774506,27.311987,0,0,-50,2,15,360,310,1016,1,0,0,0,34,0.11021,23,4040084,2306,1,0.01501,23,50279664,50274313,21065/149/2/0,441977/6101/2103/2
21:20:46,7d38,1,710.186462,31.269333,0,0,-51,14,15,360,305,1013,1,0,0,0,55,0.12811,21,4095227,2359,1,0.08077,25,50976640,50970728,21261/174/3/0,442489/6161/2103/2
21:20:47,7d38,1,866.289795,32.045837,0,0,-50,11,15,380,300,1013,1,0,0,0,76,0.13112,21,4148122,2411,1,0.10982,25,51678289,51672377,21463/196/5/0,442993/6220/2104/3
21:20:48,7d38,1,973.707825,25.968269,0,0,-61,7,15,380,305,1013,1,0,0,0,108,0.17269,13,4183588,2488,1,0.16636,24,52330383,52324759,21628/223/10/0,443466/6306/2104/3
21:20:49,7d38,1,997.462769,19.324022,0,0,-50,4,15,370,315,1020,1,0,0,0,111,0.07616,10,4205902,2505,1,0.07767,21,52947665,52942825,21836/226/10/0,444039/6323/2104/3
