('12.1.1.151', 50454, '192.168.70.129', 10001);('12.1.1.151', 50454, '192.168.70.129', 10001);('12.1.1.151', 50454, '192.168.70.129', 10001);('12.1.1.151', 50456, '192.168.70.129', 10001);('12.1.1.151', 50456, '192.168.70.129', 10001);('12.1.1.151', 50456, '192.168.70.129', 10001);
;;;123117.740334;11.0;0;
;;;123117.844034;47.0;0;
;;;123117.948105;64.0;0;
;;;123118.052195;113.0;0;
;;;123118.156226;142.0;0;
;;;123118.260769;122.0;71.0;
;;;123118.364912;110.0;71.0;
;;;123118.468902;71.0;71.0;
;;;123118.573218;73.0;71.0;
;;;123118.677366;73.0;71.0;
;;;123118.781502;74.0;71.0;
;;;123118.885526;75.0;71.0;
;;;123118.989526;76.0;71.0;
;;;123119.093534;76.0;71.0;
;;;123119.197574;77.0;71.0;
;;;123119.301602;79.0;71.0;
;;;123119.405658;80.0;71.0;
;;;123119.510567;81.0;71.0;
;;;123119.614585;82.0;71.0;
;;;123119.718655;83.0;71.0;
;;;123119.822648;84.0;71.0;
;;;123119.926598;85.0;71.0;
;;;123120.03039;86.0;71.0;
;;;123120.134175;86.0;71.0;
;;;123120.23826;87.0;71.0;
;;;123120.342715;87.0;71.0;
;;;123120.447384;88.0;71.0;
;;;123120.551619;88.0;71.0;
;;;123120.656391;89.0;71.0;
;;;123120.761466;89.0;71.0;
;;;123120.865664;90.0;71.0;
;;;123120.970167;90.0;71.0;
;;;123121.074873;91.0;71.0;
;;;123121.179255;91.0;71.0;
;;;123121.283259;92.0;71.0;
;;;123121.387435;92.0;71.0;
;;;123121.49211;93.0;71.0;
;;;123121.596461;94.0;71.0;
;;;123121.706749;94.0;71.0;
;;;123121.811338;95.0;71.0;
;;;123121.915604;95.0;71.0;
;;;123122.020006;96.0;71.0;
;;;123122.124318;96.0;71.0;
;;;123122.228897;97.0;71.0;
;;;123122.333264;98.0;71.0;
;;;123122.437904;99.0;71.0;
;;;123122.542376;100.0;71.0;
;;;123122.647623;100.0;71.0;
;;;123122.752114;101.0;71.0;
;;;123122.85682;102.0;71.0;
;;;123122.961694;103.0;71.0;
;;;123123.066528;104.0;71.0;
;;;123123.171484;105.0;71.0;
;;;123123.276507;105.0;71.0;
;;;123123.381392;106.0;71.0;
;;;123123.486296;107.0;71.0;
;;;123123.590797;108.0;71.0;
;;;123123.695601;109.0;71.0;
;;;123123.800201;110.0;71.0;
;;;123123.904733;110.0;71.0;
;;;123124.00955;111.0;71.0;
;;;123124.114294;112.0;71.0;
;;;123124.218804;113.0;71.0;
;;;123124.323493;113.0;71.0;
;;;123124.428185;114.0;71.0;
;;;123124.533089;115.0;71.0;
;;;123124.637647;116.0;71.0;
;;;123124.742427;117.0;71.0;
;;;123124.847051;118.0;71.0;
;;;123124.951897;119.0;71.0;
;;;123125.056603;119.0;71.0;
;;;123125.161469;120.0;71.0;
;;;123125.266371;121.0;71.0;
;;;123125.371045;122.0;71.0;
;;;123125.476004;122.0;71.0;
;;;123125.580737;123.0;71.0;
;;;123125.685906;124.0;71.0;
;;;123125.790546;125.0;71.0;
;;;123125.895051;125.0;71.0;
;;;123125.999736;126.0;71.0;
;;;123126.104563;127.0;71.0;
;;;123126.208606;128.0;71.0;
;;;123126.312955;128.0;71.0;
;;;123126.417567;129.0;71.0;
;;;123126.522122;130.0;71.0;
;;;123126.626427;131.0;71.0;
;;;123126.740639;131.0;71.0;
;;;123126.845631;132.0;71.0;
;;;123126.950686;133.0;71.0;
;;;123127.05501;133.0;71.0;
;;;123127.159262;134.0;71.0;
;;;123127.264041;135.0;71.0;
;;;123127.369235;135.0;71.0;
;;;123127.474157;136.0;71.0;
;;;123127.579009;137.0;71.0;
;;;123127.684057;138.0;71.0;
;;;123127.789058;138.0;71.0;
;;;123127.893932;139.0;71.0;
;;;123127.998787;140.0;71.0;
;;;123128.104068;140.0;71.0;
;;;123128.208871;141.0;71.0;
;;;123128.313775;141.0;71.0;
;;;123128.418177;142.0;71.0;
;;;123128.522291;142.0;71.0;
;;;123128.626408;143.0;71.0;
;;;123128.730428;143.0;71.0;
;;;123128.834425;144.0;71.0;
;;;123128.938421;145.0;71.0;
;;;123129.042553;145.0;71.0;
;;;123129.146656;146.0;71.0;
;;;123129.250644;146.0;71.0;
