1685795477.0,-64
1685795478.0,-65
1685795479.0,-61
1685795480.0,-53
1685795481.0,-53
1685795482.0,-54
1685795483.0,-54
1685795484.0,-54
1685795485.0,-54
1685795486.0,-54
1685795487.0,0
1685795488.0,-54
1685795489.0,-55
1685795490.0,-55
1685795491.0,-57
1685795492.0,-57
1685795493.0,-57
1685795494.0,-57
1685795495.0,-56
1685795496.0,-56
1685795497.0,-56
1685795498.0,-55
1685795499.0,-55
1685795500.0,-55
1685795501.0,-54
1685795502.0,-54
1685795503.0,-64
1685795504.0,-55
1685795505.0,-55
1685795506.0,-55
1685795507.0,-55
1685795508.0,-55
1685795509.0,536870870
1685795510.0,134217671
1685795511.0,-54
1685795512.0,-55
1685795513.0,-56
1685795514.0,-57
1685795515.0,-57
1685795516.0,-56
1685795517.0,-57
1685795518.0,-59
1685795519.0,-59
1685795520.0,-58
1685795521.0,-60
1685795522.0,-73
1685795523.0,-60
1685795524.0,-60
1685795525.0,-59
1685795526.0,-63
1685795527.0,-59
1685795528.0,-59
1685795529.0,-59
1685795530.0,-60
1685795531.0,-59
1685795532.0,-59
1685795533.0,-59
1685795534.0,-58
1685795535.0,-58
1685795536.0,-58
1685795537.0,-58
1685795538.0,-58
1685795539.0,-59
1685795540.0,-59
1685795541.0,-58
1685795542.0,-57
1685795543.0,-57
1685795544.0,-57
1685795545.0,-57
1685795546.0,-57
1685795547.0,-56
1685795548.0,-56
1685795549.0,-55
1685795550.0,-55
1685795551.0,-55
1685795552.0,-55
1685795553.0,-56
1685795554.0,-55
1685795555.0,-55
1685795556.0,-55
1685795557.0,-62
1685795558.0,-55
1685795559.0,-56
1685795560.0,-55
1685795561.0,-55
1685795562.0,-55
1685795563.0,-55
1685795564.0,-56
1685795565.0,-56
1685795566.0,-56
1685795567.0,-55
1685795568.0,-56
1685795569.0,-57
1685795570.0,-61
1685795571.0,-57
1685795572.0,-58
1685795573.0,-57
1685795574.0,-57
1685795575.0,-58
1685795576.0,-59
1685795577.0,-58
