tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
17:44:43,07d3,1,88.360199,2.617637,0,0,-61,15,15,260,205,907,1,0,0,0,3752,0,11,28552339,9551,0,0.0342,28,399974665,399969561,138360/8399/310/1,1456571/28269/133/7,0.15294117647058825,79889.6551724138,29.15468897138323,708000.0,720000.0,nan
17:44:44,07d3,1,339.365967,10.786359,0,0,-61,12,15,250,195,890,1,0,0,0,3757,0.02529,21,28578604,9565,0,0.42686,19,400375849,400373074,138508/8405/310/1,1456900/28429/133/7,0.1793103448275862,112514.27096774193,45.38543462753296,504000.0,444000.0,nan
17:44:45,07d3,1,400.1922,16.775064,0,0,-56,8,15,360,310,1015,1,0,0,0,3757,0.11876,23,28614912,9565,0,0.14951,10,400727194,400725983,138645/8430/310/1,1457500/28429/133/7,0.21352313167259787,128733.49565217391,75.22286415100098,372000.0,360000.0,nan
17:44:46,07d3,1,395.271942,16.534607,0,0,-50,5,15,350,310,1015,1,0,0,0,3757,0.05572,23,28640689,9567,0,0.05364,10,400954833,400953622,138740/8432/310/1,1458097/28431/133/7,0.24825174825174826,154887.73333333334,45.74485132771154,780000.0,720000.0,nan
17:44:47,07d3,1,472.919769,21.77281,0,0,-50,1,15,360,310,1016,1,0,0,0,3757,0.1362,21,28680805,9567,0,0.0187,20,401364402,401361347,138894/8460/310/1,1458697/28431/133/7,0.3273381294964029,198858.6666666667,38.095965385437005,1128000.0,1092000.0,nan
17:44:48,07d3,1,676.119141,28.30405,0,0,-50,14,15,360,305,1013,1,0,0,0,3771,0.13477,21,28733536,9609,0,0.05835,25,402058904,402054497,139111/8482/311/1,1459237/28474/133/7,0.4057971014492754,249022.26019417477,51.137394063612994,828000.0,804000.0,nan
17:44:49,07d3,1,838.190491,29.075686,0,0,-55,10,15,350,300,1006,1,0,0,0,3794,0.1455,18,28782836,9662,0,0.11955,25,402760431,402756024,139310/8504/314/1,1459746/28536/133/7,0.5106382978723404,313216.4129032258,56.938544635115,768000.0,660000.0,nan
17:44:50,07d3,1,960.277344,27.375753,0,0,-74,7,15,350,295,1006,1,0,0,0,3816,0.12482,18,28824617,9705,0,0.11051,25,403472876,403468469,139526/8524/316/1,1460260/28592/133/7,0.6985815602836879,425836.925490196,99.03137580208156,1284000.0,1044000.0,nan
17:44:51,07d3,1,1015.276978,24.872152,0,0,-51,3,15,340,300,1006,1,0,0,0,3832,0.10287,15,28860045,9761,0,0.12104,22,404101797,404098246,139718/8540/316/1,1460770/28652/133/7,0.9368421052631579,588741.5578947368,101.06370905612377,1260000.0,1068000.0,nan
17:44:52,07d3,1,1047.015991,25.655092,0,0,-57,16,15,340,300,1009,1,0,0,0,3834,0.04022,19,28901363,9769,0,0.04463,24,404770715,404766596,139974/8542/316/1,1461357/28661/133/7,1.2152777777777777,778273.1851851852,126.80058181285858,1368000.0,1080000.0,nan
17:44:53,07d3,1,1101.752808,29.627478,0,0,-55,12,15,350,310,1015,1,0,0,0,3846,0.06099,20,28953235,9801,0,0.05666,24,405482973,405478854,140194/8555/317/1,1461909/28693/133/7,1.579136690647482,985085.5384615384,173.26772212982178,1056000.0,768000.0,nan
