tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
17:24:43,07d3,1,44.857384,1.294113,0,0,-61,6,15,260,200,907,1,0,0,0,2954,0,9,22297440,7525,0,0.00758,28,307259151,307255198,106027/6619/245/0,1072468/21438/107/7,0.14652014652014653,81228.41212121212,25.133810937404633,804000.0,768000.0,nan
17:24:44,07d3,1,312.439575,8.947738,0,0,-62,3,15,250,195,890,1,0,0,0,2962,0.02531,18,22320759,7539,0,0.40341,19,307659941,307657791,106182/6626/246/0,1072785/21612/107/7,0.1815068493150685,113523.2,47.42864767710368,468000.0,408000.0,nan
17:24:45,07d3,1,387.795929,14.918364,0,0,-59,15,15,350,310,1016,1,0,0,0,2962,0.13135,22,22353298,7539,0,0.14066,10,308029338,308028394,106324/6650/246/0,1073385/21612/107/7,0.2033898305084746,131503.58260869567,76.04741414388022,372000.0,360000.0,nan
17:24:46,07d3,1,386.51767,14.972054,0,0,-50,12,15,350,305,1016,1,0,0,0,2962,0.08744,22,22377391,7539,0,0.04905,11,308258952,308257902,106417/6658/246/0,1073985/21612/107/7,0.2616487455197133,157821.27407407406,43.80326800876194,864000.0,816000.0,nan
17:24:47,07d3,1,472.791809,20.423162,0,0,-50,8,15,360,310,1016,1,0,0,0,2962,0.14521,22,22415262,7539,0,0.01812,21,308681586,308679004,106578/6685/246/0,1074583/21613/107/7,0.3205574912891986,202412.0708860759,63.965639701256386,636000.0,636000.0,nan
17:24:48,07d3,1,681.383667,26.297882,0,0,-86,5,15,360,310,1014,1,0,0,0,2979,0.18705,18,22468302,7584,0,0.17761,26,309324714,309321076,106777/6716/248/0,1075061/21692/107/7,0.4,247045.0176,50.80156207084656,1020000.0,984000.0,nan
17:24:49,07d3,1,795.736816,23.265568,0,0,-51,1,15,350,300,1006,1,0,0,0,2985,0.08693,14,22502169,7604,0,0.09417,21,309967173,309964591,106996/6721/249/0,1075621/21718/107/7,0.51985559566787,313225.05578231293,58.314284682273865,1188000.0,1068000.0,nan
17:24:50,07d3,1,877.23938,24.584,0,0,-56,14,15,360,295,1006,1,0,0,0,2987,0.03772,19,22542004,7609,0,0.03979,25,310619298,310615884,107238/6723/249/0,1076211/21723/109/7,0.6877192982456141,429281.35566502466,88.35618495941162,1308000.0,1032000.0,nan
17:24:51,07d3,1,968.077454,30.734207,0,0,-52,10,15,380,295,1006,1,0,0,0,3010,0.11562,21,22595920,7652,0,0.12474,22,311242246,311239496,107464/6750/251/0,1076685/21802/109/7,0.9466192170818505,588230.7918367346,101.87221440401945,1236000.0,1056000.0,nan
17:24:52,07d3,1,1005.547058,32.024815,0,0,-51,7,15,340,305,1009,1,0,0,0,3010,0.04734,22,22648481,7652,0,0.04781,23,311906238,311903257,107699/6755/251/0,1077277/21806/109/7,1.1815068493150684,762373.8329113924,150.17512945028452,1272000.0,1032000.0,nan
17:24:53,07d3,1,1076.455933,31.600101,0,0,-50,3,15,390,310,1015,1,0,0,0,3025,0.16269,20,22699224,7689,0,0.13946,23,312565008,312562027,107898/6792/253/0,1077764/21877/109/7,1.5482758620689656,998530.0241860464,160.32021641731262,1428000.0,1152000.0,nan
17:24:54,07d3,1,1107.310913,38.454632,0,0,-55,16,15,340,310,1014,1,0,0,0,3033,0.09381,20,22765595,7706,0,0.0688,23,313262307,313259326,108217/6803/255/0,1078342/21894/109/7,1.9543859649122808,1245666.1333333333,201.1128266652425,1080000.0,876000.0,nan
