('12.1.1.151', 45204, '192.168.70.129', 10000);('12.1.1.151', 45204, '192.168.70.129', 10000);('12.1.1.151', 45204, '192.168.70.129', 10000);('12.1.1.151', 44626, '192.168.70.129', 10001);('12.1.1.151', 44626, '192.168.70.129', 10001);('12.1.1.151', 44626, '192.168.70.129', 10001);('12.1.1.151', 45208, '192.168.70.129', 10000);('12.1.1.151', 45208, '192.168.70.129', 10000);('12.1.1.151', 45208, '192.168.70.129', 10000);('12.1.1.151', 44630, '192.168.70.129', 10001);('12.1.1.151', 44630, '192.168.70.129', 10001);('12.1.1.151', 44630, '192.168.70.129', 10001);
;;;;;;728.166802;16.0;1508.0;728.166802;10.0;1508.0;
;;;;;;728.270326;30.0;30.0;728.270326;21.0;1508.0;
;;;;;;728.374058;30.0;30.0;728.374058;39.0;1508.0;
;;;;;;1685948528.47758;31.0;30.0;1685948528.47758;43.0;1508.0;
;;;;;;728.581085;31.0;30.0;728.581085;63.0;1508.0;
;;;;;;728.684707;32.0;30.0;728.684707;78.0;1508.0;
;;;;;;728.788342;33.0;30.0;728.788342;95.0;1508.0;
;;;;;;728.891934;33.0;30.0;728.891934;143.0;1508.0;
;;;;;;728.995561;34.0;30.0;728.995561;163.0;1508.0;
;;;;;;729.099169;34.0;30.0;729.099169;199.0;1508.0;
;;;;;;1685948529.20276;35.0;30.0;1685948529.20276;234.0;1508.0;
;;;;;;729.306371;35.0;30.0;729.306371;268.0;1508.0;
;;;;;;729.409941;35.0;30.0;729.409941;299.0;1508.0;
;;;;;;729.513449;35.0;30.0;729.513449;310.0;1508.0;
;;;;;;729.616956;36.0;30.0;729.616956;328.0;1508.0;
;;;;;;729.720527;36.0;30.0;729.720527;358.0;1508.0;
;;;;;;729.824101;36.0;30.0;729.824101;388.0;1508.0;
;;;;;;729.927657;36.0;30.0;729.927657;417.0;1508.0;
;;;;;;730.031186;36.0;30.0;730.031186;443.0;1508.0;
;;;;;;730.134777;36.0;30.0;730.134777;475.0;1508.0;
;;;;;;730.238341;36.0;30.0;730.238341;505.0;1508.0;
;;;;;;730.341827;36.0;30.0;730.341827;535.0;1508.0;
;;;;;;730.445358;36.0;30.0;730.445358;565.0;1508.0;
;;;;;;730.548942;36.0;30.0;730.548942;595.0;1508.0;
;;;;;;730.652422;37.0;30.0;730.652422;610.0;1508.0;
;;;;;;730.755976;38.0;30.0;730.755976;631.0;1508.0;
;;;;;;730.859478;38.0;30.0;730.859478;667.0;1508.0;
;;;;;;730.963035;38.0;30.0;730.963035;707.0;1508.0;
;;;;;;731.066611;38.0;30.0;731.066611;753.0;1508.0;
;;;;;;731.170175;38.0;30.0;731.170175;778.0;1508.0;
;;;;;;731.273792;38.0;30.0;731.273792;823.0;1508.0;
;;;;;;731.377389;38.0;30.0;731.377389;863.0;1508.0;
;;;;;;1685948581.48097;39.0;30.0;1685948581.48097;887.0;1508.0;
;;;;;;731.584503;39.0;30.0;731.584503;918.0;1508.0;
;;;;;;1685948581.68806;39.0;30.0;1685948581.68806;965.0;1508.0;
;;;;;;731.791676;39.0;30.0;731.791676;991.0;1508.0;
;;;;;;731.895293;39.0;30.0;731.895293;1051.0;1508.0;
;;;;;;731.998951;39.0;30.0;731.998951;1075.0;1508.0;
;;;;;;732.102571;39.0;30.0;732.102571;1111.0;1508.0;
;;;;;;732.215138;39.0;30.0;732.215138;1161.0;1508.0;
;;;;;;732.318722;39.0;30.0;732.318722;1181.0;1508.0;
;;;;;;732.422323;47.0;30.0;732.422323;1195.0;1508.0;
;;;;;;732.525939;52.0;30.0;732.525939;1215.0;1508.0;
;;;;;;732.629521;52.0;30.0;732.629521;1249.0;1508.0;
;;;;;;732.733138;52.0;30.0;732.733138;1280.0;1508.0;
;;;;;;732.836703;52.0;30.0;732.836703;1315.0;1508.0;
;;;;;;732.940248;52.0;30.0;732.940248;1352.0;1508.0;
;;;;;;733.043847;52.0;30.0;733.043847;1401.0;1508.0;
;;;;;;733.147507;52.0;30.0;733.147507;1420.0;1508.0;
;;;;;;733.251226;54.0;30.0;733.251226;1470.0;1508.0;
;;;;;;733.354818;54.0;30.0;733.354818;1498.0;1508.0;
;;;;;;733.458381;54.0;30.0;733.458381;1508.0;1508.0;
;;;;;;733.561941;54.0;30.0;733.561941;1508.0;1508.0;
;;;;;;733.665604;54.0;30.0;733.665604;1508.0;1508.0;
;;;;;;733.769175;54.0;30.0;733.769175;1508.0;1508.0;
;;;;;;1685948583.87279;54.0;30.0;1685948583.87279;1508.0;1508.0;
;;;;;;733.976452;55.0;30.0;733.976452;1508.0;1508.0;
;;;;;;734.080099;55.0;30.0;734.080099;1508.0;1508.0;
;;;;;;734.183663;55.0;30.0;734.183663;1508.0;1508.0;
;;;;;;734.287292;55.0;30.0;734.287292;1508.0;1508.0;
;;;;;;734.390851;55.0;30.0;734.390851;1508.0;1508.0;
;;;;;;734.494397;55.0;30.0;734.494397;1508.0;1508.0;
;;;;;;1685948584.598;55.0;30.0;1685948584.598;1508.0;1508.0;
;;;;;;734.701804;55.0;30.0;734.701804;1508.0;1508.0;
;;;;;;734.805356;55.0;30.0;734.805356;1508.0;1508.0;
;;;;;;734.908922;55.0;30.0;734.908922;1508.0;1508.0;
;;;;;;735.012494;55.0;30.0;735.012494;1508.0;1508.0;
;;;;;;735.116054;55.0;30.0;735.116054;1508.0;1508.0;
;;;;;;735.219637;55.0;30.0;735.219637;1508.0;1508.0;
;;;;;;1685948585.32323;55.0;30.0;1685948585.32323;1508.0;1508.0;
;;;;;;735.426828;55.0;30.0;735.426828;1508.0;1508.0;
;;;;;;735.530407;55.0;30.0;735.530407;1508.0;1508.0;
;;;;;;735.633982;55.0;30.0;735.633982;1508.0;1508.0;
;;;;;;735.737642;62.0;30.0;735.737642;1508.0;1508.0;
;;;;;;735.841267;68.0;30.0;735.841267;1508.0;1508.0;
;;;;;;735.944869;77.0;30.0;735.944869;1508.0;1508.0;
;;;;;;736.048419;77.0;30.0;736.048419;1508.0;1508.0;
;;;;;;736.151963;77.0;30.0;736.151963;1508.0;1508.0;
;;;;;;736.255458;78.0;30.0;736.255458;1508.0;1508.0;
;;;;;;736.358985;78.0;30.0;736.358985;1508.0;1508.0;
;;;;;;736.462519;78.0;30.0;736.462519;1508.0;1508.0;
;;;;;;736.566053;78.0;30.0;736.566053;1508.0;1508.0;
;;;;;;736.669576;78.0;30.0;736.669576;1508.0;1508.0;
;;;;;;1685948586.77311;78.0;30.0;1685948586.77311;1508.0;1508.0;
;;;;;;736.876713;78.0;30.0;736.876713;1508.0;1508.0;
;;;;;;736.980329;80.0;30.0;736.980329;1508.0;1508.0;
;;;;;;737.083973;80.0;30.0;737.083973;1508.0;1508.0;
;;;;;;737.187639;80.0;30.0;737.187639;1508.0;1508.0;
;;;;;;737.298756;80.0;30.0;737.298756;1508.0;1508.0;
;;;;;;737.402331;80.0;30.0;737.402331;1508.0;1508.0;
;;;;;;737.505898;80.0;30.0;737.505898;1509.0;1508.0;
;;;;;;737.609502;80.0;30.0;737.609502;1509.0;1508.0;
;;;;;;737.713066;80.0;30.0;737.713066;1509.0;1508.0;
;;;;;;737.816709;80.0;30.0;737.816709;1509.0;1508.0;
;;;;;;1685948587.92048;80.0;30.0;1685948587.92048;1509.0;1508.0;
;;;;;;738.024097;80.0;30.0;738.024097;1509.0;1508.0;
;;;;;;738.127638;82.0;30.0;738.127638;1509.0;1508.0;
;;;;;;738.231242;82.0;30.0;738.231242;1509.0;1508.0;
;;;;;;738.334796;82.0;30.0;738.334796;1509.0;1508.0;
;;;;;;738.438347;82.0;30.0;738.438347;1509.0;1508.0;
;;;;;;738.542079;82.0;30.0;738.542079;1509.0;1508.0;
;;;;;;738.645644;82.0;30.0;738.645644;1509.0;1508.0;
;;;;;;738.749291;82.0;30.0;738.749291;1509.0;1508.0;
;;;;;;738.852849;82.0;30.0;738.852849;1509.0;1508.0;
;;;;;;738.956393;82.0;30.0;738.956393;1509.0;1508.0;
;;;;;;739.059908;82.0;30.0;739.059908;1509.0;1508.0;
;;;;;;739.163403;82.0;30.0;739.163403;1509.0;1508.0;
;;;;;;739.266977;82.0;30.0;739.266977;1509.0;1508.0;
;;;;;;739.370523;82.0;30.0;739.370523;1509.0;1508.0;
;;;;;;739.474073;82.0;30.0;739.474073;1509.0;1508.0;
;;;;;;739.577793;82.0;30.0;739.577793;1509.0;1508.0;
;;;;;;739.681318;82.0;30.0;739.681318;1509.0;1508.0;
;;;;;;739.784854;98.0;30.0;739.784854;1509.0;1508.0;
;;;;;;739.888469;108.0;30.0;739.888469;1509.0;1508.0;
;;;;;;739.992138;115.0;30.0;739.992138;1509.0;1508.0;
;;;;;;740.095714;115.0;30.0;740.095714;1509.0;1508.0;
;;;;;;740.199283;115.0;30.0;740.199283;1509.0;1508.0;
;;;;;;740.302822;117.0;30.0;740.302822;1509.0;1508.0;
;;;;;;740.406364;117.0;30.0;740.406364;1509.0;1508.0;
;;;;;;740.509901;117.0;30.0;740.509901;1509.0;1508.0;
;;;;;;1685948640.61344;117.0;30.0;1685948640.61344;1509.0;1508.0;
;;;;;;740.716939;117.0;30.0;740.716939;1509.0;1508.0;
;;;;;;740.820451;117.0;30.0;740.820451;1509.0;1508.0;
;;;;;;740.924095;117.0;30.0;740.924095;1509.0;1508.0;
;;;;;;1685948641.02769;117.0;30.0;1685948641.02769;1509.0;1508.0;
;;;;;;741.131256;120.0;30.0;741.131256;1509.0;1508.0;
;;;;;;741.234817;120.0;30.0;741.234817;1509.0;1508.0;
;;;;;;741.338383;120.0;30.0;741.338383;1509.0;1508.0;
;;;;;;741.441917;120.0;30.0;741.441917;1509.0;1508.0;
;;;;;;741.545442;120.0;30.0;741.545442;1509.0;1508.0;
;;;;;;741.648968;120.0;30.0;741.648968;1510.0;1508.0;
;;;;;;741.752557;120.0;30.0;741.752557;1510.0;1508.0;
;;;;;;741.856173;120.0;30.0;741.856173;1510.0;1508.0;
;;;;;;741.959719;120.0;30.0;741.959719;1510.0;1508.0;
;;;;;;742.063254;120.0;30.0;742.063254;1510.0;1508.0;
;;;;;;742.166833;120.0;30.0;742.166833;1510.0;1508.0;
;;;;;;742.270426;123.0;30.0;742.270426;1510.0;1508.0;
;;;;;;742.374363;123.0;30.0;742.374363;1510.0;1508.0;
;;;;;;742.478678;123.0;30.0;742.478678;1510.0;1508.0;
;;;;;;742.583512;123.0;30.0;742.583512;1510.0;1508.0;
;;;;;;742.687631;123.0;30.0;742.687631;1510.0;1508.0;
;;;;;;742.791562;123.0;30.0;742.791562;1510.0;1508.0;
;;;;;;742.896347;123.0;30.0;742.896347;1510.0;1508.0;
;;;;;;743.000946;123.0;30.0;743.000946;1510.0;1508.0;
;;;;;;743.106094;123.0;30.0;743.106094;1510.0;1508.0;
;;;;;;743.210198;123.0;30.0;743.210198;1510.0;1508.0;
;;;;;;743.314691;123.0;30.0;743.314691;1510.0;1508.0;
;;;;;;743.419087;123.0;30.0;743.419087;1510.0;1508.0;
;;;;;;743.523069;123.0;30.0;743.523069;1510.0;1508.0;
;;;;;;743.627314;123.0;30.0;743.627314;1510.0;1508.0;
;;;;;;743.731283;123.0;30.0;743.731283;1510.0;1508.0;
;;;;;;743.835034;123.0;30.0;743.835034;1510.0;1508.0;
;;;;;;743.939178;123.0;30.0;743.939178;1510.0;1508.0;
;;;;;;744.043127;128.0;30.0;744.043127;1510.0;1508.0;
;;;;;;744.147725;139.0;30.0;744.147725;1510.0;1508.0;
;;;;;;744.251597;150.0;30.0;744.251597;1510.0;1508.0;
;;;;;;744.356286;156.0;30.0;744.356286;1510.0;1508.0;
;;;;;;1685948644.46067;169.0;30.0;1685948644.46067;1510.0;1508.0;
;;;;;;744.564692;173.0;30.0;744.564692;1510.0;1508.0;
;;;;;;744.668668;173.0;30.0;744.668668;1510.0;1508.0;
;;;;;;744.772775;175.0;30.0;744.772775;1510.0;1508.0;
;;;;;;744.876609;176.0;30.0;744.876609;1510.0;1508.0;
;;;;;;744.980242;176.0;30.0;744.980242;1510.0;1508.0;
;;;;;;745.084159;176.0;30.0;745.084159;1510.0;1508.0;
;;;;;;745.188047;176.0;30.0;745.188047;1510.0;1508.0;
;;;;;;745.291914;176.0;30.0;745.291914;1510.0;1508.0;
;;;;;;745.395655;176.0;30.0;745.395655;1510.0;1508.0;
;;;;;;745.499377;180.0;30.0;745.499377;1510.0;1508.0;
;;;;;;745.603124;180.0;30.0;745.603124;1510.0;1508.0;
;;;;;;745.706904;180.0;30.0;745.706904;1510.0;1508.0;
;;;;;;745.811261;180.0;30.0;745.811261;1510.0;1508.0;
;;;;;;745.914977;180.0;30.0;745.914977;1510.0;1508.0;
;;;;;;746.018782;180.0;30.0;746.018782;1511.0;1508.0;
;;;;;;746.122629;180.0;30.0;746.122629;1511.0;1508.0;
;;;;;;746.226443;180.0;30.0;746.226443;1511.0;1508.0;
;;;;;;746.330282;180.0;30.0;746.330282;1511.0;1508.0;
;;;;;;746.433989;180.0;30.0;746.433989;1511.0;1508.0;
;;;;;;746.537674;185.0;30.0;746.537674;1511.0;1508.0;
;;;;;;1685948646.64221;185.0;30.0;1685948646.64221;1511.0;1508.0;
;;;;;;746.745985;185.0;30.0;746.745985;1511.0;1508.0;
;;;;;;746.849947;185.0;30.0;746.849947;1511.0;1508.0;
;;;;;;746.953706;185.0;30.0;746.953706;1511.0;1508.0;
;;;;;;747.057592;185.0;30.0;747.057592;1511.0;1508.0;
;;;;;;747.161348;185.0;30.0;747.161348;1511.0;1508.0;
;;;;;;747.265127;185.0;30.0;747.265127;1511.0;1508.0;
;;;;;;747.369185;185.0;30.0;747.369185;1511.0;1508.0;
;;;;;;747.478422;185.0;30.0;747.478422;1511.0;1508.0;
;;;;;;747.582955;185.0;30.0;747.582955;1511.0;1508.0;
;;;;;;747.687901;185.0;30.0;747.687901;1511.0;1508.0;
;;;;;;747.792402;185.0;30.0;747.792402;1511.0;1508.0;
;;;;;;747.896814;185.0;30.0;747.896814;1511.0;1508.0;
;;;;;;1685948648.00056;185.0;30.0;1685948648.00056;1511.0;1508.0;
;;;;;;748.104371;185.0;30.0;748.104371;1511.0;1508.0;
;;;;;;748.208764;185.0;30.0;748.208764;1511.0;1508.0;
;;;;;;748.313722;191.0;30.0;748.313722;1511.0;1508.0;
;;;;;;748.418714;208.0;30.0;748.418714;1511.0;1508.0;
;;;;;;748.523211;225.0;30.0;748.523211;1511.0;1508.0;
;;;;;;748.626936;230.0;30.0;748.626936;1511.0;1508.0;
;;;;;;748.731475;251.0;30.0;748.731475;1511.0;1508.0;
;;;;;;748.835322;259.0;30.0;748.835322;1511.0;1508.0;
;;;;;;748.939093;259.0;30.0;748.939093;1511.0;1508.0;
;;;;;;749.042947;259.0;30.0;749.042947;1511.0;1508.0;
;;;;;;749.146845;263.0;30.0;749.146845;1511.0;1508.0;
;;;;;;749.251389;263.0;30.0;749.251389;1511.0;1508.0;
;;;;;;749.355577;263.0;30.0;749.355577;1511.0;1508.0;
;;;;;;749.459771;263.0;30.0;749.459771;1511.0;1508.0;
;;;;;;749.563956;263.0;30.0;749.563956;1511.0;1508.0;
;;;;;;749.667704;263.0;30.0;749.667704;1511.0;1508.0;
;;;;;;749.771588;263.0;30.0;749.771588;1511.0;1508.0;
;;;;;;749.875303;263.0;30.0;749.875303;1511.0;1508.0;
;;;;;;749.979433;270.0;30.0;749.979433;1511.0;1508.0;
;;;;;;750.083335;270.0;30.0;750.083335;1511.0;1508.0;
;;;;;;1685948700.18744;270.0;30.0;1685948700.18744;1511.0;1508.0;
;;;;;;750.291405;270.0;30.0;750.291405;1511.0;1508.0;
;;;;;;750.395212;270.0;30.0;750.395212;1512.0;1508.0;
;;;;;;750.498949;270.0;30.0;750.498949;1512.0;1508.0;
;;;;;;750.602765;277.0;30.0;750.602765;1512.0;1508.0;
;;;;;;750.706796;277.0;30.0;750.706796;1512.0;1508.0;
;;;;;;750.811285;277.0;30.0;750.811285;1512.0;1508.0;
;;;;;;750.915141;277.0;30.0;750.915141;1512.0;1508.0;
;;;;;;751.018734;277.0;30.0;751.018734;1512.0;1508.0;
;;;;;;751.122322;277.0;30.0;751.122322;1512.0;1508.0;
;;;;;;751.225931;277.0;30.0;751.225931;1512.0;1508.0;
;;;;;;751.329491;277.0;30.0;751.329491;1512.0;1508.0;
;;;;;;751.433047;277.0;30.0;751.433047;1512.0;1508.0;
;;;;;;751.536557;277.0;30.0;751.536557;1512.0;1508.0;
;;;;;;751.640138;277.0;30.0;751.640138;1512.0;1508.0;
;;;;;;751.743719;277.0;30.0;751.743719;1512.0;1508.0;
;;;;;;751.847333;277.0;30.0;751.847333;1512.0;1508.0;
;;;;;;751.950875;277.0;30.0;751.950875;1512.0;1508.0;
;;;;;;752.054422;277.0;30.0;752.054422;1512.0;1508.0;
;;;;;;752.157973;277.0;30.0;752.157973;1512.0;1508.0;
;;;;;;752.261542;277.0;30.0;752.261542;1512.0;1508.0;
;;;;;;752.365073;277.0;30.0;752.365073;1512.0;1508.0;
;;;;;;1685948702.47456;277.0;30.0;1685948702.47456;1512.0;1508.0;
;;;;;;752.578141;277.0;30.0;752.578141;1512.0;1508.0;
;;;;;;752.681758;277.0;30.0;752.681758;1512.0;1508.0;
;;;;;;752.785277;294.0;30.0;752.785277;1512.0;1508.0;
;;;;;;752.888852;314.0;30.0;752.888852;1512.0;1508.0;
;;;;;;752.992393;329.0;30.0;752.992393;1512.0;1508.0;
;;;;;;753.095915;344.0;30.0;753.095915;1512.0;1508.0;
;;;;;;753.199433;368.0;30.0;753.199433;1512.0;1508.0;
;;;;;;753.303036;390.0;30.0;753.303036;1512.0;1508.0;
;;;;;;753.406921;395.0;30.0;753.406921;1512.0;1508.0;
;;;;;;753.510634;395.0;30.0;753.510634;1512.0;1508.0;
;;;;;;753.614258;395.0;30.0;753.614258;1512.0;1508.0;
;;;;;;753.717929;395.0;30.0;753.717929;1512.0;1508.0;
;;;;;;753.821514;395.0;30.0;753.821514;1512.0;1508.0;
;;;;;;753.925055;395.0;30.0;753.925055;1512.0;1508.0;
;;;;;;1685948704.02864;395.0;30.0;1685948704.02864;1512.0;1508.0;
;;;;;;754.132137;395.0;30.0;754.132137;1512.0;1508.0;
;;;;;;754.235654;395.0;30.0;754.235654;1512.0;1508.0;
;;;;;;754.339196;395.0;30.0;754.339196;1512.0;1508.0;
;;;;;;1685948704.44281;395.0;30.0;1685948704.44281;1512.0;1508.0;
;;;;;;754.546574;401.0;30.0;754.546574;1512.0;1508.0;
;;;;;;754.650155;405.0;30.0;754.650155;1512.0;1508.0;
;;;;;;754.753713;405.0;30.0;754.753713;1512.0;1508.0;
;;;;;;754.857291;405.0;30.0;754.857291;1512.0;1508.0;
;;;;;;1685948704.96081;405.0;30.0;1685948704.96081;1512.0;1508.0;
;;;;;;1685948705.06456;405.0;30.0;1685948705.06456;1512.0;1508.0;
;;;;;;1685948705.16815;405.0;30.0;1685948705.16815;1513.0;1508.0;
;;;;;;755.271734;412.0;30.0;755.271734;1513.0;1508.0;
;;;;;;755.375305;416.0;30.0;755.375305;1513.0;1508.0;
;;;;;;755.479066;416.0;30.0;755.479066;1513.0;1508.0;
;;;;;;755.582619;416.0;30.0;755.582619;1513.0;1508.0;
;;;;;;755.686172;416.0;30.0;755.686172;1513.0;1508.0;
;;;;;;755.789733;416.0;30.0;755.789733;1513.0;1508.0;
;;;;;;755.893287;416.0;30.0;755.893287;1513.0;1508.0;
;;;;;;755.996984;416.0;30.0;755.996984;1513.0;1508.0;
;;;;;;756.100531;416.0;30.0;756.100531;1513.0;1508.0;
;;;;;;756.204075;416.0;30.0;756.204075;1513.0;1508.0;
;;;;;;1685948706.30764;416.0;30.0;1685948706.30764;1513.0;1508.0;
;;;;;;756.411181;416.0;30.0;756.411181;1513.0;1508.0;
;;;;;;756.514718;416.0;30.0;756.514718;1513.0;1508.0;
;;;;;;756.618269;416.0;30.0;756.618269;1513.0;1508.0;
;;;;;;1685948706.72182;416.0;30.0;1685948706.72182;1513.0;1508.0;
;;;;;;756.825434;416.0;30.0;756.825434;1513.0;1508.0;
;;;;;;756.928974;416.0;30.0;756.928974;1513.0;1508.0;
;;;;;;757.032496;416.0;30.0;757.032496;1513.0;1508.0;
;;;;;;757.136238;416.0;30.0;757.136238;1513.0;1508.0;
;;;;;;757.239948;416.0;30.0;757.239948;1513.0;1508.0;
;;;;;;757.343695;438.0;30.0;757.343695;1513.0;1508.0;
;;;;;;757.447268;461.0;30.0;757.447268;1513.0;1508.0;
;;;;;;757.558119;476.0;30.0;757.558119;1513.0;1508.0;
;;;;;;757.661755;490.0;30.0;757.661755;1513.0;1508.0;
;;;;;;757.765345;506.0;30.0;757.765345;1513.0;1508.0;
;;;;;;757.868901;520.0;30.0;757.868901;1513.0;1508.0;
;;;;;;757.972444;541.0;30.0;757.972444;1513.0;1508.0;
;;;;;;758.076041;558.0;30.0;758.076041;1513.0;1508.0;
;;;;;;758.179617;575.0;30.0;758.179617;1513.0;1508.0;
;;;;;;758.283278;588.0;30.0;758.283278;1513.0;1508.0;
;;;;;;758.386995;592.0;30.0;758.386995;1513.0;1508.0;
;;;;;;758.490543;592.0;30.0;758.490543;1513.0;1508.0;
;;;;;;1685948708.5941;592.0;30.0;1685948708.5941;1513.0;1508.0;
;;;;;;758.697774;592.0;30.0;758.697774;1513.0;1508.0;
;;;;;;758.801365;592.0;30.0;758.801365;1513.0;1508.0;
;;;;;;758.905137;592.0;30.0;758.905137;1513.0;1508.0;
;;;;;;759.009068;592.0;30.0;759.009068;1513.0;1508.0;
;;;;;;759.112665;592.0;30.0;759.112665;1513.0;1508.0;
;;;;;;759.216232;592.0;30.0;759.216232;1513.0;1508.0;
;;;;;;1685948709.31983;592.0;30.0;1685948709.31983;1513.0;1508.0;
;;;;;;759.423381;592.0;30.0;759.423381;1513.0;1508.0;
;;;;;;1685948709.52706;603.0;30.0;1685948709.52706;1513.0;1508.0;
;;;;;;759.630634;607.0;30.0;759.630634;1513.0;1508.0;
;;;;;;759.734218;607.0;30.0;759.734218;1513.0;1508.0;
;;;;;;759.837814;607.0;30.0;759.837814;1513.0;1508.0;
;;;;;;759.941365;607.0;30.0;759.941365;1513.0;1508.0;
;;;;;;800.045183;607.0;30.0;800.045183;1514.0;1508.0;
;;;;;;800.148803;607.0;30.0;800.148803;1514.0;1508.0;
;;;;;;1685952000.25233;616.0;30.0;1685952000.25233;1514.0;1508.0;
;;;;;;800.355858;623.0;30.0;800.355858;1514.0;1508.0;
;;;;;;800.459386;623.0;30.0;800.459386;1514.0;1508.0;
;;;;;;800.562962;623.0;30.0;800.562962;1514.0;1508.0;
;;;;;;800.666509;623.0;30.0;800.666509;1514.0;1508.0;
;;;;;;800.770049;623.0;30.0;800.770049;1514.0;1508.0;
;;;;;;800.873608;623.0;30.0;800.873608;1514.0;1508.0;
;;;;;;800.977248;623.0;30.0;800.977248;1514.0;1508.0;
;;;;;;1685952001.0808;623.0;30.0;1685952001.0808;1514.0;1508.0;
;;;;;;801.184345;623.0;30.0;801.184345;1514.0;1508.0;
;;;;;;1685952001.28813;623.0;30.0;1685952001.28813;1514.0;1508.0;
;;;;;;801.391965;623.0;30.0;801.391965;1514.0;1508.0;
;;;;;;801.495513;623.0;30.0;801.495513;1514.0;1508.0;
;;;;;;801.599033;623.0;30.0;801.599033;1514.0;1508.0;
;;;;;;801.702594;623.0;30.0;801.702594;1514.0;1508.0;
;;;;;;801.806127;623.0;30.0;801.806127;1514.0;1508.0;
;;;;;;801.909646;623.0;30.0;801.909646;1514.0;1508.0;
;;;;;;802.013211;623.0;30.0;802.013211;1514.0;1508.0;
;;;;;;802.116735;623.0;30.0;802.116735;1514.0;1508.0;
;;;;;;802.220276;623.0;30.0;802.220276;1514.0;1508.0;
;;;;;;1685952002.3238;623.0;30.0;1685952002.3238;1514.0;1508.0;
;;;;;;1685952002.42748;623.0;30.0;1685952002.42748;1514.0;1508.0;
;;;;;;802.531016;636.0;30.0;802.531016;1514.0;1508.0;
;;;;;;802.634637;657.0;30.0;802.634637;1514.0;1508.0;
;;;;;;802.738184;681.0;30.0;802.738184;1514.0;1508.0;
;;;;;;802.841743;704.0;30.0;802.841743;1514.0;1508.0;
;;;;;;1685952002.94532;722.0;30.0;1685952002.94532;1514.0;1508.0;
;;;;;;803.048863;740.0;30.0;803.048863;1514.0;1508.0;
;;;;;;803.152387;757.0;30.0;803.152387;1514.0;1508.0;
;;;;;;803.255947;773.0;30.0;803.255947;1514.0;1508.0;
;;;;;;803.359503;789.0;30.0;803.359503;1514.0;1508.0;
;;;;;;803.463019;809.0;30.0;803.463019;1514.0;1508.0;
;;;;;;803.566608;828.0;30.0;803.566608;1514.0;1508.0;
;;;;;;803.670362;845.0;30.0;803.670362;1514.0;1508.0;
;;;;;;1685952003.77402;866.0;30.0;1685952003.77402;1514.0;1508.0;
;;;;;;803.877606;885.0;30.0;803.877606;1514.0;1508.0;
;;;;;;1685952003.98114;887.0;30.0;1685952003.98114;1514.0;1508.0;
;;;;;;804.084901;887.0;30.0;804.084901;1514.0;1508.0;
;;;;;;804.188417;887.0;30.0;804.188417;1514.0;1508.0;
;;;;;;804.291923;887.0;30.0;804.291923;1514.0;1508.0;
;;;;;;804.395412;887.0;30.0;804.395412;1514.0;1508.0;
;;;;;;804.498966;887.0;30.0;804.498966;1514.0;1508.0;
;;;;;;804.602562;887.0;30.0;804.602562;1514.0;1508.0;
;;;;;;804.706223;887.0;30.0;804.706223;1514.0;1508.0;
;;;;;;804.809806;887.0;30.0;804.809806;1514.0;1508.0;
;;;;;;1685952004.91337;887.0;30.0;1685952004.91337;1514.0;1508.0;
;;;;;;805.017132;904.0;30.0;805.017132;1514.0;1508.0;
;;;;;;1685952005.12074;911.0;30.0;1685952005.12074;1514.0;1508.0;
;;;;;;805.224829;911.0;30.0;805.224829;1514.0;1508.0;
;;;;;;805.328571;911.0;30.0;805.328571;1514.0;1508.0;
;;;;;;805.432224;911.0;30.0;805.432224;1514.0;1508.0;
;;;;;;805.535824;911.0;30.0;805.535824;1514.0;1508.0;
;;;;;;805.639446;911.0;30.0;805.639446;1515.0;1508.0;
;;;;;;805.742968;911.0;30.0;805.742968;1515.0;1508.0;
;;;;;;805.846663;927.0;30.0;805.846663;1515.0;1508.0;
;;;;;;805.950272;934.0;30.0;805.950272;1515.0;1508.0;
;;;;;;806.053808;934.0;30.0;806.053808;1515.0;1508.0;
;;;;;;806.157366;934.0;30.0;806.157366;1515.0;1508.0;
;;;;;;806.260902;934.0;30.0;806.260902;1515.0;1508.0;
;;;;;;806.364636;934.0;30.0;806.364636;1515.0;1508.0;
;;;;;;806.468263;934.0;30.0;806.468263;1515.0;1508.0;
;;;;;;806.572507;934.0;30.0;806.572507;1515.0;1508.0;
;;;;;;806.676218;934.0;30.0;806.676218;1515.0;1508.0;
