('12.1.1.151', 45208, '192.168.70.129', 10000);('12.1.1.151', 45208, '192.168.70.129', 10000);('12.1.1.151', 45208, '192.168.70.129', 10000);('12.1.1.151', 44630, '192.168.70.129', 10001);('12.1.1.151', 44630, '192.168.70.129', 10001);('12.1.1.151', 44630, '192.168.70.129', 10001);total;total;total;
1685938068.93384;0;83;1685938068.93384;0;0;1685938068.93384;0;83;
1685938069.13384;0;0;1685938069.13384;0;0;1685938069.13384;0;0;
1685938069.3338401;0;13;1685938069.3338401;0;176;1685938069.3338401;0;189;
1685938069.5338402;0;0;1685938069.5338402;0;90;1685938069.5338402;0;90;
1685938069.7338402;0;0;1685938069.7338402;0;73;1685938069.7338402;0;73;
1685938069.9338403;0;0;1685938069.9338403;0;90;1685938069.9338403;0;90;
1685938070.1338403;0;20;1685938070.1338403;0;76;1685938070.1338403;0;96;
1685938070.3338404;0;0;1685938070.3338404;0;80;1685938070.3338404;0;80;
1685938070.5338404;0;0;1685938070.5338404;0;71;1685938070.5338404;0;71;
1685938070.7338405;0;22;1685938070.7338405;0;51;1685938070.7338405;0;73;
1685938070.9338405;0;0;1685938070.9338405;0;84;1685938070.9338405;0;84;
1685938071.1338406;0;0;1685938071.1338406;0;68;1685938071.1338406;0;68;
1685938071.3338406;0;0;1685938071.3338406;0;37;1685938071.3338406;0;37;
1685938071.5338407;0;0;1685938071.5338407;0;0;1685938071.5338407;0;0;
1685938071.7338407;0;0;1685938071.7338407;0;189;1685938071.7338407;0;189;
1685938071.9338408;0;0;1685938071.9338408;0;67;1685938071.9338408;0;67;
1685938072.1338408;0;0;1685938072.1338408;0;90;1685938072.1338408;0;90;
1685938072.3338408;0;0;1685938072.3338408;0;74;1685938072.3338408;0;74;
1685938072.533841;0;0;1685938072.533841;0;88;1685938072.533841;0;88;
1685938072.733841;0;0;1685938072.733841;0;63;1685938072.733841;0;63;
1685938072.933841;0;68;1685938072.933841;0;27;1685938072.933841;0;95;
1685938073.133841;0;110;1685938073.133841;0;12;1685938073.133841;0;122;
1685938073.333841;0;115;1685938073.333841;0;6;1685938073.333841;0;121;
1685938073.5338411;0;59;1685938073.5338411;0;43;1685938073.5338411;0;102;
1685938073.7338412;0;0;1685938073.7338412;0;74;1685938073.7338412;0;74;
1685938073.9338412;0;0;1685938073.9338412;0;88;1685938073.9338412;0;88;
1685938074.1338413;0;0;1685938074.1338413;0;3;1685938074.1338413;0;3;
1685938074.3338413;0;0;1685938074.3338413;0;0;1685938074.3338413;0;0;
1685938074.5338414;0;0;1685938074.5338414;0;207;1685938074.5338414;0;207;
1685938074.7338414;0;31;1685938074.7338414;0;43;1685938074.7338414;0;74;
1685938074.9338415;0;0;1685938074.9338415;0;72;1685938074.9338415;0;72;
1685938075.1338415;0;0;1685938075.1338415;0;79;1685938075.1338415;0;79;
1685938075.3338416;0;3;1685938075.3338416;0;82;1685938075.3338416;0;85;
1685938075.5338416;0;29;1685938075.5338416;0;45;1685938075.5338416;0;74;
1685938075.7338417;0;0;1685938075.7338417;0;78;1685938075.7338417;0;78;
1685938075.9338417;0;0;1685938075.9338417;0;90;1685938075.9338417;0;90;
1685938076.1338418;0;0;1685938076.1338418;0;74;1685938076.1338418;0;74;
1685938076.3338418;0;0;1685938076.3338418;0;96;1685938076.3338418;0;96;
1685938076.5338418;0;0;1685938076.5338418;0;33;1685938076.5338418;0;33;
1685938076.733842;0;0;1685938076.733842;0;0;1685938076.733842;0;0;
1685938076.933842;0;0;1685938076.933842;0;225;1685938076.933842;0;225;
1685938077.133842;0;0;1685938077.133842;0;65;1685938077.133842;0;65;
1685938077.333842;0;0;1685938077.333842;0;88;1685938077.333842;0;88;
1685938077.533842;0;125;1685938077.533842;0;10;1685938077.533842;0;135;
1685938077.7338421;0;98;1685938077.7338421;0;8;1685938077.7338421;0;106;
1685938077.9338422;0;63;1685938077.9338422;0;9;1685938077.9338422;0;72;
1685938078.1338422;0;114;1685938078.1338422;0;0;1685938078.1338422;0;114;
1685938078.3338423;0;87;1685938078.3338423;0;0;1685938078.3338423;0;87;
1685938078.5338423;0;41;1685938078.5338423;0;47;1685938078.5338423;0;88;
1685938078.7338424;0;0;1685938078.7338424;0;83;1685938078.7338424;0;83;
1685938078.9338424;0;0;1685938078.9338424;0;78;1685938078.9338424;0;78;
1685938079.1338425;0;0;1685938079.1338425;0;82;1685938079.1338425;0;82;
1685938079.3338425;0;0;1685938079.3338425;0;70;1685938079.3338425;0;70;
1685938079.5338426;0;0;1685938079.5338426;0;56;1685938079.5338426;0;56;
1685938079.7338426;0;47;1685938079.7338426;0;0;1685938079.7338426;0;47;
1685938079.9338427;0;0;1685938079.9338427;0;0;1685938079.9338427;0;0;
1685938080.1338427;0;0;1685938080.1338427;0;221;1685938080.1338427;0;221;
1685938080.3338428;0;19;1685938080.3338428;0;56;1685938080.3338428;0;75;
1685938080.5338428;0;28;1685938080.5338428;0;53;1685938080.5338428;0;81;
1685938080.7338428;0;0;1685938080.7338428;0;71;1685938080.7338428;0;71;
1685938080.933843;0;0;1685938080.933843;0;70;1685938080.933843;0;70;
1685938081.133843;0;0;1685938081.133843;0;88;1685938081.133843;0;88;
1685938081.333843;0;0;1685938081.333843;0;67;1685938081.333843;0;67;
1685938081.533843;0;0;1685938081.533843;0;61;1685938081.533843;0;61;
1685938081.733843;0;0;1685938081.733843;0;99;1685938081.733843;0;99;
1685938081.9338431;0;0;1685938081.9338431;0;69;1685938081.9338431;0;69;
1685938082.1338432;0;0;1685938082.1338432;0;46;1685938082.1338432;0;46;
1685938082.3338432;0;0;1685938082.3338432;0;0;1685938082.3338432;0;0;
1685938082.5338433;0;0;1685938082.5338433;0;0;1685938082.5338433;0;0;
1685938082.7338433;0;100;1685938082.7338433;0;180;1685938082.7338433;0;280;
1685938082.9338434;0;141;1685938082.9338434;0;1;1685938082.9338434;0;142;
1685938083.1338434;0;97;1685938083.1338434;0;6;1685938083.1338434;0;103;
1685938083.3338435;0;98;1685938083.3338435;0;10;1685938083.3338435;0;108;
1685938083.5338435;0;110;1685938083.5338435;0;0;1685938083.5338435;0;110;
1685938083.7338436;0;101;1685938083.7338436;0;0;1685938083.7338436;0;101;
1685938083.9338436;0;124;1685938083.9338436;0;0;1685938083.9338436;0;124;
1685938084.1338437;0;22;1685938084.1338437;0;73;1685938084.1338437;0;95;
1685938084.3338437;0;0;1685938084.3338437;0;71;1685938084.3338437;0;71;
1685938084.5338438;0;0;1685938084.5338438;0;80;1685938084.5338438;0;80;
1685938084.7338438;0;0;1685938084.7338438;0;67;1685938084.7338438;0;67;
1685938084.9338439;0;0;1685938084.9338439;0;76;1685938084.9338439;0;76;
1685938085.133844;0;62;1685938085.133844;0;49;1685938085.133844;0;111;
1685938085.333844;0;8;1685938085.333844;0;64;1685938085.333844;0;72;
1685938085.533844;0;0;1685938085.533844;0;81;1685938085.533844;0;81;
1685938085.733844;0;0;1685938085.733844;0;61;1685938085.733844;0;61;
1685938085.933844;0;39;1685938085.933844;0;0;1685938085.933844;0;39;
1685938086.1338441;0;31;1685938086.1338441;0;0;1685938086.1338441;0;31;
1685938086.3338442;0;0;1685938086.3338442;0;194;1685938086.3338442;0;194;
1685938086.5338442;0;0;1685938086.5338442;0;73;1685938086.5338442;0;73;
1685938086.7338443;0;0;1685938086.7338443;0;76;1685938086.7338443;0;76;
1685938086.9338443;0;0;1685938086.9338443;0;66;1685938086.9338443;0;66;
1685938087.1338444;0;0;1685938087.1338444;0;81;1685938087.1338444;0;81;
1685938087.3338444;0;0;1685938087.3338444;0;66;1685938087.3338444;0;66;
1685938087.5338445;0;0;1685938087.5338445;0;67;1685938087.5338445;0;67;
1685938087.7338445;0;0;1685938087.7338445;0;92;1685938087.7338445;0;92;
1685938087.9338446;0;0;1685938087.9338446;0;82;1685938087.9338446;0;82;
1685938088.1338446;0;0;1685938088.1338446;0;49;1685938088.1338446;0;49;
1685938088.3338447;0;64;1685938088.3338447;0;29;1685938088.3338447;0;93;
1685938088.5338447;0;96;1685938088.5338447;0;0;1685938088.5338447;0;96;
1685938088.7338448;0;107;1685938088.7338448;0;0;1685938088.7338448;0;107;
1685938088.9338448;0;112;1685938088.9338448;0;2;1685938088.9338448;0;114;
1685938089.1338449;0;119;1685938089.1338449;0;6;1685938089.1338449;0;125;
1685938089.333845;0;114;1685938089.333845;0;8;1685938089.333845;0;122;
1685938089.533845;0;123;1685938089.533845;0;2;1685938089.533845;0;125;
1685938089.733845;0;128;1685938089.733845;0;0;1685938089.733845;0;128;
1685938089.933845;0;133;1685938089.933845;0;0;1685938089.933845;0;133;
1685938090.133845;0;125;1685938090.133845;0;0;1685938090.133845;0;125;
1685938090.3338451;0;67;1685938090.3338451;0;9;1685938090.3338451;0;76;
1685938090.5338452;0;2;1685938090.5338452;0;0;1685938090.5338452;0;2;
1685938090.7338452;0;0;1685938090.7338452;0;185;1685938090.7338452;0;185;
1685938090.9338453;0;0;1685938090.9338453;0;77;1685938090.9338453;0;77;
1685938091.1338453;0;0;1685938091.1338453;0;86;1685938091.1338453;0;86;
1685938091.3338454;0;4;1685938091.3338454;0;59;1685938091.3338454;0;63;
1685938091.5338454;0;90;1685938091.5338454;0;0;1685938091.5338454;0;90;
1685938091.7338455;0;11;1685938091.7338455;0;72;1685938091.7338455;0;83;
1685938091.9338455;0;0;1685938091.9338455;0;76;1685938091.9338455;0;76;
1685938092.1338456;0;0;1685938092.1338456;0;51;1685938092.1338456;0;51;
1685938092.3338456;0;96;1685938092.3338456;0;6;1685938092.3338456;0;102;
1685938092.5338457;0;10;1685938092.5338457;0;76;1685938092.5338457;0;86;
1685938092.7338457;0;0;1685938092.7338457;0;82;1685938092.7338457;0;82;
1685938092.9338458;0;0;1685938092.9338458;0;48;1685938092.9338458;0;48;
1685938093.1338458;0;0;1685938093.1338458;0;0;1685938093.1338458;0;0;
1685938093.3338459;0;0;1685938093.3338459;0;0;1685938093.3338459;0;0;
1685938093.533846;0;0;1685938093.533846;0;261;1685938093.533846;0;261;
1685938093.733846;0;0;1685938093.733846;0;72;1685938093.733846;0;72;
1685938093.933846;0;0;1685938093.933846;0;80;1685938093.933846;0;80;
1685938094.133846;0;0;1685938094.133846;0;75;1685938094.133846;0;75;
1685938094.333846;0;0;1685938094.333846;0;80;1685938094.333846;0;80;
1685938094.5338461;0;0;1685938094.5338461;0;68;1685938094.5338461;0;68;
1685938094.7338462;0;63;1685938094.7338462;0;35;1685938094.7338462;0;98;
1685938094.9338462;0;113;1685938094.9338462;0;0;1685938094.9338462;0;113;
1685938095.1338463;0;117;1685938095.1338463;0;0;1685938095.1338463;0;117;
1685938095.3338463;0;114;1685938095.3338463;0;0;1685938095.3338463;0;114;
1685938095.5338464;0;115;1685938095.5338464;0;2;1685938095.5338464;0;117;
1685938095.7338464;0;45;1685938095.7338464;0;0;1685938095.7338464;0;45;
1685938095.9338465;0;0;1685938095.9338465;0;6;1685938095.9338465;0;6;
1685938096.1338465;0;0;1685938096.1338465;0;1;1685938096.1338465;0;1;
1685938096.3338466;0;417;1685938096.3338466;0;6;1685938096.3338466;0;423;
1685938096.5338466;0;117;1685938096.5338466;0;2;1685938096.5338466;0;119;
1685938096.7338467;0;131;1685938096.7338467;0;0;1685938096.7338467;0;131;
1685938096.9338467;0;126;1685938096.9338467;0;0;1685938096.9338467;0;126;
1685938097.1338468;0;7;1685938097.1338468;0;0;1685938097.1338468;0;7;
1685938097.3338468;0;0;1685938097.3338468;0;0;1685938097.3338468;0;0;
1685938097.5338469;0;0;1685938097.5338469;0;0;1685938097.5338469;0;0;
1685938097.733847;0;0;1685938097.733847;0;2;1685938097.733847;0;2;
1685938097.933847;0;0;1685938097.933847;0;52;1685938097.933847;0;52;
1685938098.133847;0;0;1685938098.133847;0;65;1685938098.133847;0;65;
1685938098.333847;0;0;1685938098.333847;0;80;1685938098.333847;0;80;
1685938098.533847;0;0;1685938098.533847;0;17;1685938098.533847;0;17;
1685938098.7338471;0;0;1685938098.7338471;0;0;1685938098.7338471;0;0;
1685938098.9338472;0;0;1685938098.9338472;0;200;1685938098.9338472;0;200;
1685938099.1338472;0;0;1685938099.1338472;0;1;1685938099.1338472;0;1;
1685938099.3338473;0;0;1685938099.3338473;0;48;1685938099.3338473;0;48;
1685938099.5338473;0;0;1685938099.5338473;0;74;1685938099.5338473;0;74;
1685938099.7338474;0;0;1685938099.7338474;0;69;1685938099.7338474;0;69;
1685938099.9338474;0;0;1685938099.9338474;0;14;1685938099.9338474;0;14;
1685938100.1338475;0;0;1685938100.1338475;0;33;1685938100.1338475;0;33;
1685938100.3338475;0;0;1685938100.3338475;0;76;1685938100.3338475;0;76;
1685938100.5338476;0;0;1685938100.5338476;0;80;1685938100.5338476;0;80;
1685938100.7338476;0;0;1685938100.7338476;0;77;1685938100.7338476;0;77;
1685938100.9338477;0;0;1685938100.9338477;0;78;1685938100.9338477;0;78;
1685938101.1338477;0;0;1685938101.1338477;0;66;1685938101.1338477;0;66;
1685938101.3338478;0;0;1685938101.3338478;0;0;1685938101.3338478;0;0;
1685938101.5338478;0;0;1685938101.5338478;0;0;1685938101.5338478;0;0;
1685938101.7338479;0;0;1685938101.7338479;0;240;1685938101.7338479;0;240;
1685938101.933848;0;0;1685938101.933848;0;75;1685938101.933848;0;75;
1685938102.133848;0;0;1685938102.133848;0;76;1685938102.133848;0;76;
1685938102.333848;0;0;1685938102.333848;0;76;1685938102.333848;0;76;
1685938102.533848;0;826;1685938102.533848;0;1;1685938102.533848;0;827;
1685938102.733848;0;0;1685938102.733848;0;0;1685938102.733848;0;0;
1685938102.9338481;0;0;1685938102.9338481;0;0;1685938102.9338481;0;0;
1685938103.1338482;0;0;1685938103.1338482;0;0;1685938103.1338482;0;0;
1685938103.3338482;0;0;1685938103.3338482;0;0;1685938103.3338482;0;0;
1685938103.5338483;0;0;1685938103.5338483;0;0;1685938103.5338483;0;0;
1685938103.7338483;0;0;1685938103.7338483;0;2;1685938103.7338483;0;2;
1685938103.9338484;0;0;1685938103.9338484;0;12;1685938103.9338484;0;12;
1685938104.1338484;0;0;1685938104.1338484;0;0;1685938104.1338484;0;0;
1685938104.3338485;0;0;1685938104.3338485;0;0;1685938104.3338485;0;0;
1685938104.5338485;0;0;1685938104.5338485;0;0;1685938104.5338485;0;0;
1685938104.7338486;0;820;1685938104.7338486;0;0;1685938104.7338486;0;820;
1685938104.9338486;0;0;1685938104.9338486;0;0;1685938104.9338486;0;0;
1685938105.1338487;0;0;1685938105.1338487;0;2;1685938105.1338487;0;2;
1685938105.3338487;0;0;1685938105.3338487;0;0;1685938105.3338487;0;0;
1685938105.5338488;0;0;1685938105.5338488;0;0;1685938105.5338488;0;0;
1685938105.7338488;0;0;1685938105.7338488;0;0;1685938105.7338488;0;0;
1685938105.9338489;0;0;1685938105.9338489;0;0;1685938105.9338489;0;0;
1685938106.133849;0;0;1685938106.133849;0;42;1685938106.133849;0;42;
1685938106.333849;0;0;1685938106.333849;0;66;1685938106.333849;0;66;
1685938106.533849;0;0;1685938106.533849;0;73;1685938106.533849;0;73;
1685938106.733849;0;0;1685938106.733849;0;74;1685938106.733849;0;74;
1685938106.933849;0;0;1685938106.933849;0;75;1685938106.933849;0;75;
1685938107.1338491;0;0;1685938107.1338491;0;74;1685938107.1338491;0;74;
1685938107.3338492;0;0;1685938107.3338492;0;17;1685938107.3338492;0;17;
1685938107.5338492;0;0;1685938107.5338492;0;0;1685938107.5338492;0;0;
1685938107.7338493;0;0;1685938107.7338493;0;208;1685938107.7338493;0;208;
1685938107.9338493;0;0;1685938107.9338493;0;70;1685938107.9338493;0;70;
1685938108.1338494;0;0;1685938108.1338494;0;67;1685938108.1338494;0;67;
1685938108.3338494;0;0;1685938108.3338494;0;63;1685938108.3338494;0;63;
1685938108.5338495;0;0;1685938108.5338495;0;68;1685938108.5338495;0;68;
1685938108.7338495;0;0;1685938108.7338495;0;71;1685938108.7338495;0;71;
1685938108.9338496;0;0;1685938108.9338496;0;68;1685938108.9338496;0;68;
1685938109.1338496;0;0;1685938109.1338496;0;74;1685938109.1338496;0;74;
1685938109.3338497;0;0;1685938109.3338497;0;81;1685938109.3338497;0;81;
1685938109.5338497;0;0;1685938109.5338497;0;78;1685938109.5338497;0;78;
1685938109.7338498;0;0;1685938109.7338498;0;58;1685938109.7338498;0;58;
1685938109.9338498;0;0;1685938109.9338498;0;0;1685938109.9338498;0;0;
1685938110.1338499;0;0;1685938110.1338499;0;0;1685938110.1338499;0;0;
1685938110.33385;0;0;1685938110.33385;0;0;1685938110.33385;0;0;
1685938110.53385;0;0;1685938110.53385;0;0;1685938110.53385;0;0;
1685938110.73385;0;0;1685938110.73385;0;0;1685938110.73385;0;0;
1685938110.93385;0;853;1685938110.93385;0;0;1685938110.93385;0;853;
1685938111.13385;0;29;1685938111.13385;0;0;1685938111.13385;0;29;
1685938111.3338501;0;0;1685938111.3338501;0;0;1685938111.3338501;0;0;
1685938111.5338502;0;0;1685938111.5338502;0;0;1685938111.5338502;0;0;
1685938111.7338502;0;0;1685938111.7338502;0;0;1685938111.7338502;0;0;
1685938111.9338503;0;0;1685938111.9338503;0;0;1685938111.9338503;0;0;
1685938112.1338503;0;0;1685938112.1338503;0;0;1685938112.1338503;0;0;
1685938112.3338504;0;0;1685938112.3338504;0;189;1685938112.3338504;0;189;
1685938112.5338504;0;0;1685938112.5338504;0;0;1685938112.5338504;0;0;
1685938112.7338505;0;0;1685938112.7338505;0;0;1685938112.7338505;0;0;
1685938112.9338505;0;0;1685938112.9338505;0;0;1685938112.9338505;0;0;
1685938113.1338506;0;0;1685938113.1338506;0;0;1685938113.1338506;0;0;
1685938113.3338506;0;838;1685938113.3338506;0;0;1685938113.3338506;0;838;
1685938113.5338507;0;0;1685938113.5338507;0;0;1685938113.5338507;0;0;
1685938113.7338507;0;0;1685938113.7338507;0;0;1685938113.7338507;0;0;
1685938113.9338508;0;0;1685938113.9338508;0;0;1685938113.9338508;0;0;
1685938114.1338508;0;0;1685938114.1338508;0;0;1685938114.1338508;0;0;
1685938114.3338509;0;0;1685938114.3338509;0;0;1685938114.3338509;0;0;
1685938114.533851;0;0;1685938114.533851;0;37;1685938114.533851;0;37;
1685938114.733851;0;0;1685938114.733851;0;80;1685938114.733851;0;80;
1685938114.933851;0;0;1685938114.933851;0;74;1685938114.933851;0;74;
1685938115.133851;0;0;1685938115.133851;0;75;1685938115.133851;0;75;
1685938115.333851;0;0;1685938115.333851;0;78;1685938115.333851;0;78;
1685938115.5338511;0;0;1685938115.5338511;0;76;1685938115.5338511;0;76;
1685938115.7338512;0;0;1685938115.7338512;0;82;1685938115.7338512;0;82;
1685938115.9338512;0;0;1685938115.9338512;0;75;1685938115.9338512;0;75;
