Throughput;Throughput;Sending Rate;Sending Rate;
0.11246800422668457;0.5069710748426913;0.11246800422668457;0.506967434300183;
0.3124680519104004;0.5;0.3124680519104004;0.5;
0.5124680995941162;0.5;0.5124680995941162;0.5;
0.712468147277832;0.5;0.712468147277832;0.5;
0.9124681949615479;0.5;0.9124681949615479;0.5;
1.1124682426452637;0.5;1.1124682426452637;0.5;
1.3124682903289795;0.5;1.3124682903289795;0.5;
1.5124683380126953;0.5;1.5124683380126953;0.5;
1.7124683856964111;0.5;1.7124683856964111;0.5;
1.912468433380127;0.5;1.912468433380127;0.5;
2.1124684810638428;0.5;2.1124684810638428;0.5;
2.3124685287475586;0.5;2.3124685287475586;0.5;
2.5124685764312744;0.5;2.5124685764312744;0.5;
2.7124686241149902;0.5;2.7124686241149902;0.5;
2.912468671798706;0.5;2.912468671798706;0.5;
3.112468719482422;0.5;3.112468719482422;0.5;
3.3124687671661377;0.5;3.3124687671661377;0.5;
3.5124688148498535;0.5;3.5124688148498535;0.5;
3.7124688625335693;0.5;3.7124688625335693;0.5;
3.912468910217285;0.5;3.912468910217285;0.5;
4.112468957901001;0.5;4.112468957901001;0.5;
4.312469005584717;0.5;4.312469005584717;0.5;
4.512469053268433;0.5;4.512469053268433;0.5;
4.712469100952148;0.5;4.712469100952148;0.5;
4.912469148635864;0.5;4.912469148635864;0.5;
5.11246919631958;0.5;5.11246919631958;0.5;
5.312469244003296;0.5;5.312469244003296;0.5;
5.512469291687012;0.5;5.512469291687012;0.5;
5.7124693393707275;0.5;5.7124693393707275;0.5;
5.912469387054443;0.5;5.912469387054443;0.5;
6.112469434738159;0.5;6.112469434738159;0.5;
6.312469482421875;0.5;6.312469482421875;0.5;
6.512469530105591;0.5;6.512469530105591;0.5;
6.712469577789307;0.5;6.712469577789307;0.5;
6.9124696254730225;0.5;6.9124696254730225;0.5;
7.112469673156738;0.5;7.112469673156738;0.5;
7.312469720840454;0.5;7.312469720840454;0.5;
7.51246976852417;0.5;7.51246976852417;0.5;
7.712469816207886;0.5;7.712469816207886;0.5;
7.912469863891602;0.5;7.912469863891602;0.5;
8.112469911575317;0.5;8.112469911575317;0.5;
8.312469959259033;0.5;8.312469959259033;0.5;
8.512470006942749;0.5;8.512470006942749;0.5;
8.712470054626465;0.5;8.712470054626465;0.5;
8.91247010231018;0.5;8.91247010231018;0.5;
9.112470149993896;0.5;9.112470149993896;0.5;
9.312470197677612;0.5;9.312470197677612;0.5;
9.512470245361328;0.5;9.512470245361328;0.5;
9.712470293045044;0.5;9.712470293045044;0.5;
9.91247034072876;0.5;9.91247034072876;0.5;
10.112470388412476;0.5;10.112470388412476;0.5;
10.312470436096191;0.5;10.312470436096191;0.5;
10.512470483779907;0.5;10.512470483779907;0.5;
10.712470531463623;0.5;10.712470531463623;0.5;
10.912470579147339;0.5;10.912470579147339;0.5;
11.112470626831055;0.5;11.112470626831055;0.5;
11.31247067451477;0.5;11.31247067451477;0.5;
11.512470722198486;0.5;11.512470722198486;0.5;
11.712470769882202;0.5;11.712470769882202;0.5;
11.912470817565918;0.5;11.912470817565918;0.5;
12.112470865249634;0.5;12.112470865249634;0.5;
12.31247091293335;0.5;12.31247091293335;0.5;
12.512470960617065;0.5;12.512470960617065;0.5;
12.712471008300781;0.5;12.712471008300781;0.5;
12.912471055984497;0.5;12.912471055984497;0.5;
13.112471103668213;0.5;13.112471103668213;0.5;
13.312471151351929;0.5;13.312471151351929;0.5;
13.512471199035645;0.5;13.512471199035645;0.5;
13.71247124671936;0.5;13.71247124671936;0.5;
13.912471294403076;0.5;13.912471294403076;0.5;
14.112471342086792;0.5;14.112471342086792;0.5;
14.312471389770508;0.5;14.312471389770508;0.5;
14.512471437454224;0.5;14.512471437454224;0.5;
14.71247148513794;0.5;14.71247148513794;0.5;
14.912471532821655;0.5;14.912471532821655;0.5;
15.112471580505371;0.5;15.112471580505371;0.5;
15.312471628189087;0.5;15.312471628189087;0.5;
15.512471675872803;0.5;15.512471675872803;0.5;
15.712471723556519;0.5;15.712471723556519;0.5;
15.912471771240234;0.5;15.912471771240234;0.5;
16.11247181892395;0.5;16.11247181892395;0.5;
16.312471866607666;0.5;16.312471866607666;0.5;
16.512471914291382;0.5;16.512471914291382;0.5;
16.712471961975098;0.5;16.712471961975098;0.5;
16.912472009658813;0.5;16.912472009658813;0.5;
17.11247205734253;0.5;17.11247205734253;0.5;
17.312472105026245;0.5;17.312472105026245;0.5;
17.51247215270996;0.5;17.51247215270996;0.5;
17.712472200393677;0.5;17.712472200393677;0.5;
17.912472248077393;0.5;17.912472248077393;0.5;
18.11247229576111;0.5;18.11247229576111;0.5;
18.312472343444824;0.5;18.312472343444824;0.5;
18.51247239112854;0.5;18.51247239112854;0.5;
18.712472438812256;0.5;18.712472438812256;0.5;
18.91247248649597;0.5;18.91247248649597;1;
19.112472534179688;0.5;19.112472534179688;0.5;
19.312472581863403;0.5;19.312472581863403;0.5;
19.51247262954712;0.5;19.51247262954712;0.5;
19.712472677230835;0.5;19.712472677230835;0.5;
19.91247272491455;0.5;19.91247272491455;0.5;
20.112472772598267;0.5;20.112472772598267;0.5;
20.312472820281982;0.5;20.312472820281982;1;
20.5124728679657;0.5;20.5124728679657;0.5;
20.712472915649414;0.5;20.712472915649414;0.5;
20.91247296333313;0.5;20.91247296333313;0.5;
21.112473011016846;0.5;21.112473011016846;0.5;
21.31247305870056;0.5;21.31247305870056;0.5;
21.512473106384277;0.5;21.512473106384277;0.5;
21.712473154067993;0.5;21.712473154067993;0.5;
