tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
16:54:43,07d3,1,68.935234,1.941978,0,0,-61,1,15,260,210,907,1,0,0,0,716,0,10,4759202,1812,0,0.00216,28,78142326,78134918,27708/1059/58/0,460852/5549/7/0
16:54:44,07d3,1,322.869141,10.518081,0,0,-61,13,15,220,195,890,1,0,0,0,717,0.00342,20,4785914,1823,0,0.39109,19,78553689,78549388,27865/1060/58/0,461189/5701/7/0
16:54:45,07d3,1,386.947479,15.603005,0,0,-60,10,15,360,305,1016,1,0,0,0,717,0.1892,19,4819237,1823,0,0.13636,10,78902611,78900733,28000/1099/58/0,461789/5701/7/0
16:54:46,07d3,1,386.73822,12.790779,0,0,-50,6,15,360,310,1015,1,0,0,0,717,0.06597,17,4836111,1823,0,0.04755,11,79134029,79131939,28096/1099/58/0,462389/5701/7/0
16:54:47,07d3,1,483.534637,21.417349,0,0,-50,3,15,360,250,1016,1,0,0,0,717,0.04041,25,4877354,1824,0,0.02064,21,79579202,79574037,28270/1106/58/0,462981/5705/7/0
16:54:48,07d3,1,684.768677,29.439695,0,0,-49,15,15,350,310,1015,1,0,0,0,737,0.15174,19,4935070,1889,0,0.13894,24,80226753,80220777,28465/1143/62/0,463473/5780/7/0
16:54:49,07d3,1,826.417114,26.37678,0,0,-50,12,15,370,300,1006,1,0,0,0,762,0.11876,18,4973337,1938,0,0.1137,24,80897821,80891845,28645/1167/63/0,463995/5834/7/0
16:54:50,07d3,1,933.862915,26.302521,0,0,-54,8,15,370,300,1006,1,0,0,0,784,0.12331,18,5015337,1983,0,0.1051,24,81578579,81571675,28855/1187/65/0,464522/5881/9/1
16:54:51,07d3,1,1001.225281,26.174494,0,0,-51,5,15,360,300,1006,1,0,0,0,807,0.12445,18,5057370,2052,0,0.14612,24,82207531,82200627,29052/1208/67/0,465011/5954/9/1
16:54:52,07d3,1,1031.919922,25.034502,0,0,-51,1,15,370,305,1007,1,0,0,0,815,0.06031,18,5095170,2072,0,0.07511,22,82852559,82846607,29270/1215/68/0,465577/5976/9/1
16:54:53,07d3,1,1077.715698,25.819773,0,0,-61,14,15,390,305,1016,1,0,0,0,829,0.12722,21,5138651,2115,0,0.14139,26,83480066,83472204,29469/1237/68/0,466082/6037/9/1
16:54:54,07d3,1,1111.274292,29.753107,0,0,-50,10,15,360,305,1015,1,0,0,0,838,0.07294,20,5191873,2141,0,0.09244,23,84166831,84160392,29717/1247/68/0,466637/6065/9/1
