('192.168.70.129', 54400, '12.1.1.155', 10000);('192.168.70.129', 54400, '12.1.1.155', 10000);('192.168.70.129', 54400, '12.1.1.155', 10000);total;total;total;
0.11200404167175293;1;40;0.11200404167175293;1;40;
0.31200408935546875;0;84;0.31200408935546875;0;84;
0.5120041370391846;0;33;0.5120041370391846;0;33;
0.7120041847229004;0;52;0.7120041847229004;0;52;
0.9120042324066162;0;84;0.9120042324066162;0;84;
1.112004280090332;0;80;1.112004280090332;0;80;
1.3120043277740479;0;83;1.3120043277740479;0;83;
1.5120043754577637;0;81;1.5120043754577637;0;81;
1.7120044231414795;0;63;1.7120044231414795;0;63;
1.9120044708251953;0;106;1.9120044708251953;0;106;
2.112004518508911;0;68;2.112004518508911;0;68;
2.312004566192627;0;116;2.312004566192627;0;116;
2.5120046138763428;0;96;2.5120046138763428;0;96;
2.7120046615600586;0;96;2.7120046615600586;0;96;
2.9120047092437744;0;95;2.9120047092437744;0;95;
3.1120047569274902;0;94;3.1120047569274902;0;94;
3.312004804611206;0;97;3.312004804611206;0;97;
3.512004852294922;0;93;3.512004852294922;0;93;
3.7120048999786377;0;97;3.7120048999786377;0;97;
3.9120049476623535;0;97;3.9120049476623535;0;97;
4.112004995346069;0;76;4.112004995346069;0;76;
4.312005043029785;0;100;4.312005043029785;0;100;
4.512005090713501;0;94;4.512005090713501;0;94;
4.712005138397217;0;98;4.712005138397217;0;98;
4.912005186080933;0;90;4.912005186080933;0;90;
5.112005233764648;0;89;5.112005233764648;0;89;
5.312005281448364;0;92;5.312005281448364;0;92;
5.51200532913208;0;93;5.51200532913208;0;93;
5.712005376815796;0;90;5.712005376815796;0;90;
5.912005424499512;0;92;5.912005424499512;0;92;
6.1120054721832275;0;93;6.1120054721832275;0;93;
6.312005519866943;0;92;6.312005519866943;0;92;
6.512005567550659;0;91;6.512005567550659;0;91;
6.712005615234375;0;94;6.712005615234375;0;94;
6.912005662918091;0;94;6.912005662918091;0;94;
7.112005710601807;0;91;7.112005710601807;0;91;
7.3120057582855225;0;93;7.3120057582855225;0;93;
7.512005805969238;0;90;7.512005805969238;0;90;
7.712005853652954;0;94;7.712005853652954;0;94;
7.91200590133667;0;91;7.91200590133667;0;91;
8.112005949020386;0;96;8.112005949020386;0;96;
8.312005996704102;0;91;8.312005996704102;0;91;
8.512006044387817;0;94;8.512006044387817;0;94;
8.712006092071533;0;96;8.712006092071533;0;96;
8.912006139755249;0;90;8.912006139755249;0;90;
9.112006187438965;0;90;9.112006187438965;0;90;
9.31200623512268;0;88;9.31200623512268;0;88;
9.512006282806396;0;92;9.512006282806396;0;92;
9.712006330490112;0;87;9.712006330490112;0;87;
9.912006378173828;0;92;9.912006378173828;0;92;
10.112006425857544;0;93;10.112006425857544;0;93;
10.31200647354126;0;90;10.31200647354126;0;90;
10.512006521224976;0;95;10.512006521224976;0;95;
10.712006568908691;0;92;10.712006568908691;0;92;
10.912006616592407;0;92;10.912006616592407;0;92;
11.112006664276123;0;93;11.112006664276123;0;93;
11.312006711959839;0;98;11.312006711959839;0;98;
11.512006759643555;0;96;11.512006759643555;0;96;
11.71200680732727;0;96;11.71200680732727;0;96;
11.912006855010986;0;97;11.912006855010986;0;97;
12.112006902694702;0;96;12.112006902694702;0;96;
12.312006950378418;0;95;12.312006950378418;0;95;
12.512006998062134;0;98;12.512006998062134;0;98;
12.71200704574585;0;95;12.71200704574585;0;95;
12.912007093429565;0;97;12.912007093429565;0;97;
13.112007141113281;0;76;13.112007141113281;0;76;
13.312007188796997;0;117;13.312007188796997;0;117;
13.512007236480713;0;98;13.512007236480713;0;98;
13.712007284164429;0;98;13.712007284164429;0;98;
13.912007331848145;0;98;13.912007331848145;0;98;
14.11200737953186;0;94;14.11200737953186;0;94;
14.312007427215576;0;99;14.312007427215576;0;99;
14.512007474899292;0;100;14.512007474899292;0;100;
14.712007522583008;0;100;14.712007522583008;0;100;
14.912007570266724;0;98;14.912007570266724;0;98;
15.11200761795044;0;94;15.11200761795044;0;94;
15.312007665634155;0;96;15.312007665634155;0;96;
15.512007713317871;0;100;15.512007713317871;0;100;
15.712007761001587;0;99;15.712007761001587;0;99;
15.912007808685303;0;100;15.912007808685303;0;100;
16.11200785636902;0;100;16.11200785636902;0;100;
16.312007904052734;0;96;16.312007904052734;0;96;
16.51200795173645;0;100;16.51200795173645;0;100;
16.712007999420166;0;99;16.712007999420166;0;99;
16.912008047103882;0;98;16.912008047103882;0;98;
17.112008094787598;0;97;17.112008094787598;0;97;
17.312008142471313;0;102;17.312008142471313;0;102;
17.51200819015503;0;101;17.51200819015503;0;101;
17.712008237838745;0;101;17.712008237838745;0;101;
17.91200828552246;0;98;17.91200828552246;0;98;
18.112008333206177;0;99;18.112008333206177;0;99;
18.312008380889893;0;98;18.312008380889893;0;98;
18.51200842857361;0;103;18.51200842857361;0;103;
18.712008476257324;0;98;18.712008476257324;0;98;
18.91200852394104;0;94;18.91200852394104;0;94;
19.112008571624756;0;101;19.112008571624756;0;101;
19.31200861930847;0;104;19.31200861930847;0;104;
