timestamp,rsrp,bler,mcs
0.0,-60,0.0,9
1.0,-60,0.0,10
2.0,-60,0.02393,20
3.0,-61,0.20673,18
4.0,-49,0.08925,13
5.0,-49,0.03715,18
6.0,-49,0.09287,23
7.0,-49,0.16987,19
8.0,-57,0.10285,13
9.0,-50,0.03618,17
10.0,-50,0.05352,19
11.0,-49,0.0885,23
12.0,-57,0.12773,23
13.0,-51,0.13027,15
14.0,-51,0.04674,16
15.0,-52,0.10426,24
16.0,-57,0.17386,15
17.0,-53,0.06127,14
18.0,-53,0.028,23
19.0,-52,0.1529,22
20.0,-51,0.09532,22
21.0,-51,0.06729,22
22.0,-51,0.06182,22
23.0,-51,0.06226,22
24.0,-51,0.06515,22
25.0,-50,0.0638,22
26.0,-50,0.07474,22
27.0,-50,0.076,22
28.0,-51,0.07536,22
29.0,-51,0.06243,22
30.0,-51,0.06216,22
31.0,-51,0.06485,22
32.0,-51,0.06051,22
33.0,-51,0.06479,22
34.0,-57,0.0705,22
35.0,-50,0.07055,22
36.0,-51,0.06728,22
37.0,-52,0.06159,22
38.0,-52,0.05356,22
39.0,-52,0.05556,22
40.0,-52,0.05731,22
41.0,-53,0.07427,23
42.0,-54,0.11264,23
43.0,-54,0.14467,23
44.0,-55,0.12332,22
45.0,-56,0.0909,22
46.0,-56,0.08486,22
47.0,-56,0.08616,22
48.0,-56,0.07418,22
49.0,-55,0.07936,22
50.0,-56,0.07482,22
51.0,-55,0.08355,22
52.0,-55,0.07409,22
53.0,-55,0.06642,22
54.0,-56,0.06587,22
55.0,-55,0.07772,22
56.0,-55,0.0706,22
57.0,-55,0.07521,22
58.0,-54,0.07149,22
59.0,-54,0.06741,22
60.0,-54,0.06159,22
61.0,-54,0.05813,22
62.0,-54,0.06335,22
63.0,-54,0.066,22
64.0,-55,0.06526,22
65.0,-54,0.07285,22
66.0,-53,0.0603,22
67.0,-53,0.05475,22
68.0,-53,0.09171,23
69.0,-53,0.13161,23
70.0,-53,0.13622,23
71.0,-52,0.12723,23
72.0,-52,0.12631,23
73.0,-51,0.12946,23
74.0,-51,0.13203,23
75.0,-51,0.129,23
76.0,-51,0.12738,23
77.0,-52,0.12077,23
78.0,-51,0.12193,23
79.0,-51,0.12463,23
80.0,-51,0.12634,23
81.0,-50,0.13439,23
82.0,-51,0.13746,23
83.0,-52,0.1271,23
84.0,-51,0.13271,23
85.0,-51,0.14226,23
86.0,-51,0.13618,23
87.0,-51,0.12964,23
88.0,-52,0.14939,23
89.0,-52,0.08065,21
90.0,-52,0.04781,23
91.0,-51,0.09543,23
92.0,-52,0.11133,23
93.0,-52,0.12029,23
94.0,-53,0.12552,23
95.0,-53,0.13634,23
96.0,-54,0.13851,23
97.0,-53,0.10885,22
98.0,-53,0.07932,22
99.0,-53,0.06483,22
100.0,-55,0.07358,22
