('192.168.70.134', 36028, '192.168.70.129', 10000);('192.168.70.134', 36028, '192.168.70.129', 10000);total;total;
0.1608140468597412;668040.0;0.1608140468597412;692480.0;
0.36081409454345703;2280000.0;0.36081409454345703;2280000.0;
0.5608141422271729;2520000.0;0.5608141422271729;2520000.0;
0.7608141899108887;4740000.0;0.7608141899108887;4740000.0;
0.9608142375946045;3180000.0;0.9608142375946045;3180000.0;
1.1608142852783203;6660000.0;1.1608142852783203;6660000.0;
1.3608143329620361;7980000.0;1.3608143329620361;7980000.0;
1.560814380645752;9480000.0;1.560814380645752;9480000.0;
1.7608144283294678;10200000.0;1.7608144283294678;10200000.0;
1.9608144760131836;9240000.0;1.9608144760131836;9240000.0;
2.1608145236968994;8100000.0;2.1608145236968994;8100000.0;
2.3608145713806152;7560000.0;2.3608145713806152;7560000.0;
2.560814619064331;5580000.0;2.560814619064331;5580000.0;
2.760814666748047;5400000.0;2.760814666748047;5400000.0;
2.9608147144317627;5280000.0;2.9608147144317627;5280000.0;
3.1608147621154785;5460000.0;3.1608147621154785;5460000.0;
3.3608148097991943;5400000.0;3.3608148097991943;5400000.0;
3.56081485748291;5280000.0;3.56081485748291;5280000.0;
3.760814905166626;5460000.0;3.760814905166626;5460000.0;
3.960814952850342;5760000.0;3.960814952850342;5760000.0;
4.160815000534058;7380000.0;4.160815000534058;7380000.0;
4.360815048217773;7920000.0;4.360815048217773;7920000.0;
4.560815095901489;8340000.0;4.560815095901489;8340000.0;
4.760815143585205;10260000.0;4.760815143585205;10260000.0;
4.960815191268921;10320000.0;4.960815191268921;10320000.0;
5.160815238952637;10200000.0;5.160815238952637;10200000.0;
5.3608152866363525;9720000.0;5.3608152866363525;9720000.0;
5.560815334320068;9540000.0;5.560815334320068;9540000.0;
5.760815382003784;10380000.0;5.760815382003784;10380000.0;
5.9608154296875;8700000.0;5.9608154296875;8700000.0;
6.160815477371216;10440000.0;6.160815477371216;10440000.0;
6.360815525054932;10680000.0;6.360815525054932;10680000.0;
6.5608155727386475;10260000.0;6.5608155727386475;10260000.0;
6.760815620422363;8640000.0;6.760815620422363;8640000.0;
6.960815668106079;10680000.0;6.960815668106079;10680000.0;
7.160815715789795;9480000.0;7.160815715789795;9480000.0;
7.360815763473511;11340000.0;7.360815763473511;11340000.0;
7.560815811157227;10140000.0;7.560815811157227;10140000.0;
7.760815858840942;8820000.0;7.760815858840942;8820000.0;
7.960815906524658;10020000.0;7.960815906524658;10020000.0;
8.160815954208374;10500000.0;8.160815954208374;10500000.0;
8.36081600189209;9480000.0;8.36081600189209;9480000.0;
