('12.1.1.154', 36028, '192.168.70.129', 10000);('12.1.1.154', 36028, '192.168.70.129', 10000);('12.1.1.154', 36028, '192.168.70.129', 10000);total;total;total;
0.1608140468597412;1;30;0.1608140468597412;4;38;
0.36081409454345703;0;53;0.36081409454345703;0;53;
0.5608141422271729;7;40;0.5608141422271729;7;40;
0.7608141899108887;0;80;0.7608141899108887;0;80;
0.9608142375946045;0;56;0.9608142375946045;0;56;
1.1608142852783203;0;107;1.1608142852783203;0;107;
1.3608143329620361;0;118;1.3608143329620361;0;118;
1.560814380645752;0;182;1.560814380645752;0;182;
1.7608144283294678;0;172;1.7608144283294678;0;172;
1.9608144760131836;0;156;1.9608144760131836;0;156;
2.1608145236968994;0;135;2.1608145236968994;0;135;
2.3608145713806152;0;131;2.3608145713806152;0;131;
2.560814619064331;0;92;2.560814619064331;0;92;
2.760814666748047;0;92;2.760814666748047;0;92;
2.9608147144317627;0;88;2.9608147144317627;0;88;
3.1608147621154785;0;94;3.1608147621154785;0;94;
3.3608148097991943;0;90;3.3608148097991943;0;90;
3.56081485748291;0;90;3.56081485748291;0;90;
3.760814905166626;0;90;3.760814905166626;0;90;
3.960814952850342;0;98;3.960814952850342;0;98;
4.160815000534058;0;123;4.160815000534058;0;123;
4.360815048217773;0;135;4.360815048217773;0;135;
4.560815095901489;0;141;4.560815095901489;0;141;
4.760815143585205;0;168;4.760815143585205;0;168;
4.960815191268921;0;177;4.960815191268921;0;177;
5.160815238952637;0;170;5.160815238952637;0;170;
5.3608152866363525;0;166;5.3608152866363525;0;166;
5.560815334320068;0;162;5.560815334320068;0;162;
5.760815382003784;0;165;5.760815382003784;0;165;
5.9608154296875;0;156;5.9608154296875;0;156;
6.160815477371216;0;172;6.160815477371216;0;172;
6.360815525054932;0;180;6.360815525054932;0;180;
6.5608155727386475;0;174;6.5608155727386475;0;174;
6.760815620422363;0;145;6.760815620422363;0;145;
6.960815668106079;0;180;6.960815668106079;0;180;
7.160815715789795;0;159;7.160815715789795;0;159;
7.360815763473511;0;186;7.360815763473511;0;186;
7.560815811157227;0;174;7.560815811157227;0;174;
7.760815858840942;0;149;7.760815858840942;0;149;
7.960815906524658;0;168;7.960815906524658;0;168;
8.160815954208374;0;176;8.160815954208374;0;176;
8.36081600189209;0;156;8.36081600189209;0;156;
8.560816049575806;0;178;8.560816049575806;0;178;
8.760816097259521;0;160;8.760816097259521;0;160;
8.960816144943237;0;173;8.960816144943237;0;173;
9.160816192626953;0;157;9.160816192626953;0;157;
9.360816240310669;0;166;9.360816240310669;0;166;
9.560816287994385;0;178;9.560816287994385;0;178;
9.7608163356781;0;174;9.7608163356781;0;174;
9.960816383361816;0;182;9.960816383361816;0;182;
10.160816431045532;0;174;10.160816431045532;0;174;
10.360816478729248;0;160;10.360816478729248;0;160;
10.560816526412964;0;163;10.560816526412964;0;163;
10.76081657409668;0;188;10.76081657409668;0;188;
10.960816621780396;0;180;10.960816621780396;0;180;
11.160816669464111;0;135;11.160816669464111;0;135;
11.360816717147827;0;195;11.360816717147827;0;195;
11.560816764831543;0;204;11.560816764831543;0;204;
11.760816812515259;0;188;11.760816812515259;0;188;
11.960816860198975;0;170;11.960816860198975;0;170;
12.16081690788269;0;186;12.16081690788269;0;186;
12.360816955566406;0;180;12.360816955566406;0;180;
12.560817003250122;0;172;12.560817003250122;0;172;
12.760817050933838;0;188;12.760817050933838;0;188;
12.960817098617554;0;199;12.960817098617554;0;199;
13.16081714630127;0;178;13.16081714630127;0;178;
13.360817193984985;0;188;13.360817193984985;0;188;
13.560817241668701;0;157;13.560817241668701;0;157;
13.760817289352417;0;159;13.760817289352417;0;159;
13.960817337036133;0;171;13.960817337036133;0;171;
14.160817384719849;0;143;14.160817384719849;0;143;
14.360817432403564;0;166;14.360817432403564;0;166;
14.56081748008728;0;163;14.56081748008728;0;163;
14.760817527770996;0;162;14.760817527770996;0;162;
14.960817575454712;0;165;14.960817575454712;0;165;
15.160817623138428;0;168;15.160817623138428;0;168;
15.360817670822144;0;162;15.360817670822144;0;162;
15.56081771850586;0;190;15.56081771850586;0;190;
15.760817766189575;0;186;15.760817766189575;0;186;
15.960817813873291;0;196;15.960817813873291;0;196;
16.160817861557007;0;211;16.160817861557007;0;211;
16.360817909240723;0;205;16.360817909240723;0;205;
16.56081795692444;0;194;16.56081795692444;0;194;
16.760818004608154;0;196;16.760818004608154;0;196;
16.96081805229187;0;238;16.96081805229187;0;238;
17.160818099975586;0;192;17.160818099975586;0;192;
17.3608181476593;0;227;17.3608181476593;0;227;
17.560818195343018;0;206;17.560818195343018;0;206;
17.760818243026733;0;209;17.760818243026733;0;209;
17.96081829071045;0;200;17.96081829071045;0;200;
18.160818338394165;0;207;18.160818338394165;0;207;
18.36081838607788;0;199;18.36081838607788;0;199;
18.560818433761597;0;214;18.560818433761597;0;214;
18.760818481445312;0;195;18.760818481445312;0;195;
18.96081852912903;0;212;18.96081852912903;0;212;
19.160818576812744;0;199;19.160818576812744;0;199;
19.36081862449646;0;237;19.36081862449646;0;237;
19.560818672180176;0;174;19.560818672180176;0;174;
19.76081871986389;0;203;19.76081871986389;0;203;
19.960818767547607;0;276;19.960818767547607;0;276;
20.160818815231323;0;217;20.160818815231323;0;217;
20.36081886291504;0;221;20.36081886291504;0;221;
20.560818910598755;0;35;20.560818910598755;0;35;
20.76081895828247;0;416;20.76081895828247;0;416;
20.960819005966187;0;232;20.960819005966187;0;232;
21.160819053649902;0;180;21.160819053649902;0;180;
21.360819101333618;0;0;21.360819101333618;0;0;
21.560819149017334;0;0;21.560819149017334;0;0;
21.76081919670105;0;567;21.76081919670105;0;567;
21.960819244384766;0;240;21.960819244384766;0;240;
22.16081929206848;0;0;22.16081929206848;0;0;
22.360819339752197;0;0;22.360819339752197;0;0;
22.560819387435913;0;0;22.560819387435913;0;0;
22.76081943511963;0;835;22.76081943511963;0;835;
22.960819482803345;0;0;22.960819482803345;0;0;
23.16081953048706;0;0;23.16081953048706;0;0;
23.360819578170776;0;0;23.360819578170776;0;0;
23.560819625854492;0;832;23.560819625854492;0;832;
23.760819673538208;0;21;23.760819673538208;0;21;
23.960819721221924;0;0;23.960819721221924;0;0;
24.16081976890564;0;0;24.16081976890564;0;0;
24.360819816589355;0;0;24.360819816589355;0;0;
24.56081986427307;0;842;24.56081986427307;0;842;
24.760819911956787;0;0;24.760819911956787;0;0;
24.960819959640503;0;0;24.960819959640503;0;0;
25.16082000732422;0;1;25.16082000732422;0;1;
25.360820055007935;0;0;25.360820055007935;0;0;
25.56082010269165;0;883;25.56082010269165;0;883;
25.760820150375366;0;0;25.760820150375366;0;0;
25.960820198059082;0;0;25.960820198059082;0;0;
26.160820245742798;0;0;26.160820245742798;0;0;
26.360820293426514;0;0;26.360820293426514;0;0;
26.56082034111023;0;837;26.56082034111023;0;837;
26.760820388793945;0;0;26.760820388793945;0;0;
26.96082043647766;0;0;26.96082043647766;0;0;
27.160820484161377;0;0;27.160820484161377;0;0;
27.360820531845093;0;0;27.360820531845093;0;0;
27.56082057952881;0;886;27.56082057952881;0;886;
27.760820627212524;0;0;27.760820627212524;0;0;
27.96082067489624;0;0;27.96082067489624;0;0;
28.160820722579956;0;0;28.160820722579956;0;0;
28.360820770263672;0;0;28.360820770263672;0;0;
28.560820817947388;0;834;28.560820817947388;0;834;
28.760820865631104;0;0;28.760820865631104;0;0;
28.96082091331482;0;0;28.96082091331482;0;0;
29.160820960998535;0;0;29.160820960998535;0;0;
29.36082100868225;0;0;29.36082100868225;0;0;
29.560821056365967;0;882;29.560821056365967;0;882;
29.760821104049683;0;0;29.760821104049683;0;0;
29.9608211517334;0;0;29.9608211517334;0;0;
30.160821199417114;0;0;30.160821199417114;0;0;
30.36082124710083;0;0;30.36082124710083;0;0;
30.560821294784546;0;839;30.560821294784546;0;839;
30.76082134246826;0;0;30.76082134246826;0;0;
30.960821390151978;0;0;30.960821390151978;0;0;
31.160821437835693;0;0;31.160821437835693;0;0;
31.36082148551941;0;0;31.36082148551941;0;0;
31.560821533203125;0;883;31.560821533203125;0;883;
31.76082158088684;0;0;31.76082158088684;0;0;
31.960821628570557;0;0;31.960821628570557;0;0;
32.16082167625427;0;0;32.16082167625427;0;0;
32.36082172393799;0;0;32.36082172393799;0;0;
32.560821771621704;0;836;32.560821771621704;0;836;
32.76082181930542;0;0;32.76082181930542;0;0;
32.960821866989136;0;0;32.960821866989136;0;0;
33.16082191467285;0;0;33.16082191467285;0;0;
33.36082196235657;0;0;33.36082196235657;0;0;
33.56082201004028;0;890;33.56082201004028;0;890;
33.760822057724;0;0;33.760822057724;0;0;
33.960822105407715;0;0;33.960822105407715;0;0;
34.16082215309143;0;0;34.16082215309143;0;0;
34.36082220077515;0;0;34.36082220077515;0;0;
34.56082224845886;0;831;34.56082224845886;0;831;
34.76082229614258;0;0;34.76082229614258;0;0;
34.960822343826294;0;0;34.960822343826294;0;0;
35.16082239151001;0;0;35.16082239151001;0;0;
35.360822439193726;0;0;35.360822439193726;0;0;
35.56082248687744;0;881;35.56082248687744;0;881;
35.76082253456116;0;0;35.76082253456116;0;0;
35.96082258224487;0;0;35.96082258224487;0;0;
36.16082262992859;0;0;36.16082262992859;0;0;
36.360822677612305;0;0;36.360822677612305;0;0;
36.56082272529602;0;839;36.56082272529602;0;839;
36.760822772979736;0;0;36.760822772979736;0;0;
36.96082282066345;0;0;36.96082282066345;0;0;
37.16082286834717;0;0;37.16082286834717;0;0;
37.360822916030884;0;0;37.360822916030884;0;0;
37.5608229637146;0;882;37.5608229637146;0;882;
37.760823011398315;0;0;37.760823011398315;0;0;
37.96082305908203;0;0;37.96082305908203;0;0;
38.16082310676575;0;0;38.16082310676575;0;0;
38.36082315444946;0;0;38.36082315444946;0;0;
38.56082320213318;0;838;38.56082320213318;0;838;
38.760823249816895;0;0;38.760823249816895;0;0;
38.96082329750061;0;0;38.96082329750061;0;0;
39.160823345184326;0;0;39.160823345184326;0;0;
39.36082339286804;0;0;39.36082339286804;0;0;
39.56082344055176;0;884;39.56082344055176;0;884;
39.760823488235474;0;0;39.760823488235474;0;0;
39.96082353591919;0;0;39.96082353591919;0;0;
40.160823583602905;0;0;40.160823583602905;0;0;
40.36082363128662;0;0;40.36082363128662;0;0;
40.56082367897034;0;836;40.56082367897034;0;836;
40.76082372665405;0;0;40.76082372665405;0;0;
40.96082377433777;0;0;40.96082377433777;0;0;
41.160823822021484;0;0;41.160823822021484;0;0;
41.3608238697052;0;0;41.3608238697052;0;0;
41.560823917388916;0;886;41.560823917388916;0;886;
41.76082396507263;0;0;41.76082396507263;0;0;
41.96082401275635;0;0;41.96082401275635;0;0;
42.16082406044006;0;0;42.16082406044006;0;0;
42.36082410812378;0;0;42.36082410812378;0;0;
42.560824155807495;0;835;42.560824155807495;0;835;
42.76082420349121;0;0;42.76082420349121;0;0;
42.96082425117493;0;0;42.96082425117493;0;0;
43.16082429885864;0;0;43.16082429885864;0;0;
43.36082434654236;0;847;43.36082434654236;0;847;
43.560824394226074;0;35;43.560824394226074;0;35;
43.76082444190979;0;0;43.76082444190979;0;0;
43.960824489593506;0;0;43.960824489593506;0;0;
44.16082453727722;0;0;44.16082453727722;0;0;
44.36082458496094;0;838;44.36082458496094;0;838;
44.56082463264465;0;0;44.56082463264465;0;0;
44.76082468032837;0;0;44.76082468032837;0;0;
44.960824728012085;0;0;44.960824728012085;0;0;
45.1608247756958;0;0;45.1608247756958;0;0;
45.36082482337952;0;881;45.36082482337952;0;881;
45.56082487106323;0;5;45.56082487106323;0;5;
45.76082491874695;0;0;45.76082491874695;0;0;
45.960824966430664;0;0;45.960824966430664;0;0;
46.16082501411438;0;0;46.16082501411438;0;0;
46.360825061798096;0;834;46.360825061798096;0;834;
46.56082510948181;0;0;46.56082510948181;0;0;
46.76082515716553;0;0;46.76082515716553;0;0;
46.96082520484924;0;0;46.96082520484924;0;0;
47.16082525253296;0;0;47.16082525253296;0;0;
47.360825300216675;0;0;47.360825300216675;0;0;
47.56082534790039;0;0;47.56082534790039;0;0;
47.760825395584106;0;882;47.760825395584106;0;882;
47.96082544326782;0;0;47.96082544326782;0;0;
48.16082549095154;0;0;48.16082549095154;0;0;
48.360825538635254;0;0;48.360825538635254;0;0;
48.56082558631897;0;0;48.56082558631897;0;0;
48.760825634002686;0;0;48.760825634002686;0;0;
48.9608256816864;0;839;48.9608256816864;0;839;
49.16082572937012;0;0;49.16082572937012;0;0;
49.36082577705383;0;0;49.36082577705383;0;0;
49.56082582473755;0;0;49.56082582473755;0;0;
49.760825872421265;0;0;49.760825872421265;0;0;
49.96082592010498;0;0;49.96082592010498;0;0;
50.160825967788696;0;882;50.160825967788696;0;882;
50.36082601547241;0;0;50.36082601547241;0;0;
50.56082606315613;0;0;50.56082606315613;0;0;
50.760826110839844;0;0;50.760826110839844;0;0;
50.96082615852356;0;0;50.96082615852356;0;0;
51.160826206207275;0;0;51.160826206207275;0;0;
51.36082625389099;0;838;51.36082625389099;0;838;
51.56082630157471;0;0;51.56082630157471;0;0;
51.76082634925842;0;0;51.76082634925842;0;0;
51.96082639694214;0;0;51.96082639694214;0;0;
52.160826444625854;0;0;52.160826444625854;0;0;
52.36082649230957;0;0;52.36082649230957;0;0;
52.560826539993286;0;861;52.560826539993286;0;861;
52.760826587677;0;21;52.760826587677;0;21;
52.96082663536072;0;0;52.96082663536072;0;0;
53.160826683044434;0;0;53.160826683044434;0;0;
53.36082673072815;0;0;53.36082673072815;0;0;
53.560826778411865;0;0;53.560826778411865;0;0;
53.76082682609558;0;0;53.76082682609558;0;0;
53.9608268737793;0;838;53.9608268737793;0;838;
54.16082692146301;0;0;54.16082692146301;0;0;
54.36082696914673;0;0;54.36082696914673;0;0;
54.560827016830444;0;0;54.560827016830444;0;0;
54.76082706451416;0;0;54.76082706451416;0;0;
54.960827112197876;0;841;54.960827112197876;0;841;
55.16082715988159;0;43;55.16082715988159;0;43;
55.36082720756531;0;0;55.36082720756531;0;0;
55.56082725524902;0;0;55.56082725524902;0;0;
55.76082730293274;0;0;55.76082730293274;0;0;
55.960827350616455;0;0;55.960827350616455;0;0;
56.16082739830017;0;0;56.16082739830017;0;0;
56.36082744598389;0;836;56.36082744598389;0;836;
56.5608274936676;0;0;56.5608274936676;0;0;
56.76082754135132;0;0;56.76082754135132;0;0;
56.960827589035034;0;0;56.960827589035034;0;0;
57.16082763671875;0;0;57.16082763671875;0;0;
57.360827684402466;0;882;57.360827684402466;0;882;
57.56082773208618;0;0;57.56082773208618;0;0;
57.7608277797699;0;0;57.7608277797699;0;0;
57.96082782745361;0;0;57.96082782745361;0;0;
