tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
23:57:28,a24a,1,42.779415,0.705953,0,0,-57,14,15,340,290,985,1,0,0,0,3594,0,9,33750512,8942,0,0.00177,28,428481757,428481525,151108/9953/125/0,1511735/48619/834/3,nan,nan,nan,nan,nan,nan
23:57:29,a24a,1,308.60498,11.173717,0,0,-57,11,15,350,295,999,1,0,0,0,3604,0.05197,15,33779146,8971,0,0.27099,22,428919937,428916386,151291/9964/125/0,1512106/48739/835/3,nan,nan,nan,nan,nan,nan
23:57:30,a24a,1,437.136719,21.639822,0,0,-58,7,15,370,265,1007,1,0,0,0,3604,0.03353,25,33826887,8972,0,0.0977,17,429405323,429402976,151527/9971/125/0,1512702/48741/835/3,nan,nan,nan,nan,nan,nan
23:57:31,a24a,1,534.740051,38.450939,0,0,-50,4,15,380,320,1029,1,0,0,0,3604,0.06937,25,33911895,8972,0,0.03407,21,429889401,429886066,151803/9996/125/0,1513302/48741/835/3,nan,nan,nan,nan,nan,nan
23:57:32,a24a,1,716.151123,43.946064,0,0,-53,16,15,410,320,1031,1,0,0,0,3630,0.13072,25,33989820,9018,0,0.11256,25,430538895,430535918,152026/10027/125/0,1513793/48806/839/3,nan,nan,nan,nan,nan,nan
23:57:33,a24a,1,856.251465,38.480438,0,0,-64,13,15,370,325,1031,1,0,0,0,3657,0.13369,20,34047648,9079,0,0.15579,24,431180191,431176072,152228/10060/126/0,1514259/48886/845/3,nan,nan,nan,nan,nan,nan
23:57:34,a24a,1,924.963684,39.10537,0,0,-50,9,15,360,325,1031,1,0,0,0,3660,0.06748,18,34108421,9085,0,0.06685,22,431844694,431841143,152587/10063/126/0,1514849/48893/845/3,nan,nan,nan,nan,nan,nan
23:57:35,a24a,1,977.054749,30.936295,0,0,-50,6,15,390,330,1032,1,0,0,0,3676,0.08911,19,34148247,9117,0,0.07776,23,432470354,432467373,152799/10079/126/0,1515383/48933/848/3,nan,nan,nan,nan,nan,nan
23:57:36,a24a,1,1025.253418,29.286833,0,0,-50,2,15,370,330,1031,1,0,0,0,3686,0.06307,19,34191477,9141,0,0.06568,23,433128896,433125050,153019/10088/127/0,1515926/48963/851/4,nan,nan,nan,nan,nan,nan
23:57:37,a24a,1,1080.355103,33.362236,0,0,-50,15,15,370,335,1032,1,0,0,0,3690,0.05719,26,34248232,9157,0,0.18283,24,433770264,433767479,153226/10095/127/0,1516404/49031/853/4,nan,nan,nan,nan,nan,nan
23:57:38,a24a,1,1091.33313,40.628315,0,0,-50,11,15,370,315,1024,1,0,0,0,3690,0.09713,25,34323115,9157,0,0.06792,22,434440985,434437434,153469/10133/127/0,1516998/49034/853/4,nan,nan,nan,nan,nan,nan
23:57:39,a24a,1,1114.352417,40.885456,0,0,-54,8,15,380,320,1029,1,0,0,0,3707,0.13518,25,34388851,9202,0,0.09886,24,435076866,435072747,153662/10157/129/0,1517510/49088/856/4,nan,nan,nan,nan,nan,nan
23:57:40,a24a,1,1130.570068,37.282093,0,0,-52,4,15,380,330,1032,1,0,0,0,3724,0.13455,22,34444570,9264,0,0.13971,24,435680938,435676819,153840/10176/129/0,1517975/49165/860/4,nan,nan,nan,nan,nan,nan
23:57:41,a24a,1,1138.030396,35.108585,0,0,-53,1,15,380,325,1031,1,0,0,0,3738,0.1025,22,34498598,9290,0,0.10503,23,436335639,436331793,154051/10190/130/0,1518516/49199/863/4,nan,nan,nan,nan,nan,nan
23:57:42,a24a,1,1144.686157,33.862381,0,0,-56,13,15,380,325,1032,1,0,0,0,3749,0.07465,22,34551263,9319,0,0.07366,23,436989859,436986013,154260/10204/130/0,1519056/49235/864/4,nan,nan,nan,nan,nan,nan
23:57:43,a24a,1,1147.362427,32.184818,0,0,-61,10,15,380,325,1032,1,0,0,0,3763,0.0916,22,34600706,9356,0,0.08135,23,437631201,437627355,154456/10222/130/0,1519586/49277/866/4,nan,nan,nan,nan,nan,nan
