('192.168.70.129', 33322, '12.1.1.154', 10000);('192.168.70.129', 33322, '12.1.1.154', 10000);total;total;
0.11715507507324219;2768040.0;0.11715507507324219;2791480.0;
0.317155122756958;14580000.0;0.317155122756958;14580000.0;
0.5171551704406738;20460000.0;0.5171551704406738;20460000.0;
0.7171552181243896;25140000.0;0.7171552181243896;25140000.0;
0.9171552658081055;18540000.0;0.9171552658081055;18540000.0;
1.1171553134918213;19980000.0;1.1171553134918213;19980000.0;
1.317155361175537;21000000.0;1.317155361175537;21000000.0;
1.517155408859253;20940000.0;1.517155408859253;20940000.0;
1.7171554565429688;20880000.0;1.7171554565429688;20880000.0;
1.9171555042266846;21000000.0;1.9171555042266846;21000000.0;
2.1171555519104004;20820000.0;2.1171555519104004;20820000.0;
2.317155599594116;21013280.0;2.317155599594116;21013280.0;
2.517155647277832;21660000.0;2.517155647277832;21660000.0;
2.717155694961548;26760000.0;2.717155694961548;26760000.0;
2.9171557426452637;34037760.0;2.9171557426452637;34037760.0;
3.1171557903289795;33600000.0;3.1171557903289795;33600000.0;
3.3171558380126953;22453280.0;3.3171558380126953;22453280.0;
3.517155885696411;38280000.0;3.517155885696411;38280000.0;
3.717155933380127;31620000.0;3.717155933380127;31620000.0;
3.9171559810638428;24480000.0;3.9171559810638428;24480000.0;
4.117156028747559;21060000.0;4.117156028747559;21060000.0;
4.317156076431274;17520000.0;4.317156076431274;17520000.0;
4.51715612411499;13873280.0;4.51715612411499;13873280.0;
4.717156171798706;14640000.0;4.717156171798706;14640000.0;
4.917156219482422;13637760.0;4.917156219482422;13637760.0;
5.117156267166138;13958880.0;5.117156267166138;13958880.0;
5.3171563148498535;13860000.0;5.3171563148498535;13860000.0;
5.517156362533569;13972320.0;5.517156362533569;13972320.0;
5.717156410217285;13860000.0;5.717156410217285;13860000.0;
5.917156457901001;14460000.0;5.917156457901001;14460000.0;
6.117156505584717;18420000.0;6.117156505584717;18420000.0;
6.317156553268433;16320000.0;6.317156553268433;16320000.0;
6.517156600952148;17880000.0;6.517156600952148;17880000.0;
6.717156648635864;15900000.0;6.717156648635864;15900000.0;
6.91715669631958;20580000.0;6.91715669631958;20580000.0;
7.117156744003296;21360000.0;7.117156744003296;21360000.0;
7.317156791687012;21180000.0;7.317156791687012;21180000.0;
7.5171568393707275;21360000.0;7.5171568393707275;21360000.0;
7.717156887054443;21300000.0;7.717156887054443;21300000.0;
7.917156934738159;19440000.0;7.917156934738159;19440000.0;
8.117156982421875;27960000.0;8.117156982421875;27960000.0;
8.31715703010559;27240000.0;8.31715703010559;27240000.0;
8.517157077789307;24000000.0;8.517157077789307;24000000.0;
8.717157125473022;26640000.0;8.717157125473022;26640000.0;
8.917157173156738;30480000.0;8.917157173156738;30480000.0;
9.117157220840454;30540000.0;9.117157220840454;30540000.0;
9.31715726852417;28500000.0;9.31715726852417;28500000.0;
9.517157316207886;28680000.0;9.517157316207886;28680000.0;
9.717157363891602;28440000.0;9.717157363891602;28440000.0;
9.917157411575317;24240000.0;9.917157411575317;24240000.0;
10.117157459259033;19980000.0;10.117157459259033;19980000.0;
10.317157506942749;27720000.0;10.317157506942749;27720000.0;
10.517157554626465;26700000.0;10.517157554626465;26700000.0;
10.71715760231018;26640000.0;10.71715760231018;26640000.0;
10.917157649993896;26820000.0;10.917157649993896;26820000.0;
11.117157697677612;26640000.0;11.117157697677612;26640000.0;
11.317157745361328;26820000.0;11.317157745361328;26820000.0;
11.517157793045044;25020000.0;11.517157793045044;25020000.0;
11.71715784072876;36060000.0;11.71715784072876;36060000.0;
11.917157888412476;32940000.0;11.917157888412476;32940000.0;
12.117157936096191;30900000.0;12.117157936096191;30900000.0;
12.317157983779907;28500000.0;12.317157983779907;28500000.0;
12.517158031463623;37440000.0;12.517158031463623;37440000.0;
12.717158079147339;38040000.0;12.717158079147339;38040000.0;
12.917158126831055;38580000.0;12.917158126831055;38580000.0;
13.11715817451477;38760000.0;13.11715817451477;38760000.0;
13.317158222198486;38400000.0;13.317158222198486;38400000.0;
13.517158269882202;39060000.0;13.517158269882202;39060000.0;
13.717158317565918;25020000.0;13.717158317565918;25020000.0;
13.917158365249634;28380000.0;13.917158365249634;28380000.0;
14.11715841293335;27000000.0;14.11715841293335;27000000.0;
14.317158460617065;27300000.0;14.317158460617065;27300000.0;
14.517158508300781;21900000.0;14.517158508300781;21900000.0;
14.717158555984497;20940000.0;14.717158555984497;20940000.0;
14.917158603668213;20880000.0;14.917158603668213;20880000.0;
