tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
12:31:17,db1d,1,42.624279,0.789747,0,0,-64,3,15,250,190,944,1,0,0,12,2503,0,9,54921472,20998,33,0,28,755008810,754844777,195025/13938/1984/18,1519270/21586/7004/89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:18,db1d,1,1191.535645,13.837441,0,0,-65,16,15,230,180,929,1,0,0,12,2504,0.00346,16,54956732,21061,33,0.52289,22,756218528,756031582,195161/13939/1984/18,1519501/21755/7030/90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:19,db1d,1,1674.193726,28.60968,0,0,-61,12,15,340,295,1054,1,0,0,12,2518,0.10192,17,55018956,21117,33,0.45354,12,757337625,757163172,195404/13976/1997/18,1519828/21851/7078/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:20,db1d,1,1608.240234,32.486168,0,0,-53,9,15,340,295,1054,1,0,0,12,2518,0.03653,20,55078481,21120,33,0.16341,6,758196200,758026806,195706/13976/1997/18,1520422/21854/7078/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:21,db1d,1,1492.931885,34.819107,0,0,-53,5,15,330,295,1055,1,0,0,12,2520,0.15862,19,55137235,21126,33,0.06084,6,758886147,758716753,195948/14029/1998/18,1521013/21860/7078/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:22,db1d,1,1540.715698,42.450043,0,0,-54,2,15,320,295,1052,1,0,0,12,2522,0.08012,19,55211101,21141,33,0.04297,13,759828729,759652769,196254/14041/1998/18,1521583/21875/7080/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:23,db1d,1,1854.878662,43.444672,0,0,-54,14,15,330,290,1046,1,0,0,12,2528,0.06576,21,55280798,21189,33,0.08485,14,761120172,760940403,196483/14054/2002/18,1522001/21922/7126/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:24,db1d,1,2089.208252,45.361019,0,0,-54,11,15,320,285,1046,1,0,0,12,2531,0.0908,21,55353253,21234,34,0.09486,14,762423009,762242840,196703/14076/2004/18,1522426/21966/7171/96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:25,db1d,1,2267.105225,49.671558,0,0,-54,7,15,240,290,1044,1,0,0,12,2537,0.11928,21,55438422,21274,34,0.09726,14,763779810,763595672,196964/14115/2009/18,1522871/22006/7211/96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
12:31:26,db1d,1,2399.029541,50.461296,0,0,-54,4,15,340,290,1050,1,0,0,12,2544,0.09977,20,55519756,21312,34,0.08797,14,765149366,764965228,197224/14141/2015/18,1523320/22044/7249/96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
