tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
11:41:17,db1d,1,42.660965,0.795694,0,0,-64,5,15,240,185,937,1,0,0,10,590,0,9,13450314,4890,4,0,28,160429778,160404442,47623/2919/451/14,543405/4973/370/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:18,db1d,1,740.282654,5.313274,0,0,-66,1,15,230,185,937,1,0,0,10,591,0.00328,13,13463094,4930,4,0.32419,25,161122600,161075660,47702/2920/451/14,543673/5074/388/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:19,db1d,1,1445.625977,18.536678,0,0,-64,14,15,310,295,1053,1,0,0,10,603,0.17035,16,13508429,5002,8,0.55659,15,162172016,162108507,47878/2951/462/14,543925/5226/435/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:20,db1d,1,1549.455933,27.942734,0,0,-53,10,15,350,290,1054,1,0,0,10,603,0.0594,15,13566721,5026,8,0.21965,6,163177567,163125418,48173/2951/462/14,544455/5251/447/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:21,db1d,1,1449.901001,31.147892,0,0,-53,7,15,350,295,1053,1,0,0,10,603,0.0924,22,13618283,5030,8,0.08176,6,163870367,163818218,48418/2972/462/14,545047/5255/447/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:22,db1d,1,1440.603271,40.521698,0,0,-53,3,15,340,290,1051,1,0,0,10,603,0.10561,21,13691949,5039,8,0.03996,11,164687558,164631536,48698/3005/462/14,545631/5264/447/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:23,db1d,1,1750.778076,43.73494,0,0,-53,16,15,320,285,1043,1,0,0,10,606,0.07386,21,13768708,5088,8,0.08411,14,165927443,165866875,48935/3022/464/14,546056/5311/487/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:24,db1d,1,2007.65332,44.865669,0,0,-54,12,15,340,285,1043,1,0,0,10,612,0.0989,22,13842561,5137,9,0.11152,14,167202803,167137818,49159/3044/469/14,546467/5359/533/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:25,db1d,1,2203.627441,44.140251,0,0,-54,9,15,310,285,1045,1,0,0,10,615,0.08792,20,13912535,5179,9,0.10745,14,168523341,168457508,49378/3068/472/14,546895/5401/577/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:26,db1d,1,2348.186035,45.665443,0,0,-54,5,15,340,280,1045,1,0,0,10,617,0.07657,22,13986858,5222,9,0.09965,14,169846871,169782334,49619/3079/472/14,547326/5444/620/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:27,db1d,1,2457.004395,47.914898,0,0,-53,2,15,340,295,1053,1,0,0,10,625,0.12691,21,14066860,5263,9,0.09512,14,171187525,171125661,49861/3120/479/14,547763/5485/661/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:28,db1d,1,2527.840088,44.267185,0,0,-53,14,15,320,295,1052,1,0,0,10,629,0.06794,21,14134767,5321,9,0.14322,14,172389205,172327341,50076/3129/481/14,548146/5541/717/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:29,db1d,1,2517.872559,54.970573,0,0,-55,11,15,320,285,1044,1,0,0,10,636,0.10538,22,14232150,5365,9,0.11476,13,173647490,173583546,50369/3162/487/14,548616/5585/739/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:30,db1d,1,2510.152832,60.021477,0,0,-55,7,15,330,280,1042,1,0,0,10,640,0.13306,20,14334219,5405,9,0.08842,13,174950329,174890658,50672/3209/491/14,549108/5625/754/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:31,db1d,1,2506.134277,59.0131,0,0,-74,4,15,330,275,1036,1,0,0,10,640,0.0464,21,14427724,5445,9,0.08229,13,176265987,176205564,50982/3209/491/14,549606/5665/766/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:32,db1d,1,2499.697754,60.888531,0,0,-61,16,15,330,285,1043,1,0,0,10,645,0.10165,21,14527058,5490,9,0.09359,13,177540868,177483966,51277/3250/496/14,550086/5708/782/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:33,db1d,1,2496.616943,60.663116,0,0,-57,13,15,320,285,1045,1,0,0,10,649,0.05342,21,14625250,5529,9,0.08254,13,178847228,178787557,51580/3259/496/14,550579/5746/798/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:34,db1d,1,2494.906738,63.10355,0,0,-57,9,15,320,285,1046,1,0,0,10,659,0.11996,21,14729139,5566,9,0.08267,13,180153588,180093165,51889/3303/506/14,551072/5784/814/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:35,db1d,1,2488.959473,57.826637,0,0,-56,6,15,350,295,1053,1,0,0,10,661,0.06793,21,14818077,5606,9,0.09035,13,181412945,181352522,52162/3314/507/14,551543/5823/840/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
11:41:36,db1d,1,2483.134521,58.118118,0,0,-55,2,15,330,290,1051,1,0,0,10,666,0.12145,22,14910719,5645,9,0.08834,13,182638806,182581904,52436/3348/511/14,552002/5863/873/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan
