('192.168.70.129', 37018, '12.1.1.154', 10000);
1.9073486328125e-05;
3.7500791549682617;
21.150665998458862;
21.150712966918945;
21.395339012145996;
21.395400047302246;
21.395437955856323;
21.399150133132935;
21.39930510520935;
21.39934206008911;
21.400110960006714;
21.404399156570435;
21.404436111450195;
21.404473066329956;
21.4045090675354;
21.409329175949097;
21.40946912765503;
21.40950608253479;
21.41021418571472;
21.414334058761597;
21.414400100708008;
21.41443705558777;
21.41463017463684;
21.41938304901123;
21.419420957565308;
21.41944909095764;
21.41948699951172;
21.424216985702515;
21.6308171749115;
21.630982160568237;
21.631023168563843;
21.631062984466553;
21.631102085113525;
21.63117218017578;
21.63122296333313;
21.631262063980103;
21.631317138671875;
21.63135600090027;
21.64556908607483;
21.645716190338135;
21.645920991897583;
21.645961046218872;
21.646000146865845;
21.646069049835205;
21.646109104156494;
21.646149158477783;
21.646188020706177;
21.646245002746582;
21.660497188568115;
21.910531997680664;
21.910742044448853;
21.925817012786865;
21.926079988479614;
21.926117181777954;
21.926242113113403;
21.92634105682373;
21.930615186691284;
21.93081307411194;
21.930885076522827;
21.930994987487793;
21.931066036224365;
21.931169986724854;
21.931243181228638;
21.934576988220215;
21.934662103652954;
21.935270071029663;
21.935445070266724;
21.93553400039673;
21.935647010803223;
21.94524908065796;
21.96048402786255;
21.960817098617554;
21.960888147354126;
21.96099305152893;
21.961080074310303;
21.961183071136475;
21.961218118667603;
21.96131205558777;
21.9640851020813;
21.975391149520874;
21.97564196586609;
21.97574496269226;
21.975834131240845;
21.975929975509644;
21.97930908203125;
21.979390144348145;
21.985599994659424;
21.98568296432495;
21.98580002784729;
21.98927903175354;
21.994457960128784;
21.99463415145874;
22.005908966064453;
22.006134033203125;
22.006314992904663;
22.00641703605652;
22.006505012512207;
22.00661611557007;
22.006656169891357;
22.014400005340576;
22.01458501815796;
22.014647960662842;
22.01510715484619;
22.015186071395874;
22.015302181243896;
22.020321130752563;
22.02042508125305;
22.024115085601807;
22.040999174118042;
22.041198015213013;
22.041300058364868;
22.04561996459961;
22.04589009284973;
22.04610013961792;
22.046295166015625;
22.046369075775146;
22.0464870929718;
22.046574115753174;
22.049514055252075;
22.049617052078247;
22.050024032592773;
22.050105094909668;
22.050260066986084;
22.050376176834106;
22.054527044296265;
22.06604313850403;
22.066219091415405;
22.066423177719116;
22.066538095474243;
22.06668210029602;
22.06671118736267;
22.066828966140747;
22.06694507598877;
22.067191123962402;
22.067309141159058;
22.069188117980957;
22.074350118637085;
22.074555158615112;
22.074681997299194;
22.074800968170166;
22.07492709159851;
22.07521915435791;
22.075448989868164;
22.07559895515442;
22.075716972351074;
22.07583713531494;
22.07595705986023;
22.080157995224;
22.080281019210815;
22.089429140090942;
22.089550018310547;
22.08967113494873;
22.08985996246338;
22.09013605117798;
22.09035015106201;
22.095144033432007;
22.099586963653564;
22.099775075912476;
22.10016703605652;
22.10429310798645;
22.10441303253174;
22.10441517829895;
22.104444980621338;
22.104448080062866;
22.10447597503662;
22.104478120803833;
22.104506015777588;
22.1045081615448;
44.154343128204346;
44.15456700325012;
44.15913009643555;
44.159157037734985;
44.16419696807861;
44.1643180847168;
44.16435503959656;
44.16438317298889;
44.16531014442444;
44.169392108917236;
44.16945815086365;
44.404685974121094;
44.404733180999756;
44.404788970947266;
44.40929198265076;
44.40941405296326;
44.410096168518066;
44.414677143096924;
44.41472315788269;
44.41477417945862;
44.4193000793457;
44.41944408416748;
44.41949200630188;
44.42449903488159;
44.424546003341675;
44.42460298538208;
44.77601504325867;
44.77608299255371;
44.776132106781006;
44.78433418273926;
44.78438115119934;
44.78443098068237;
44.785377979278564;
44.79541015625;
44.79559803009033;
44.795746088027954;
44.795791149139404;
44.795835971832275;
44.795912981033325;
44.795961141586304;
44.79601001739502;
44.79606008529663;
44.799988985061646;
44.804524183273315;
44.804572105407715;
44.80465817451477;
44.80551600456238;
44.80556797981262;
44.81573009490967;
44.81587505340576;
44.815956115722656;
44.81600618362427;
44.816060066223145;
44.81613612174988;
44.816187143325806;
44.81623196601868;
44.81628704071045;
44.824252128601074;
44.82430410385132;
44.824350118637085;
44.825459003448486;
44.825589179992676;
44.82566499710083;
44.83033204078674;
44.830387115478516;
44.8304340839386;
44.834477186203;
44.83461308479309;
44.834689140319824;
44.83475708961487;
44.83972096443176;
44.83977508544922;
44.839821100234985;
44.840075969696045;
44.84012413024902;
44.84459710121155;
44.8447380065918;
44.84480118751526;
44.8448691368103;
44.84932518005371;
44.849425077438354;
44.85013508796692;
44.85443115234375;
44.85447812080383;
44.85453009605408;
44.855194091796875;
44.86598515510559;
44.86607909202576;
44.86613416671753;
44.866170167922974;
44.866235971450806;
44.87048316001892;
44.870540142059326;
44.87407207489014;
44.87452006340027;
44.8753080368042;
44.879027128219604;
44.88060903549194;
44.880810022354126;
44.880866050720215;
44.88093400001526;
44.88101005554199;
44.88106608390808;
44.88107514381409;
44.88125705718994;
44.89524698257446;
44.89954710006714;
44.89982199668884;
44.90509009361267;
44.90945100784302;
44.91437602043152;
44.92015600204468;
44.92452907562256;
44.92455196380615;
44.92946815490723;
44.93009901046753;
44.939476013183594;
44.960700035095215;
44.9609169960022;
44.96114897727966;
44.96162414550781;
44.96185803413391;
44.96956706047058;
44.969839096069336;
44.970115184783936;
44.970329999923706;
44.97935509681702;
44.97966408729553;
