timestamp,rsrp,bler,mcs
0.0,-64,0.0,9
1.0,-64,0.02344,14
2.0,-65,0.17727,17
3.0,-59,0.07871,16
4.0,-53,0.07207,17
5.0,-53,0.10465,14
6.0,-53,0.10068,14
7.0,-54,0.05485,14
8.0,0,0.15942,17
9.0,-54,0.06681,17
10.0,-54,0.14044,19
11.0,-53,0.08745,15
12.0,-54,0.07489,19
13.0,-58,0.10414,17
14.0,-55,0.04276,20
15.0,-55,0.11685,19
16.0,-57,0.0476,20
17.0,-57,0.11304,20
18.0,-57,0.07814,20
19.0,-56,0.12892,20
20.0,-55,0.11104,20
21.0,-56,0.11994,16
22.0,-55,0.04524,17
23.0,-55,0.09521,20
24.0,-55,0.18327,16
25.0,-71,0.06771,15
26.0,-54,0.0779,15
27.0,-54,0.11715,17
28.0,-55,0.04591,18
29.0,-55,0.17006,15
30.0,-55,0.07238,14
31.0,-55,0.07231,14
32.0,-55,0.1043,19
33.0,-55,0.08126,19
34.0,-55,0.16902,17
35.0,-54,0.05893,16
36.0,-54,0.13544,20
37.0,-56,0.09448,15
38.0,-56,0.04509,19
39.0,-57,0.0766,19
40.0,0,0.17318,19
41.0,-62,0.09891,13
42.0,-58,0.06883,16
43.0,-59,0.06366,16
44.0,-90,0.17164,18
45.0,-64,0.06334,17
46.0,-60,0.13203,20
47.0,-60,0.11116,13
48.0,-60,0.07663,13
49.0,-59,0.07325,13
50.0,-59,0.0599,19
51.0,-59,0.07326,19
52.0,-59,0.14282,19
53.0,-59,0.07093,19
54.0,-60,0.11823,19
55.0,-59,0.05739,19
56.0,-59,0.08709,19
57.0,-59,0.08997,19
58.0,-58,0.07097,19
59.0,-58,0.20972,18
60.0,-58,0.08223,14
61.0,-61,0.13119,14
62.0,-58,0.04574,15
63.0,-58,0.09371,18
64.0,-59,0.07224,20
65.0,-58,0.09871,19
66.0,-57,0.14338,20
67.0,-57,0.06412,19
68.0,-57,0.2081,18
69.0,-57,0.08028,14
70.0,-57,0.08334,17
71.0,-56,0.04492,19
72.0,0,0.11978,19
73.0,-55,0.10405,19
74.0,-55,0.05042,19
75.0,-55,0.08511,19
76.0,-55,0.0678,19
77.0,-55,0.08925,19
78.0,-55,0.05321,19
79.0,-55,0.10828,20
80.0,-55,0.12867,20
81.0,-54,0.13644,19
82.0,-54,0.07531,19
83.0,-56,0.15808,20
84.0,-55,0.08207,19
85.0,-55,0.05745,20
86.0,-55,0.09992,20
87.0,-55,0.12768,20
88.0,-56,0.10913,20
89.0,-56,0.08496,20
90.0,-56,0.13126,20
91.0,-55,0.12998,20
92.0,-56,0.10837,17
93.0,-57,0.03861,20
94.0,-57,0.10979,19
95.0,-57,0.04846,21
96.0,-58,0.09497,20
